I_Q,I_D,V_Q,V_D,is_startup
-0.0220368,0.0330551,-0.0023963,-0.0299538,1
-0.0220368,0.0679467,-0.000599076,-0.0419353,1
0.0348915,-0.0661103,-0.0131797,-0.0134792,1
0.0348915,-0.0330551,-0.016175,-0.0164746,1
-0.0220368,0.0330551,-0.00479261,-0.0302533,1
0.0348915,0.0330551,-0.0173732,-0.0329492,1
-0.0220368,0.0330551,-0.00569122,-0.0359446,1
0.0348915,-0.0330551,-0.0182718,-0.0218663,1
-0.0514191,-0.0165276,0.000599076,-0.023364,1
0.0348915,0.0330551,-0.0170737,-0.0344469,1
-0.0220368,0.0,-0.00539168,-0.0287556,1
-0.0220368,0.0679467,-0.00359446,-0.0461288,1
-0.0220368,0.0330551,-0.00179723,-0.0431335,1
0.0348915,-0.0330551,-0.0143778,-0.0290552,1
-0.0514191,0.0495827,0.00479261,-0.047327,1
0.00550919,0.0165276,-0.00569122,-0.0431335,1
0.0642739,-0.0844743,-0.01947,-0.0185714,1
-0.0220368,0.0330551,-0.0023963,-0.0416358,1
-0.0220368,-0.0330551,-0.000299538,-0.0275575,1
0.0642739,-0.0165276,-0.0197695,-0.0287556,1
-0.0220368,0.0,-0.00299538,-0.0314515,1
0.00550919,0.0165276,-0.00748845,-0.0359446,1
0.00550919,-0.0165276,-0.00748845,-0.0287556,1
0.0348915,-0.0330551,-0.0149769,-0.023364,1
-0.0220368,0.0330551,-0.00299538,-0.0371427,1
-0.0220368,0.0330551,-0.000599076,-0.0401381,1
0.0642739,-0.0844743,-0.0203686,-0.0128801,1
-0.0220368,0.0,-0.00329492,-0.027258,1
-0.0220368,0.0679467,-0.000898614,-0.0446312,1
0.0348915,0.0,-0.0131797,-0.0329492,1
-0.0220368,0.0330551,-0.00119815,-0.0416358,1
-0.0514191,0.0495827,0.0086866,-0.0488247,1
0.0348915,-0.0661103,-0.00838706,-0.023364,1
0.00550919,-0.0165276,-0.00329492,-0.0302533,1
-0.0514191,0.0165276,0.0110829,-0.0374422,1
0.0642739,-0.0495827,-0.0134792,-0.0218663,1
0.00550919,-0.0165276,-0.00329492,-0.0260598,1
0.00550919,0.0165276,-0.00329492,-0.0332487,1
0.0348915,0.0,-0.0110829,-0.0302533,1
-0.0514191,0.0495827,0.00838706,-0.0431335,1
0.0642739,-0.0844743,-0.016175,-0.0128801,1
0.0348915,-0.0661103,-0.0137787,-0.0104838,1
-0.0514191,0.0495827,0.00569122,-0.0344469,1
-0.0220368,0.0,0.00299538,-0.0257603,1
0.0348915,-0.0661103,-0.00898614,-0.00898614,1
-0.0220368,0.0330551,0.00299538,-0.0287556,1
0.0348915,-0.0661103,-0.00718891,-0.0062903,1
0.0642739,0.0165276,-0.0167741,-0.0218663,1
-0.0514191,0.0165276,0.00838706,-0.0230644,1
0.00550919,0.0495827,-0.000599076,-0.0329492,1
0.00550919,0.0165276,0.0,-0.0287556,1
0.0642739,-0.0165276,-0.0143778,-0.0215667,1
0.0348915,0.0,-0.0113824,-0.0242626,1
0.00550919,-0.0165276,-0.00539168,-0.0203686,1
0.00550919,0.0165276,-0.00479261,-0.027258,1
0.00550919,0.0495827,-0.00419353,-0.0371427,1
-0.0220368,0.0,0.00329492,-0.0284561,1
0.0348915,-0.101002,-0.00838706,-0.00299538,1
0.00550919,0.0495827,-0.00269584,-0.0329492,1
0.0348915,-0.0330551,-0.00958521,-0.0158755,1
0.0348915,-0.0661103,-0.0113824,-0.00479261,1
0.00550919,0.0495827,-0.00569122,-0.0287556,1
0.0642739,-0.0495827,-0.0203686,-0.00748845,1
-0.0220368,0.0,-0.00269584,-0.0158755,1
-0.0220368,0.101002,0.000299538,-0.0416358,1
0.0348915,-0.0661103,-0.0110829,-0.00778799,1
0.00550919,-0.0165276,-0.00539168,-0.0146774,1
0.0348915,0.0,-0.0122811,-0.0173732,1
0.0348915,-0.0661103,-0.0140783,-0.000599076,1
-0.0220368,0.0330551,-0.00179723,-0.0203686,1
0.00550919,0.0165276,-0.00539168,-0.0188709,1
0.0348915,-0.0330551,-0.0125806,-0.00778799,1
0.0348915,0.0330551,-0.0143778,-0.0215667,1
0.0348915,0.0,-0.016175,-0.0158755,1
-0.0220368,0.0679467,-0.00359446,-0.0335482,1
-0.0220368,0.0679467,-0.000599076,-0.0392395,1
0.0642739,-0.0844743,-0.0182718,-0.00599076,1
0.00550919,-0.0165276,-0.00718891,-0.016175,1
0.0348915,0.0,-0.0134792,-0.0188709,1
0.00550919,-0.0165276,-0.00748845,-0.0146774,1
0.00550919,0.0165276,-0.0062903,-0.0218663,1
0.0348915,0.0,-0.0128801,-0.0188709,1
-0.0220368,0.0679467,0.000299538,-0.0362441,1
0.00550919,-0.0165276,-0.00329492,-0.0206681,1
0.0642739,-0.0844743,-0.0173732,-0.00179723,1
0.00550919,0.0495827,-0.00599076,-0.0290552,1
-0.0220368,0.0330551,0.00179723,-0.0287556,1
0.00550919,-0.0165276,-0.00149769,-0.0191704,1
-0.0514191,0.0495827,0.0140783,-0.0347464,1
0.0348915,0.0,-0.00209677,-0.0260598,1
0.0348915,-0.0661103,-0.00359446,-0.00928568,1
-0.0220368,0.0330551,0.00958521,-0.0287556,1
0.00550919,-0.0165276,0.0062903,-0.0191704,1
0.00550919,-0.0165276,0.00718891,-0.0176727,1
0.0642739,0.0165276,-0.00688937,-0.0248616,1
0.0936562,-0.0330551,-0.0179723,-0.0134792,1
0.0348915,-0.0661103,-0.00958521,-0.00209677,1
-0.0220368,0.101002,0.00359446,-0.0392395,1
0.0348915,0.0,-0.00748845,-0.0218663,1
-0.0220368,0.0330551,0.00539168,-0.0302533,1
0.0348915,-0.0330551,-0.00539168,-0.0164746,1
0.0348915,0.0,-0.00688937,-0.0218663,1
-0.0514191,0.0495827,0.0137787,-0.0347464,1
0.0348915,0.0330551,-0.0023963,-0.0347464,1
-0.0514191,0.117529,0.0182718,-0.059009,1
0.0348915,0.0,0.00209677,-0.0389399,1
0.0348915,-0.134057,0.00269584,-0.00479261,1
0.0348915,0.0,0.00179723,-0.0275575,1
