I_Q,I_D,V_Q,V_D,is_startup
1.06144,0.146912,1.89937,-0.684744,0
1.12571,-0.0495827,1.95658,-0.647002,0
1.00635,-0.146912,2.05543,-0.617947,0
0.938399,-0.277296,2.15098,-0.572117,0
1.06878,-0.400335,2.2016,-0.517002,0
1.1808,-0.470118,2.24594,-0.465182,0
1.27997,-0.659267,2.28428,-0.376819,0
1.46361,-0.949417,2.29266,-0.24652,0
1.62521,-1.09449,2.29057,-0.128502,0
1.78681,-0.934726,2.27499,-0.0763822,0
1.97229,-0.721704,2.23935,-0.0509214,0
2.40752,-0.284642,2.14769,-0.101543,0
2.69032,0.00367279,2.04225,-0.150967,0
2.85192,0.218531,1.944,-0.206082,0
2.96762,0.110184,1.84336,-0.196796,0
3.02087,0.0422371,1.749,-0.189008,0
2.97313,-0.176294,1.67591,-0.136589,0
2.90518,0.159767,1.61181,-0.20728,0
2.81336,0.345243,1.55969,-0.268386,0
2.82254,0.510518,1.4896,-0.340275,0
2.66828,0.79516,1.46055,-0.456496,0
2.24408,1.01185,1.51357,-0.579306,0
1.8162,0.947581,1.60373,-0.648799,0
1.45994,0.732722,1.71186,-0.674859,0
1.34792,0.394825,1.78824,-0.650896,0
1.22671,0.0532555,1.87601,-0.597279,0
1.2561,-0.101002,1.93591,-0.562233,0
1.2359,0.0881471,2.00601,-0.602071,0
1.22671,-0.0293824,2.0749,-0.579606,0
1.12571,-0.115693,2.16806,-0.555044,0
1.39383,0.0440735,2.17554,-0.586196,0
1.47279,0.0716195,2.20879,-0.59668,0
1.51686,-0.396662,2.24354,-0.483155,0
1.72805,-0.813524,2.23246,-0.342971,0
1.79783,-0.987982,2.23935,-0.229147,0
1.97596,-0.918198,2.21269,-0.162949,0
2.33039,-0.710686,2.12582,-0.137488,0
2.70134,-0.321369,2.00451,-0.176727,0
2.86845,0.0293824,1.90356,-0.238732,0
2.8556,0.0348915,1.83437,-0.242626,0
2.96027,0.0918199,1.73642,-0.260298,0
2.97313,-0.115693,1.6855,-0.215068,0
2.9162,-0.0587647,1.62919,-0.219861,0
2.90151,0.323206,1.56718,-0.312418,0
2.8556,0.59132,1.51446,-0.40857,0
2.69032,0.765778,1.49619,-0.503224,0
2.46077,0.931053,1.50877,-0.610758,0
1.998,1.02287,1.59983,-0.713499,0
1.62337,0.808015,1.70826,-0.74555,0
3.02455,-0.0734559,1.75799,-0.292349,0
2.93456,-0.148748,1.69958,-0.266888,0
2.96211,-0.0220368,1.6187,-0.286358,0
2.86294,0.104675,1.56838,-0.316911,0
2.81152,0.466445,1.51386,-0.418454,0
2.72154,0.646412,1.47373,-0.503823,0
2.47363,0.842906,1.48151,-0.60926,0
2.07146,0.984309,1.54951,-0.717094,0
1.62154,0.780469,1.66453,-0.748845,0
1.34424,0.560101,1.77356,-0.759029,0
1.16795,0.282805,1.8802,-0.735665,0
1.28181,0.130384,1.92783,-0.720988,0
1.11286,-0.0771287,2.03806,-0.679052,0
1.07797,-0.0881471,2.12852,-0.669467,0
1.14958,-0.238732,2.19471,-0.623638,0
1.19366,-0.45359,2.26151,-0.548454,0
1.28181,-0.493991,2.31363,-0.499629,0
1.5389,-0.672121,2.31513,-0.411865,0
1.54808,-1.03206,2.32112,-0.262994,0
1.7354,-1.07429,2.30524,-0.164147,0
1.89516,-0.905344,2.28038,-0.115921,0
2.15226,-0.628048,2.21748,-0.109331,0
2.58014,-0.130384,2.08868,-0.183018,0
2.7546,0.145075,1.98833,-0.242626,0
2.91436,0.143239,1.8769,-0.254308,0
2.95476,0.0606011,1.78225,-0.245621,0
2.91436,-0.0404007,1.70497,-0.224953,0
2.86845,-0.146912,1.63248,-0.194101,0
2.8152,0.150585,1.56539,-0.257603,0
2.74909,0.310351,1.50668,-0.31122,0
2.71419,0.615193,1.44557,-0.415459,0
2.43139,0.90718,1.45006,-0.542463,0
1.98882,0.993491,1.52015,-0.64161,0
1.54992,0.870452,1.62679,-0.694928,0
1.37546,0.512355,1.70347,-0.677555,0
1.15326,0.189149,1.80681,-0.638615,0
1.10551,-0.0348915,1.88469,-0.597578,0
1.17162,-0.0238732,1.93771,-0.597279,0
1.09082,0.0789651,2.02218,-0.621541,0
1.01002,-0.0606011,2.11384,-0.592786,0
1.18815,-0.0532555,2.14619,-0.589491,0
1.26895,0.134057,2.18812,-0.632924,0
1.34241,-0.145075,2.22527,-0.572717,0
1.48565,-0.679467,2.23845,-0.423846,0
1.64358,-0.95309,2.23515,-0.296243,0
1.82354,-0.954926,2.21329,-0.214769,0
2.09349,-0.763941,2.15278,-0.182119,0
