I_Q,I_D,V_Q,V_D,is_startup
1.79049,-0.93289,2.23006,-0.267487,0
1.98147,-0.890653,2.19651,-0.198893,0
2.21102,-0.686812,2.1375,-0.17523,0
2.44975,-0.464608,2.05633,-0.173133,0
2.78031,-0.0220368,1.93142,-0.246819,0
2.76561,0.0018364,1.86672,-0.251312,0
2.896,0.0734559,1.76578,-0.269584,0
2.90518,-0.0459099,1.6849,-0.245322,0
2.76561,-0.0477463,1.64147,-0.240828,0
2.76745,0.29566,1.57377,-0.324699,0
2.67563,0.336061,1.52944,-0.360344,0
2.55443,0.802505,1.51536,-0.508016,0
2.27897,1.04675,1.54112,-0.638615,0
2.00535,1.01002,1.58965,-0.718292,0
1.59399,0.81536,1.69718,-0.754536,0
1.2616,0.508682,1.81909,-0.745849,0
1.30201,0.235059,1.87451,-0.718891,0
1.26528,0.0918199,1.9458,-0.702416,0
1.17162,-0.0495827,2.03476,-0.67396,0
1.09633,-0.134057,2.12732,-0.6482,0
1.15142,-0.326879,2.19292,-0.587693,0
1.15877,-0.481136,2.2657,-0.520597,0
1.35526,-0.556428,2.28997,-0.46009,0
1.52054,-0.758432,2.30524,-0.361243,0
1.64725,-1.04124,2.31633,-0.224653,0
1.88047,-0.925544,2.28937,-0.165345,0
1.90985,-0.879634,2.29476,-0.0982484,0
2.19817,-0.578465,2.23156,-0.100345,0
2.48281,-0.345243,2.14469,-0.110529,0
2.80234,0.0238732,2.02458,-0.175529,0
2.88498,0.15793,1.93771,-0.211773,0
2.96762,0.0550919,1.84396,-0.199193,0
2.94558,-0.0808015,1.76997,-0.169239,0
2.90885,-0.0404007,1.70108,-0.172534,0
2.86662,0.104675,1.63757,-0.206082,0
2.86111,0.488482,1.56778,-0.313017,0
2.79683,0.639066,1.51327,-0.392994,0
2.56177,0.903507,1.50817,-0.514906,0
2.06778,1.1,1.58935,-0.642209,0
1.7207,0.874125,1.67472,-0.677854,0
1.41586,0.699667,1.77896,-0.707808,0
1.19366,0.253423,1.8787,-0.653592,0
1.29282,-0.0477463,1.92154,-0.598177,0
1.30568,0.0110184,1.97815,-0.60926,0
1.22855,0.161603,2.05633,-0.6485,0
1.30201,-0.0771287,2.10276,-0.601472,0
1.19182,-0.104675,2.18992,-0.587693,0
1.4783,0.134057,2.18513,-0.639813,0
1.45443,-0.187312,2.23485,-0.569122,0
1.73356,-0.247914,2.28817,-0.552048,0
1.81987,-0.751086,2.30494,-0.402579,0
2.05676,-0.923708,2.27619,-0.294146,0
2.18531,-0.921871,2.25492,-0.215967,0
2.44975,-0.692322,2.18753,-0.196497,0
2.75092,-0.392989,2.08868,-0.21387,0
3.0172,-0.027546,1.97306,-0.273778,0
3.05576,0.0,1.89278,-0.278271,0
3.07596,0.0110184,1.814,-0.281266,0
3.06862,-0.145075,1.74032,-0.242326,0
3.03006,0.00367279,1.67562,-0.268086,0
2.92722,0.247914,1.63038,-0.33039,0
2.96211,0.4793,1.5588,-0.410966,0
2.80601,0.789651,1.53304,-0.530781,0
2.54157,0.989818,1.54831,-0.649398,0
2.17797,0.971454,1.61121,-0.729075,0
1.71887,0.885143,1.72953,-0.789582,0
1.45994,0.576629,1.80352,-0.785988,0
1.39566,0.218531,1.87121,-0.743753,0
1.21202,0.141403,1.97515,-0.742555,0
1.1808,-0.0532555,2.05573,-0.704813,0
1.16978,-0.0771287,2.13391,-0.694329,0
1.08715,-0.286478,2.23096,-0.634421,0
1.23222,-0.484809,2.27709,-0.559237,0
1.47463,-0.506846,2.28607,-0.51221,0
1.49115,-0.850252,2.3319,-0.381312,0
1.69867,-1.0192,2.32771,-0.26599,0
1.82721,-1.02655,2.32591,-0.177326,0
1.94658,-0.938399,2.31573,-0.112327,0
2.24959,-0.609684,2.24833,-0.11652,0
2.61687,-0.24975,2.1387,-0.156658,0
2.8354,0.0495827,2.03596,-0.211773,0
2.94374,0.146912,1.9425,-0.240828,0
2.98047,-0.0642739,1.85833,-0.199492,0
3.00251,-0.0220368,1.77446,-0.204584,0
3.01536,-0.0495827,1.69149,-0.195598,0
2.93456,0.113857,1.63128,-0.23334,0
2.8758,0.380134,1.57198,-0.31122,0
2.84825,0.633557,1.50997,-0.40827,0
2.5581,0.910853,1.51746,-0.532878,0
2.11553,1.07797,1.58815,-0.652993,0
1.74825,0.999,1.67771,-0.724582,0
1.49299,0.655594,1.76967,-0.721886,0
1.28364,0.257096,1.87181,-0.676057,0
1.30751,-0.0348915,1.93232,-0.623338,0
1.23039,0.0404007,2.01619,-0.639513,0
1.32037,0.139566,2.06412,-0.668569,0
1.24324,-0.0863107,2.11024,-0.62244,0
1.24875,-0.117529,2.16656,-0.607463,0
1.41586,0.141403,2.18094,-0.663477,0
1.37179,-0.246077,2.23515,-0.576611,0
1.55359,-0.688649,2.23485,-0.442418,0
1.70969,-0.954926,2.22647,-0.316013,0
1.92638,-0.852088,2.18872,-0.260598,0
2.1192,-0.789651,2.139,-0.204285,0
2.43506,-0.5197,2.04105,-0.205783,0
2.62788,-0.170785,1.94819,-0.250713,0
2.78949,-0.0459099,1.84635,-0.268086,0
2.83356,-0.0146912,1.76098,-0.27228,0
2.79132,-0.097329,1.69389,-0.249815,0
2.72521,-0.00367279,1.63638,-0.265391,0
2.72889,0.101002,1.56688,-0.292049,0
2.71787,0.391153,1.50069,-0.374722,0
2.54708,0.778632,1.47642,-0.506818,0
2.29733,0.826379,1.48661,-0.585297,0
1.98331,0.964108,1.53483,-0.691034,0
1.52054,0.883307,1.64746,-0.752439,0
1.28915,0.541737,1.74061,-0.740158,0
1.06695,0.291987,1.85084,-0.722485,0
1.12755,0.150585,1.90776,-0.711403,0
1.21386,-0.0606011,1.95329,-0.670366,0
1.05409,-0.0661103,2.05423,-0.663776,0
1.00084,-0.244241,2.1414,-0.612555,0
1.13306,-0.422371,2.18573,-0.546058,0
1.15326,-0.449917,2.24773,-0.503224,0
1.36261,-0.692322,2.25941,-0.403178,0
1.41586,-1.01553,2.29326,-0.261497,0
1.60134,-1.01553,2.25342,-0.17493,0
1.76845,-0.826379,2.22617,-0.136889,0
1.93556,-0.640903,2.18453,-0.113824,0
2.28081,-0.31586,2.08329,-0.14258,0
2.57096,0.0422371,1.96647,-0.20728,0
2.62238,0.104675,1.88589,-0.226451,0
2.73256,0.152421,1.78644,-0.247718,0
2.70134,-0.0422371,1.71306,-0.210875,0
2.66645,-0.104675,1.64386,-0.191405,0
2.61136,0.165276,1.58276,-0.251312,0
2.58381,0.402171,1.51896,-0.325897,0
2.55443,0.629884,1.45815,-0.418454,0
2.28999,0.852088,1.45965,-0.528684,0
1.85843,0.916362,1.52674,-0.617647,0
1.51686,0.831888,1.60762,-0.67396,0
1.19182,0.512355,1.71306,-0.663477,0
1.03756,0.242404,1.80262,-0.638016,0
1.02104,-0.0569283,1.87031,-0.582302,0
1.06144,0.0312187,1.92453,-0.599974,0
1.09082,0.0899835,1.97845,-0.617647,0
0.945744,-0.108347,2.074,-0.574514,0
1.07246,-0.0752923,2.11294,-0.573915,0
1.2414,0.128548,2.13001,-0.619444,0
1.36444,-0.192822,2.14439,-0.548454,0
1.40852,-0.684976,2.16865,-0.406173,0
1.57012,-0.909016,2.15937,-0.290851,0
1.62337,-0.90718,2.16356,-0.21387,0
2.01453,-0.732722,2.0773,-0.180921,0
2.22939,-0.512355,2.00271,-0.17493,0
2.51219,-0.163439,1.89218,-0.22046,0
2.55994,-0.0606011,1.84306,-0.232741,0
2.62054,0.0330551,1.76967,-0.251612,0
2.69216,-0.0422371,1.6885,-0.235137,0
2.69216,0.0385643,1.6193,-0.251911,0
2.57463,0.108347,1.58036,-0.273179,0
2.61136,0.418699,1.51177,-0.361842,0
2.50852,0.716195,1.47552,-0.473569,0
2.29366,0.927381,1.47732,-0.588292,0
1.85476,0.989818,1.554,-0.683246,0
1.51686,0.839233,1.64267,-0.729075,0
1.26711,0.503173,1.73732,-0.714697,0
1.11102,0.273623,1.82958,-0.698822,0
1.16244,0.108347,1.882,-0.679951,0
1.08164,-0.0716195,1.96377,-0.643407,0
0.984309,-0.110184,2.05663,-0.627232,0
1.06144,-0.236895,2.11294,-0.585597,0
1.04858,-0.435226,2.18603,-0.514606,0
1.14591,-0.527046,2.23216,-0.4541,0
1.3571,-0.650085,2.24054,-0.378017,0
1.43974,-0.980636,2.26421,-0.238133,0
1.58848,-0.9788,2.26361,-0.155161,0
1.74825,-0.881471,2.24773,-0.0964512,0
1.93005,-0.662939,2.21239,-0.0775803,0
2.37446,-0.27546,2.09497,-0.119815,0
2.5379,-0.00550919,2.0111,-0.165345,0
2.65727,0.0238732,1.92453,-0.172534,0
2.7748,0.0679467,1.82838,-0.185714,0
