TIMESTAMPS, I_Q_MEAS, I_D_MEAS, V_Q, V_D
769681, 0.0734559, 0.0569283, -0.0188709, -0.0149769
769682, -0.0128548, -0.0587647, -0.00329492, 0.00988475
769683, 0.0146912, -0.00918198, -0.00928568, 0.0023963
769684, 0.0440735, 0.00734559, -0.0179723, -0.00119815
769685, -0.0422371, 0.0918199, 0.000599076, -0.0236635
769686, 0.0440735, -0.0587647, -0.0182718, 0.00718891
769687, 0.0734559, -0.0422371, -0.0293547, 0.00808752
769688, -0.0422371, 0.0238732, -0.00599076, -0.00539168
769689, 0.0440735, -0.126711, -0.0245621, 0.0311519
769690, -0.0422371, 0.0238732, -0.00599076, 0.00359446
769691, -0.0128548, 0.00734559, -0.0101843, 0.00569122
769692, 0.0440735, -0.0257096, -0.0236635, 0.0134792
769693, 0.0146912, -0.00918198, -0.0197695, 0.0113824
769694, -0.0128548, -0.0257096, -0.0140783, 0.0164746
769695, 0.0146912, 0.0238732, -0.020069, 0.00599076
769696, -0.0422371, 0.0238732, -0.00658983, 0.00389399
769697, -0.0422371, -0.00918198, -0.00299538, 0.0104838
769698, -0.0128548, 0.00734559, -0.00688937, 0.00688937
769699, 0.0146912, -0.00918198, -0.0128801, 0.0104838
769700, 0.0146912, -0.00918198, -0.0143778, 0.0113824
769701, -0.0422371, 0.0238732, -0.000898614, 0.00359446
769702, -0.0128548, 0.0404007, -0.00479261, -0.0023963
769703, 0.0440735, -0.0587647, -0.0182718, 0.0191704
769704, 0.0440735, -0.0587647, -0.0221658, 0.0242626
769705, -0.0422371, 0.0569283, -0.00359446, -0.000299538
769706, 0.0146912, -0.0422371, -0.0146774, 0.0203686
769707, -0.0422371, 0.0238732, -0.00119815, 0.00688937
769708, 0.0440735, -0.0257096, -0.0182718, 0.0173732
769709, 0.0440735, -0.0257096, -0.0215667, 0.0197695
769710, -0.0128548, -0.0257096, -0.0104838, 0.0218663
769711, -0.0128548, 0.00734559, -0.00898614, 0.015576
769712, -0.0422371, 0.0238732, 0.000299538, 0.0107834
769713, -0.0422371, -0.00918198, 0.00419353, 0.0173732
769714, 0.0146912, -0.0422371, -0.0062903, 0.0266589
769715, -0.0128548, 0.00734559, 0, 0.0173732
769716, -0.0128548, 0.108347, 0.00149769, -0.00898614
769717, 0.0440735, -0.0587647, -0.0113824, 0.0245621
769718, -0.0128548, -0.0257096, 0, 0.0209677
769719, -0.0128548, 0.0752923, 0.00149769, -0.00269584
769720, 0.0440735, -0.0936562, -0.0113824, 0.0341473
769721, -0.0422371, 0.0238732, 0.00718891, 0.0119815
769722, 0.0146912, -0.0752923, -0.00329492, 0.0353455
769723, 0.0146912, 0.0238732, -0.00419353, 0.0164746
769724, -0.0128548, 0.0752923, 0.00209677, 0.00149769
769725, 0.0146912, -0.00918198, -0.00329492, 0.0164746
769726, 0.0440735, -0.0587647, -0.0113824, 0.0299538
769727, -0.0128548, 0.00734559, -0.000299538, 0.0179723
769728, 0.0440735, -0.0257096, -0.0131797, 0.0257603
769729, 0.0146912, -0.0422371, -0.00928568, 0.0323501
769730, 0.0440735, -0.0587647, -0.0170737, 0.0401381
769731, 0.0146912, 0.0238732, -0.0131797, 0.023963
769732, -0.0422371, 0.0569283, 0.000599076, 0.0134792
769733, -0.0128548, 0.00734559, -0.00269584, 0.0212672
769734, 0.0440735, -0.0257096, -0.015576, 0.0290552
769735, 0.0440735, 0.0752923, -0.0188709, 0.00569122
769736, -0.0128548, -0.0257096, -0.00778799, 0.0248616
769737, 0.0146912, -0.00918198, -0.0134792, 0.0230644
769738, 0.0146912, -0.0422371, -0.0122811, 0.0323501
769739, 0.0440735, -0.0587647, -0.0197695, 0.0398385
769740, 0.0146912, 0.0918199, -0.0152764, 0.0062903
769741, -0.0128548, -0.0257096, -0.00808752, 0.0284561
769742, 0.0146912, -0.00918198, -0.0131797, 0.0266589
769743, -0.0128548, 0.0404007, -0.00599076, 0.0149769
769744, 0.0146912, -0.00918198, -0.0110829, 0.023963
769745, -0.0128548, -0.0257096, -0.00419353, 0.0287556
769746, -0.0128548, 0.00734559, -0.00179723, 0.0224653
