TIMESTAMPS, I_Q_MEAS, I_D_MEAS, V_Q, V_D
1385767, -0.0128548, 0.00734559, -0.0140783, 0.0353455
1385768, 0.0440735, -0.0257096, -0.0248616, 0.043433
1385769, 0.0146912, -0.00918198, -0.01947, 0.0413362
1385770, -0.0128548, 0.00734559, -0.0122811, 0.0377418
1385771, 0.0440735, 0.0404007, -0.023963, 0.0290552
1385772, 0.0440735, 0.00734559, -0.0263593, 0.0335482
1385773, -0.0716195, 0.108347, 0.00119815, 0.00748845
1385774, 0.0734559, -0.0752923, -0.0284561, 0.0449307
1385775, 0.0146912, 0.0238732, -0.0179723, 0.0260598
1385776, -0.0128548, 0.00734559, -0.0107834, 0.0281566
1385777, 0.0440735, 0.0404007, -0.0224653, 0.01947
1385778, -0.0128548, 0.00734559, -0.0101843, 0.0242626
1385779, -0.0128548, 0.00734559, -0.00748845, 0.0236635
1385780, 0.0146912, 0.0569283, -0.011682, 0.0101843
1385781, 0.0146912, 0.0238732, -0.0113824, 0.0140783
1385782, 0.0146912, -0.0422371, -0.0110829, 0.0290552
1385783, -0.0128548, 0.108347, -0.00389399, -0.00599076
1385784, -0.0128548, 0.00734559, -0.00119815, 0.0104838
1385785, 0.0440735, -0.0587647, -0.0131797, 0.0266589
1385786, 0.0440735, -0.0257096, -0.0152764, 0.023364
1385787, 0.0146912, -0.00918198, -0.00988475, 0.0212672
1385788, 0.0146912, -0.00918198, -0.00958521, 0.0221658
1385789, 0.0146912, -0.00918198, -0.00928568, 0.0230644
1385790, 0.0440735, -0.0257096, -0.0164746, 0.027857
1385791, -0.0128548, 0.0404007, -0.00419353, 0.0131797
1385792, -0.0128548, 0.00734559, -0.00149769, 0.0179723
1385793, 0.0146912, -0.00918198, -0.00569122, 0.0218663
1385794, 0.0146912, -0.0752923, -0.00539168, 0.0392395
1385795, 0.0146912, 0.0569283, -0.00509214, 0.0119815
1385796, 0.0734559, -0.0752923, -0.020069, 0.0407372
1385797, 0.0146912, 0.0238732, -0.00958521, 0.0221658
1385798, 0.0734559, -0.0422371, -0.0224653, 0.0371427
1385799, -0.0128548, 0.00734559, -0.00479261, 0.027857
1385800, 0.0440735, -0.0257096, -0.0158755, 0.035645
1385801, 0.0146912, -0.00918198, -0.00988475, 0.0338478
1385802, 0.0440735, 0.00734559, -0.0164746, 0.0299538
1385803, -0.0128548, 0.00734559, -0.00359446, 0.0293547
1385804, 0.0146912, 0.0569283, -0.00718891, 0.016175
1385805, 0.0440735, -0.0257096, -0.0137787, 0.0323501
1385806, -0.0128548, 0.0404007, -0.000898614, 0.0179723
1385807, 0.0734559, -0.0752923, -0.0197695, 0.0437325
1385808, 0.0440735, -0.0257096, -0.016175, 0.0377418
1385809, 0.0146912, 0.0569283, -0.0101843, 0.0188709
1385810, 0.0440735, -0.0257096, -0.0167741, 0.0350459
1385811, -0.0128548, 0.0404007, -0.00389399, 0.0203686
1385812, 0.0146912, 0.0569283, -0.00748845, 0.0125806
1385813, -0.0128548, 0.0404007, 0.000299538, 0.0122811
1385814, 0.0734559, 0.0238732, -0.0182718, 0.0128801
1385815, -0.0128548, -0.0587647, -0.000299538, 0.0320506
1385816, 0.0734559, -0.00918198, -0.0191704, 0.0242626
1385817, 0.0146912, 0.0238732, -0.00808752, 0.0164746
1385818, 0.0440735, -0.0587647, -0.0146774, 0.035645
1385819, 0.0146912, -0.00918198, -0.0086866, 0.0281566
1385820, 0.0146912, -0.00918198, -0.00778799, 0.0287556
1385821, 0.0146912, 0.0238732, -0.00688937, 0.0212672
1385822, 0.0146912, 0.0238732, -0.00599076, 0.0191704
1385823, 0.0734559, -0.00918198, -0.020069, 0.0254607
1385824, -0.0128548, 0.0752923, -0.00209677, 0.00479261
1385825, 0.0440735, -0.0257096, -0.0131797, 0.023963
1385826, 0.0734559, -0.0422371, -0.0224653, 0.0305529
1385827, -0.0716195, 0.143239, 0.0107834, -0.0131797
1385828, 0.0440735, -0.0257096, -0.00928568, 0.0176727
1385829, 0.0146912, -0.0422371, -0.00269584, 0.0242626
1385830, -0.0128548, 0.0752923, 0.00569122, -0.00209677
1385831, -0.0422371, 0.0238732, 0.0167741, 0.00449307
1385832, 0.102838, -0.0587647, -0.0137787, 0.023364
1385833, 0.0440735, 0.0752923, -0.00509214, -0.00569122
1385834, 0.0146912, -0.0752923, 0.00149769, 0.0260598
1385835, 0.0734559, -0.0422371, -0.0122811, 0.0242626
1385836, 0.0146912, -0.0422371, -0.000599076, 0.027857
1385837, -0.0128548, 0.00734559, 0.00778799, 0.0185714
1385838, -0.0716195, 0.108347, 0.0263593, -0.00748845
1385839, 0.0734559, -0.00918198, -0.00209677, 0.0131797
1385840, 0.0440735, -0.0257096, 0.00209677, 0.0179723
1385841, 0.0146912, 0.0238732, 0.00838706, 0.00778799
1385842, 0.0146912, 0.0238732, 0.00988475, 0.00569122
1385843, 0.0440735, -0.0587647, 0.00359446, 0.0248616
1385844, -0.0128548, 0.0752923, 0.0173732, -0.00449307
1385845, 0.0440735, 0.00734559, 0.0062903, 0.0062903
1385846, 0.0440735, -0.0257096, 0.00539168, 0.0140783
1385847, 0.0734559, -0.0752923, -0.00329492, 0.0290552
1385848, 0.0146912, -0.00918198, 0.00808752, 0.0185714
1385849, -0.0128548, 0.00734559, 0.0167741, 0.0149769
1385850, 0.0440735, 0.108347, 0.00569122, -0.0110829
1385851, 0.0734559, -0.0752923, -0.00299538, 0.0263593
1385852, 0.0440735, -0.0257096, 0.00119815, 0.020069
1385853, 0.0734559, 0.0238732, -0.00748845, 0.00958521
1385854, 0.0734559, -0.0752923, -0.0113824, 0.0329492
1385855, 0.0146912, 0.0569283, 0.000299538, 0.00569122
1385856, 0.0440735, 0.0404007, -0.00569122, 0.00509214
1385857, 0.0146912, -0.00918198, 0.000599076, 0.0143778
1385858, 0.0734559, -0.0752923, -0.0110829, 0.031751
1385859, 0.0146912, -0.00918198, 0.000898614, 0.0215667
1385860, 0.0146912, 0.0569283, 0.00299538, 0.00539168
1385861, 0.0146912, 0.0569283, 0.00509214, 0.000299538
1385862, 0.0734559, -0.0422371, -0.00778799, 0.0209677
1385863, 0.0440735, 0.00734559, -0.00359446, 0.011682
1385864, 0.0440735, -0.0587647, -0.00389399, 0.0281566
1385865, 0.0146912, 0.0238732, 0.00299538, 0.0119815
1385866, 0.0440735, -0.0257096, -0.0023963, 0.0227649
1385867, -0.0422371, 0.0238732, 0.0191704, 0.0122811
1385868, 0.102838, -0.0587647, -0.0107834, 0.0314515
1385869, -0.0422371, 0.0569283, 0.0206681, 0.00658983
1385870, 0.0146912, 0.0569283, 0.0128801, 0.00179723
1385871, 0.0146912, 0.0238732, 0.0149769, 0.00539168
1385872, 0.0440735, -0.0257096, 0.00958521, 0.016175
1385873, 0.0146912, 0.0238732, 0.0164746, 0.00569122
1385874, 0.0734559, 0.0238732, 0.00359446, 0.00359446
1385875, 0.0440735, 0.00734559, 0.00808752, 0.00569122
1385876, 0.0146912, -0.00918198, 0.0152764, 0.00958521
1385877, 0.0146912, -0.00918198, 0.0170737, 0.0101843
1385878, 0.0440735, -0.0257096, 0.011682, 0.0152764
1385879, -0.0422371, 0.0569283, 0.0332487, -0.00389399
1385880, 0.0734559, 0.0569283, 0.0107834, -0.0086866
1385881, 0.0146912, -0.0422371, 0.0227649, 0.0119815
1385882, 0.0440735, -0.0257096, 0.0170737, 0.0113824
1385883, 0.0146912, 0.0569283, 0.0242626, -0.00778799
1385884, 0.0734559, -0.0422371, 0.0113824, 0.0128801
1385885, 0.0146912, -0.00918198, 0.023364, 0.00808752
1385886, 0.0734559, 0.0238732, 0.0104838, 0.000299538
1385887, 0.0734559, -0.0422371, 0.00748845, 0.0152764
1385888, 0.0440735, -0.0257096, 0.0134792, 0.0143778
1385889, 0.0440735, -0.0257096, 0.0134792, 0.0167741
1385890, 0.0440735, 0.0404007, 0.0134792, 0.00209677
1385891, 0.0440735, 0.00734559, 0.0134792, 0.00688937
1385892, 0.102838, -0.0587647, -0.00179723, 0.023364
1385893, 0.0146912, 0.0569283, 0.0158755, -0.00119815
1385894, 0.0734559, -0.00918198, 0.00329492, 0.0107834
1385895, 0.102838, -0.0587647, -0.00658983, 0.0242626
1385896, 0.0734559, 0.0238732, -0.00419353, 0.00808752
1385897, 0.0146912, -0.00918198, 0.00838706, 0.0146774
1385898, 0.0734559, -0.0422371, -0.00419353, 0.023963
1385899, 0.0146912, 0.0569283, 0.00838706, 0.00209677
1385900, 0.0146912, -0.110184, 0.0107834, 0.0398385
1385901, 0.0440735, 0.0752923, 0.00599076, 0.00209677
1385902, 0.0440735, 0.0752923, 0.00599076, -0.00449307
1385903, 0.0146912, -0.00918198, 0.0131797, 0.0107834
1385904, 0.0146912, 0.0569283, 0.0158755, -0.00539168
1385905, 0.0146912, -0.00918198, 0.0182718, 0.00658983
1385906, 0.0440735, 0.0404007, 0.0134792, -0.00509214
1385907, 0.0146912, 0.0238732, 0.0206681, -0.00449307
1385908, 0.0440735, 0.00734559, 0.0158755, -0.0023963
1385909, 0.0440735, -0.0257096, 0.0158755, 0.00539168
1385910, 0.0146912, 0.0238732, 0.023364, -0.00509214
1385911, 0.0440735, -0.0257096, 0.0185714, 0.00569122
1385912, 0.0146912, 0.0238732, 0.0257603, -0.00479261
1385913, 0.0734559, -0.0422371, 0.0134792, 0.0101843
1385914, 0.0734559, -0.00918198, 0.0107834, 0.00539168
1385915, 0.0440735, -0.0257096, 0.0158755, 0.0101843
1385916, 0.0734559, -0.00918198, 0.00838706, 0.00808752
1385917, 0.0734559, -0.0422371, 0.00599076, 0.0173732
1385918, 0.0440735, -0.0257096, 0.0128801, 0.0167741
1385919, 0.0734559, -0.00918198, 0.00569122, 0.0146774
1385920, 0.0440735, -0.0257096, 0.0113824, 0.0197695
1385921, 0.0734559, -0.0422371, 0.00449307, 0.0263593
1385922, 0.0734559, -0.0422371, 0.00269584, 0.0299538
1385923, 0.0440735, 0.0404007, 0.00838706, 0.0122811
1385924, -0.0128548, 0.0404007, 0.023364, 0.00898614
1385925, 0.0440735, -0.0257096, 0.0143778, 0.0221658
1385926, 0.0440735, 0.00734559, 0.0149769, 0.0158755
1385927, 0.0440735, 0.00734559, 0.0158755, 0.0152764
1385928, 0.102838, 0.0404007, 0.00119815, 0.0062903
1385929, -0.0128548, 0.00734559, 0.0263593, 0.0110829
1385930, 0.0734559, -0.00918198, 0.00988475, 0.0149769
1385931, 0.0440735, 0.0752923, 0.015576, -0.00569122
1385932, 0.0146912, -0.00918198, 0.023364, 0.00928568
1385933, 0.102838, -0.0587647, 0.00419353, 0.0227649
1385934, 0.0146912, 0.124875, 0.0221658, -0.0191704
1385935, 0.0440735, 0.00734559, 0.0179723, 0
1385936, 0.132221, -0.0752923, -0.00389399, 0.0206681
1385937, 0.0146912, 0.0238732, 0.0191704, 0.00179723
1385938, 0.0734559, -0.0422371, 0.00748845, 0.0167741
1385939, 0.0146912, 0.0238732, 0.0203686, 0.00329492
1385940, 0.102838, 0.00734559, 0.000898614, 0.00539168
1385941, 0.0734559, -0.0422371, 0.00419353, 0.0176727
1385942, 0.0440735, -0.0257096, 0.00988475, 0.0167741
1385943, 0.0146912, 0.0569283, 0.0179723, -0.00209677
1385944, 0.102838, -0.0257096, -0.00149769, 0.0140783
1385945, 0.0734559, -0.00918198, 0.00179723, 0.0122811
1385946, 0.0440735, 0.00734559, 0.00748845, 0.0086866
1385947, 0.0440735, -0.0257096, 0.00808752, 0.0164746
1385948, 0.0146912, -0.00918198, 0.0176727, 0.0146774
1385949, 0.0440735, 0.0404007, 0.0137787, 0.00269584
1385950, 0.0440735, 0.0404007, 0.0146774, -0.000599076
1385951, 0.0734559, 0.0238732, 0.00838706, 0
1385952, 0.102838, -0.0587647, -0.000599076, 0.0191704
1385953, 0.0440735, -0.0257096, 0.0104838, 0.015576
1385954, 0.0440735, 0.00734559, 0.011682, 0.00928568
1385955, 0.0734559, -0.0422371, 0.00509214, 0.0215667
1385956, -0.0128548, 0.0752923, 0.0257603, -0.00479261
1385957, 0.0734559, -0.00918198, 0.00958521, 0.0101843
1385958, 0.102838, 0.00734559, 0.000599076, 0.00658983
1385959, 0.0146912, 0.0569283, 0.01947, -0.00658983
1385960, 0.0440735, -0.0257096, 0.015576, 0.00958521
1385961, 0.0440735, -0.0257096, 0.0167741, 0.0119815
1385962, 0.0440735, 0.0752923, 0.0176727, -0.011682
1385963, 0.0146912, -0.00918198, 0.0263593, 0.00359446
1385964, 0.0734559, -0.0422371, 0.0149769, 0.0128801
1385965, 0.0146912, 0.0569283, 0.0287556, -0.00898614
1385966, 0.161603, -0.0936562, -0.00539168, 0.0245621
1385967, 0.0440735, -0.0257096, 0.015576, 0.0152764
1385968, 0.0146912, 0.0569283, 0.0242626, -0.00389399
1385969, 0.102838, 0.00734559, 0.00509214, 0.00389399
1385970, 0.0440735, -0.0257096, 0.0164746, 0.0119815
1385971, 0.0734559, -0.00918198, 0.00988475, 0.00988475
1385972, 0.0440735, 0.0404007, 0.016175, -0.00179723
1385973, 0.0146912, -0.00918198, 0.0248616, 0.00718891
1385974, 0.102838, -0.0936562, 0.00569122, 0.0296543
1385975, -0.0128548, 0.0404007, 0.0314515, 0.00329492
1385976, 0.132221, -0.00918198, 0.000299538, 0.0125806
1385977, 0.0734559, -0.0752923, 0.00898614, 0.0299538
1385978, 0.102838, -0.0587647, 0.00209677, 0.0323501
1385979, 0.0734559, -0.00918198, 0.00599076, 0.0248616
1385980, 0.0440735, 0.00734559, 0.0128801, 0.0212672
1385981, 0.0440735, 0.0404007, 0.0146774, 0.0122811
1385982, 0.0440735, -0.0257096, 0.016175, 0.0257603
1385983, 0.0734559, -0.0422371, 0.0104838, 0.0323501
1385984, 0.0440735, 0.0404007, 0.0170737, 0.0146774
1385985, 0.0734559, -0.00918198, 0.0113824, 0.023963
1385986, 0.0734559, -0.00918198, 0.0104838, 0.0245621
1385987, 0.0440735, 0.0752923, 0.0173732, 0.00389399
1385988, 0.0440735, 0.00734559, 0.0191704, 0.0146774
1385989, 0.102838, 0.00734559, 0.00599076, 0.0140783
1385990, 0.0734559, -0.00918198, 0.00988475, 0.0176727
1385991, 0.0734559, 0.0238732, 0.00928568, 0.0101843
1385992, 0.0146912, 0.0238732, 0.0236635, 0.00808752
1385993, 0.0734559, -0.0422371, 0.0125806, 0.0230644
1385994, 0.0440735, 0.0752923, 0.01947, -0.00359446
1385995, 0.0440735, 0.0752923, 0.0212672, -0.00988475
1385996, 0.0440735, -0.0587647, 0.0227649, 0.0179723
1385997, 0.0734559, -0.00918198, 0.0170737, 0.0101843
1385998, 0.0734559, 0.0238732, 0.016175, 0.0023963
1385999, 0.0734559, -0.00918198, 0.0152764, 0.00898614
1386000, 0.0734559, -0.0422371, 0.0146774, 0.0182718
1386001, 0.0440735, 0.00734559, 0.0215667, 0.00898614
1386002, 0.0734559, -0.0422371, 0.015576, 0.0212672
1386003, 0.0440735, 0.0404007, 0.0224653, 0.00389399
1386004, 0.0734559, -0.0422371, 0.0164746, 0.0215667
1386005, 0.102838, -0.0257096, 0.00838706, 0.0206681
1386006, 0.0440735, -0.0257096, 0.020069, 0.0227649
1386007, 0.102838, -0.0587647, 0.00688937, 0.0335482
1386008, 0.102838, 0.00734559, 0.00509214, 0.0215667
1386009, 0.0146912, 0.0569283, 0.0245621, 0.00838706
1386010, 0.0440735, -0.0257096, 0.0215667, 0.0245621
1386011, 0.0146912, 0.0569283, 0.0314515, 0.00569122
1386012, 0.102838, 0.00734559, 0.0137787, 0.0134792
1386013, 0.0440735, 0.0404007, 0.0257603, 0.00449307
1386014, 0.0146912, 0.0569283, 0.035645, -0.00329492
1386015, 0.0440735, 0.00734559, 0.0326496, 0.00449307
1386016, 0.0734559, -0.0422371, 0.027258, 0.0167741
1386017, 0.132221, -0.0752923, 0.0119815, 0.0284561
1386018, 0.0734559, -0.0422371, 0.0215667, 0.0266589
1386019, 0.0734559, -0.00918198, 0.0212672, 0.0218663
1386020, 0.102838, 0.00734559, 0.0137787, 0.0182718
1386021, 0.0734559, -0.00918198, 0.0182718, 0.0218663
1386022, 0.0440735, 0.0752923, 0.0254607, 0.00119815
1386023, 0.0440735, 0.0404007, 0.0275575, 0.00389399
1386024, 0.0734559, 0.0238732, 0.0221658, 0.00449307
1386025, 0.0440735, 0.0404007, 0.0296543, -0.00179723
1386026, 0.132221, -0.0752923, 0.00928568, 0.0242626
1386027, 0.0146912, 0.0569283, 0.0338478, -0.00329492
1386028, 0.102838, 0.00734559, 0.016175, 0.00449307
1386029, 0.0734559, -0.00918198, 0.0206681, 0.00838706
1386030, 0.0146912, 0.0569283, 0.035645, -0.00778799
1386031, 0.102838, -0.0587647, 0.0176727, 0.0170737
1386032, 0.132221, 0.0238732, 0.00748845, 0.000898614
1386033, 0.0440735, -0.0257096, 0.0245621, 0.0113824
1386034, 0.0734559, -0.00918198, 0.0191704, 0.00958521
1386035, 0.0734559, -0.0422371, 0.0188709, 0.0188709
1386036, 0.0734559, -0.00918198, 0.0185714, 0.0137787
1386037, 0.0734559, 0.0238732, 0.0182718, 0.00599076
1386038, 0.132221, -0.0752923, 0.00479261, 0.0293547
1386039, 0.0734559, 0.0569283, 0.0152764, 0.00209677
1386040, 0.0734559, -0.0422371, 0.015576, 0.0227649
1386041, 0.0734559, -0.0422371, 0.0158755, 0.0263593
1386042, 0.0440735, 0.0752923, 0.0236635, -0.000299538
1386043, 0.0440735, 0.00734559, 0.0263593, 0.0104838
1386044, 0.0440735, -0.0257096, 0.0290552, 0.0185714
1386045, 0.102838, -0.0257096, 0.0170737, 0.0206681
1386046, 0.102838, -0.0587647, 0.0149769, 0.0314515
1386047, 0.0440735, 0.0404007, 0.0275575, 0.0110829
1386048, 0.0734559, -0.00918198, 0.0230644, 0.0203686
1386049, 0.132221, -0.0752923, 0.00838706, 0.0377418
1386050, 0.0440735, -0.0257096, 0.0260598, 0.0314515
1386051, 0.0440735, 0.0404007, 0.0287556, 0.0170737
1386052, 0.0734559, 0.0569283, 0.0242626, 0.00928568
1386053, 0.0734559, 0.0238732, 0.0245621, 0.0128801
1386054, 0.0146912, -0.00918198, 0.0398385, 0.01947
1386055, 0.0734559, -0.00918198, 0.0302533, 0.020069
1386056, 0.0440735, 0.0404007, 0.0380413, 0.00838706
1386057, 0.132221, -0.0422371, 0.0182718, 0.0260598
1386058, -0.0422371, 0.0918199, 0.0581104, -0.00479261
1386059, 0.161603, -0.0257096, 0.016175, 0.0173732
1386060, 0.0440735, 0.00734559, 0.0389399, 0.0110829
1386061, 0.0734559, -0.0422371, 0.0344469, 0.023364
1386062, 0.132221, 0.0238732, 0.0197695, 0.00988475
1386063, 0.0734559, -0.00918198, 0.0302533, 0.0164746
1386064, 0.0440735, -0.0257096, 0.0377418, 0.0212672
1386065, 0.102838, -0.0257096, 0.0257603, 0.023364
1386066, 0.0146912, 0.0569283, 0.0461288, 0.00449307
1386067, 0.0440735, 0.00734559, 0.0437325, 0.0122811
1386068, 0.132221, -0.0422371, 0.0254607, 0.0245621
1386069, 0.0734559, 0.0238732, 0.0362441, 0.0110829
1386070, 0.102838, 0.00734559, 0.0296543, 0.0131797
1386071, 0.0734559, -0.0422371, 0.0353455, 0.0254607
1386072, 0.0734559, -0.00918198, 0.0362441, 0.0206681
1386073, 0.102838, -0.0587647, 0.0293547, 0.0338478
1386074, 0.0734559, 0.0569283, 0.0353455, 0.00928568
1386075, 0.0734559, 0.0918199, 0.0359446, -0.00449307
1386076, 0.0440735, -0.0257096, 0.0440321, 0.0176727
1386077, 0.102838, 0.00734559, 0.0326496, 0.0113824
1386078, 0.0734559, 0.0238732, 0.0383409, 0.00688937
1386079, 0.102838, 0.00734559, 0.0314515, 0.0086866
1386080, 0.0734559, -0.0422371, 0.0374422, 0.0209677
1386081, 0.0734559, -0.00918198, 0.0383409, 0.016175
1386082, 0.132221, -0.110184, 0.023963, 0.0425344
1386083, 0.0734559, -0.00918198, 0.0347464, 0.0263593
1386084, 0.0734559, 0.0569283, 0.035645, 0.0101843
1386085, 0.0734559, 0.0569283, 0.0362441, 0.00539168
1386086, 0.0734559, -0.00918198, 0.0371427, 0.0173732
1386087, 0.102838, -0.0257096, 0.0302533, 0.0224653
1386088, 0.0734559, 0.0238732, 0.0362441, 0.0119815
1386089, 0.0734559, 0.0238732, 0.0371427, 0.00988475
1386090, 0.132221, -0.00918198, 0.0224653, 0.0164746
1386091, 0.102838, -0.0257096, 0.0260598, 0.0212672
1386092, 0.102838, 0.00734559, 0.0242626, 0.0149769
1386093, 0.102838, -0.0257096, 0.0224653, 0.0227649
1386094, 0.0440735, 0.0404007, 0.035645, 0.00838706
1386095, 0.102838, -0.0587647, 0.023963, 0.0299538
1386096, 0.0734559, 0.0569283, 0.0299538, 0.00539168
1386097, 0.0734559, 0.0569283, 0.0308524, 0.000599076
1386098, 0.161603, -0.0936562, 0.0107834, 0.0344469
1386099, 0.0146912, -0.00918198, 0.0422348, 0.0206681
1386100, 0.0734559, 0.0238732, 0.0335482, 0.0128801
1386101, 0.102838, 0.0404007, 0.0275575, 0.00688937
1386102, 0.0440735, 0.00734559, 0.0416358, 0.011682
1386103, 0.102838, -0.0587647, 0.0302533, 0.0281566
1386104, 0.0734559, 0.0569283, 0.0368432, 0.00329492
1386105, 0.102838, 0.0404007, 0.0305529, 0.00299538
1386106, 0.0734559, -0.0422371, 0.0371427, 0.0206681
1386107, 0.0734559, 0.0569283, 0.0386404, -0.00119815
1386108, 0.132221, -0.0752923, 0.0248616, 0.0275575
1386109, 0.0734559, 0.0238732, 0.0362441, 0.0086866
1386110, 0.102838, 0.00734559, 0.0302533, 0.0107834
1386111, 0.132221, -0.0752923, 0.0215667, 0.0314515
1386112, 0.0440735, 0.00734559, 0.0407372, 0.0167741
1386113, 0.0440735, 0.108347, 0.0446312, -0.00958521
1386114, 0.132221, -0.0752923, 0.0257603, 0.027857
1386115, 0.0734559, 0.0569283, 0.0371427, 0.000599076
1386116, 0.102838, -0.0587647, 0.0311519, 0.0254607
1386117, 0.0734559, -0.0422371, 0.0374422, 0.0263593
1386118, 0.102838, 0.00734559, 0.0314515, 0.0170737
1386119, 0.0734559, 0.0238732, 0.0377418, 0.0122811
1386120, 0.0734559, 0.0238732, 0.0392395, 0.0101843
