I_Q,I_D,V_Q,V_D,is_startup
0.231386,0.106511,1.65375,-0.229446,0
0.0404007,0.202004,1.69778,-0.262994,0
0.104675,0.0808015,1.69239,-0.249216,0
0.0679467,-0.143239,1.70767,-0.198893,0
0.0734559,-0.165276,1.71515,-0.18122,0
0.174458,-0.190985,1.69778,-0.160552,0
0.20384,-0.101002,1.69029,-0.167142,0
0.273623,-0.00734559,1.66962,-0.182419,0
0.29566,0.0808015,1.65555,-0.204285,0
0.273623,0.148748,1.65045,-0.228547,0
0.152421,0.198331,1.67292,-0.253709,0
0.15793,0.097329,1.6828,-0.245022,0
0.190985,0.00367279,1.67861,-0.229446,0
0.216695,-0.0863107,1.67352,-0.206681,0
0.22955,-0.0257096,1.66962,-0.214769,0
0.319533,0.0165276,1.64506,-0.223455,0
0.251586,0.119366,1.65285,-0.251013,0
0.146912,0.26995,1.67621,-0.299837,0
0.102838,0.0495827,1.69269,-0.266589,0
0.126711,0.0018364,1.69538,-0.258501,0
0.148748,-0.0679467,1.69718,-0.240828,0
0.190985,-0.222204,1.69149,-0.195598,0
0.179967,-0.0844743,1.69568,-0.211773,0
0.251586,0.0018364,1.67981,-0.22675,0
0.216695,0.0808015,1.6852,-0.246819,0
0.220368,0.198331,1.6837,-0.283962,0
0.235059,0.18364,1.67921,-0.297142,0
0.135893,0.161603,1.70227,-0.307026,0
0.121202,0.0,1.71246,-0.279469,0
0.247914,-0.22955,1.6876,-0.220759,0
0.152421,-0.202004,1.70856,-0.208478,0
0.325042,-0.181803,1.66932,-0.196197,0
0.372789,-0.0550919,1.64716,-0.213271,0
0.240568,0.110184,1.66723,-0.250713,0
0.200167,0.113857,1.67472,-0.260898,0
0.097329,0.121202,1.70167,-0.27258,0
0.0789651,-0.0440735,1.71605,-0.240529,0
0.124875,-0.0863107,1.71545,-0.226151,0
0.148748,-0.126711,1.71635,-0.208478,0
0.190985,-0.128548,1.71096,-0.197096,0
0.207513,-0.0367279,1.70826,-0.209976,0
0.233222,0.0440735,1.69958,-0.227349,0
0.202004,0.170785,1.70437,-0.263593,0
0.181803,0.106511,1.70946,-0.261497,0
0.207513,-0.0789651,1.70437,-0.223455,0
0.168949,-0.0844743,1.71366,-0.215068,0
0.225877,-0.20384,1.70197,-0.177626,0
0.247914,-0.174458,1.69389,-0.167442,0
0.330551,-0.0789651,1.66873,-0.177326,0
0.22404,0.0146912,1.69029,-0.227349,0
0.24975,0.027546,1.6831,-0.231543,0
0.257096,0.178131,1.67771,-0.27258,0
0.213022,0.27546,1.6855,-0.312418,0
0.189149,0.121202,1.69149,-0.296543,0
0.0532555,0.113857,1.72833,-0.30493,0
0.266278,-0.174458,1.6873,-0.241128,0
0.317697,-0.251586,1.66992,-0.206382,0
0.255259,-0.214858,1.67681,-0.1944,0
0.339733,-0.0826379,1.65165,-0.209976,0
0.242404,0.102838,1.66573,-0.250414,0
0.115693,0.104675,1.69568,-0.2594,0
0.179967,0.0752923,1.6873,-0.260898,0
0.113857,0.0110184,1.70737,-0.251013,0
0.13773,-0.0606011,1.70946,-0.23364,0
0.156094,-0.0991654,1.71126,-0.218663,0
0.22955,-0.0569283,1.69718,-0.220759,0
0.264441,-0.0459099,1.68011,-0.218663,0
0.156094,-0.0881471,1.70078,-0.203985,0
0.22955,0.0661103,1.6846,-0.236036,0
0.174458,0.0422371,1.69509,-0.235736,0
0.146912,0.0348915,1.70287,-0.237234,0
0.190985,0.0863107,1.69479,-0.253709,0
0.218531,-0.123039,1.6876,-0.20758,0
0.209349,-0.192822,1.687,-0.179124,0
0.301169,-0.0697831,1.66154,-0.194101,0
0.363607,0.0348915,1.63578,-0.214769,0
0.293824,0.106511,1.63847,-0.236036,0
0.13773,0.209349,1.66903,-0.271681,0
0.108347,0.0771287,1.68041,-0.255506,0
0.148748,-0.115693,1.67681,-0.212971,0
0.102838,-0.163439,1.69149,-0.190806,0
0.216695,-0.246077,1.66962,-0.15576,0
0.253423,-0.150585,1.65764,-0.159055,0
0.18364,-0.0661103,1.66992,-0.168041,0
0.238732,0.0642739,1.65585,-0.195598,0
0.189149,0.135893,1.66363,-0.219561,0
0.181803,0.216695,1.66573,-0.251612,0
0.216695,0.176294,1.65704,-0.259699,0
0.13773,0.0220368,1.67442,-0.235137,0
0.190985,-0.0697831,1.66483,-0.21387,0
0.209349,-0.134057,1.65974,-0.191405,0
0.22955,-0.0385643,1.65225,-0.204584,0
0.282805,0.161603,1.63518,-0.252211,0
0.202004,0.185476,1.64746,-0.27198,0
0.178131,0.209349,1.65225,-0.294146,0
0.0844743,0.0899835,1.67681,-0.281266,0
0.11202,-0.134057,1.6831,-0.231543,0
0.174458,-0.0826379,1.67472,-0.23364,0
0.174458,-0.0918199,1.67741,-0.224054,0
0.213022,-0.0899835,1.66992,-0.216566,0
0.24975,0.0550919,1.65974,-0.24622,0
0.205676,0.134057,1.66693,-0.271082,0
0.187312,0.15793,1.67172,-0.288455,0
0.097329,0.189149,1.69598,-0.309722,0
0.13773,0.0257096,1.69479,-0.284261,0
0.121202,-0.135893,1.70467,-0.245022,0
0.190985,-0.258932,1.69389,-0.202188,0
0.279132,-0.242404,1.67262,-0.184515,0
0.308515,-0.104675,1.65854,-0.198893,0
0.279132,0.0495827,1.65734,-0.229446,0
0.192822,0.170785,1.67292,-0.264792,0
0.190985,0.130384,1.67442,-0.268985,0
0.0808015,0.0110184,1.70317,-0.249515,0
0.101002,-0.0642739,1.70886,-0.230944,0
0.121202,-0.110184,1.71216,-0.21387,0
0.152421,-0.148748,1.71156,-0.1947,0
0.238732,0.0018364,1.69389,-0.22046,0
0.233222,0.0642739,1.69239,-0.236635,0
0.211186,0.159767,1.69509,-0.266289,0
0.150585,0.0146912,1.71036,-0.242925,0
0.152421,0.0918199,1.71426,-0.263893,0
0.161603,-0.0367279,1.71635,-0.239031,0
0.216695,-0.124875,1.70587,-0.213271,0
0.247914,-0.154257,1.69658,-0.195299,0
0.288314,-0.174458,1.6825,-0.176727,0
0.394825,-0.0202004,1.64836,-0.201289,0
