I_Q,I_D,V_Q,V_D,is_startup
-0.0128548,0.0367279,0.0119815,-0.0251612,1
0.0440735,-0.0293824,-0.00179723,-0.0113824,1
-0.0422371,0.0202004,0.0167741,-0.0215667,1
-0.0128548,0.0367279,0.0128801,-0.027258,1
0.0146912,-0.0459099,0.00688937,-0.00928568,1
0.0146912,0.0202004,0.00569122,-0.0224653,1
-0.0128548,0.0367279,0.0113824,-0.0284561,1
-0.0128548,0.0018364,0.0125806,-0.0227649,1
0.0146912,-0.0128548,0.00658983,-0.0188709,1
0.0146912,-0.0459099,0.00539168,-0.00928568,1
0.0146912,-0.0459099,0.00389399,-0.00539168,1
-0.0422371,0.0881471,0.0173732,-0.0359446,1
-0.0128548,0.0018364,0.0134792,-0.0215667,1
0.0146912,0.0202004,0.00748845,-0.0263593,1
-0.0422371,0.0532555,0.0209677,-0.0365436,1
0.0440735,-0.0642739,0.00209677,-0.0110829,1
0.0146912,0.0202004,0.00599076,-0.0269584,1
0.0146912,-0.0808015,0.0062903,-0.00299538,1
0.0440735,-0.0293824,-0.00179723,-0.00928568,1
-0.0128548,0.0367279,0.00928568,-0.023364,1
0.0440735,-0.0293824,-0.00359446,-0.00988475,1
-0.0128548,0.0018364,0.00748845,-0.015576,1
-0.0422371,0.0532555,0.0167741,-0.0287556,1
0.0146912,-0.0128548,0.00599076,-0.016175,1
0.0146912,0.0202004,0.00539168,-0.0236635,1
0.0146912,0.0202004,0.00449307,-0.0254607,1
-0.0128548,-0.0293824,0.0107834,-0.0143778,1
-0.0128548,0.0367279,0.0122811,-0.0287556,1
-0.0128548,0.0367279,0.0140783,-0.031751,1
0.0734559,-0.0808015,-0.00658983,-0.00509214,1
0.0146912,-0.0459099,0.00269584,-0.00688937,1
0.0146912,0.0202004,0.00179723,-0.020069,1
-0.0128548,0.0697831,0.00808752,-0.0344469,1
-0.0422371,0.0532555,0.0173732,-0.0362441,1
0.0146912,-0.0459099,0.00658983,-0.0152764,1
0.0146912,-0.0128548,0.00599076,-0.0197695,1
0.0146912,-0.0128548,0.00509214,-0.0185714,1
-0.0128548,0.0018364,0.0113824,-0.0215667,1
-0.0128548,0.0018364,0.0128801,-0.0215667,1
0.0734559,-0.0459099,-0.00748845,-0.00928568,1
-0.0128548,-0.0293824,0.0086866,-0.00988475,1
0.0146912,0.0202004,0.00329492,-0.020069,1
-0.0128548,0.0367279,0.00958521,-0.0257603,1
0.0440735,-0.0642739,-0.00329492,-0.00329492,1
-0.0128548,0.104675,0.00778799,-0.0410367,1
0.0440735,0.0018364,-0.00509214,-0.0236635,1
0.0146912,-0.0459099,-0.000898614,-0.0113824,1
0.0146912,-0.0128548,0.0,-0.016175,1
0.0440735,0.0018364,-0.00748845,-0.0188709,1
-0.0422371,0.0881471,0.0119815,-0.0410367,1
-0.0128548,0.0018364,0.00898614,-0.0266589,1
-0.0128548,0.0018364,0.0113824,-0.0266589,1
-0.0128548,0.0018364,0.0134792,-0.0269584,1
0.0146912,0.0202004,0.00838706,-0.0314515,1
0.0146912,-0.0459099,0.00838706,-0.016175,1
-0.0128548,0.0018364,0.0152764,-0.0248616,1
0.0734559,-0.0459099,-0.00449307,-0.0125806,1
-0.0128548,-0.0293824,0.0122811,-0.0128801,1
-0.0128548,-0.0293824,0.0143778,-0.0104838,1
0.0734559,-0.113857,-0.00539168,0.0134792,1
-0.0422371,0.0532555,0.0191704,-0.01947,1
0.0146912,0.0202004,0.00898614,-0.015576,1
-0.0128548,0.104675,0.016175,-0.0386404,1
-0.0128548,0.0018364,0.0182718,-0.0215667,1
0.0440735,-0.0642739,0.00599076,-0.00479261,1
0.0440735,-0.0293824,0.00329492,-0.00808752,1
-0.0422371,0.121202,0.0227649,-0.0440321,1
0.0146912,-0.0128548,0.0125806,-0.020069,1
-0.0128548,0.0018364,0.0197695,-0.0230644,1
0.0146912,-0.0128548,0.0146774,-0.0191704,1
0.0146912,-0.0128548,0.0146774,-0.0179723,1
-0.0716195,0.0018364,0.0368432,-0.0209677,1
0.0146912,-0.0459099,0.0215667,-0.0086866,1
0.0734559,-0.0459099,0.00658983,-0.00479261,1
-0.0128548,0.0367279,0.023364,-0.0218663,1
0.0146912,0.0202004,0.0185714,-0.0209677,1
-0.0128548,0.0018364,0.0254607,-0.0179723,1
0.0734559,-0.0459099,0.00688937,-0.00569122,1
0.0146912,-0.0128548,0.0173732,-0.0104838,1
-0.0422371,0.0532555,0.0323501,-0.0263593,1
0.0146912,0.0532555,0.0230644,-0.0308524,1
0.102838,-0.0642739,0.000599076,-0.00539168,1
-0.0128548,0.0018364,0.0230644,-0.0167741,1
-0.0128548,0.0367279,0.0254607,-0.0257603,1
0.0146912,0.0202004,0.0212672,-0.0245621,1
0.0146912,0.0202004,0.0215667,-0.0263593,1
0.0440735,-0.0293824,0.0143778,-0.015576,1
-0.0128548,0.0018364,0.0266589,-0.0209677,1
0.0146912,0.0202004,0.0224653,-0.0257603,1
0.0440735,-0.0293824,0.0152764,-0.0149769,1
0.0146912,0.0202004,0.0206681,-0.0248616,1
0.0146912,0.0202004,0.0209677,-0.0266589,1
-0.0128548,0.0018364,0.0281566,-0.023963,1
-0.0128548,0.0367279,0.0308524,-0.0326496,1
-0.0128548,0.0018364,0.0332487,-0.027258,1
0.0440735,0.0018364,0.0215667,-0.027258,1
-0.0128548,-0.0293824,0.0338478,-0.01947,1
0.0734559,-0.0459099,0.0143778,-0.0125806,1
-0.0128548,0.0018364,0.031751,-0.0209677,1
-0.0128548,0.0367279,0.0344469,-0.0299538,1
0.0440735,-0.0293824,0.0227649,-0.016175,1
-0.0128548,0.0018364,0.0350459,-0.0218663,1
0.0146912,0.0202004,0.0308524,-0.0266589,1
0.0146912,0.0202004,0.0311519,-0.0281566,1
0.0440735,0.0018364,0.0236635,-0.0254607,1
0.0734559,-0.0808015,0.0140783,-0.00449307,1
0.0146912,0.0202004,0.0245621,-0.023364,1
0.0146912,0.0532555,0.0266589,-0.0335482,1
0.0146912,-0.0459099,0.0275575,-0.0125806,1
-0.0128548,0.0697831,0.0353455,-0.0383409,1
0.0440735,-0.0293824,0.0242626,-0.0188709,1
0.0734559,-0.0459099,0.0149769,-0.0119815,1
-0.0422371,0.0532555,0.0407372,-0.0335482,1
