TIMESTAMPS, I_Q_MEAS, I_D_MEAS, V_Q, V_D
24831383, 0.102838, 0.0752923, -0.0266589, -0.01947
24831384, -0.0128548, -0.0257096, -0.00569122, -0.000299538
24831385, -0.0422371, 0.0569283, 0.00299538, -0.0191704
24831386, -0.0128548, 0.00734559, -0.000898614, -0.0113824
24831387, -0.0128548, 0.0752923, 0, -0.0290552
24831388, 0.0146912, -0.0422371, -0.00599076, -0.00539168
24831389, -0.0422371, -0.0422371, 0.00748845, -0.00179723
24831390, -0.0422371, 0.0238732, 0.0110829, -0.0152764
24831391, 0.0146912, -0.00918198, 0, -0.0086866
24831392, 0.0146912, -0.00918198, -0.00119815, -0.00808752
24831393, -0.0716195, 0.0404007, 0.01947, -0.0197695
24831394, 0.0146912, -0.00918198, 0.00359446, -0.0107834
24831395, -0.0128548, 0.00734559, 0.00958521, -0.0143778
24831396, -0.0128548, 0.00734559, 0.0104838, -0.0149769
24831397, -0.0422371, 0.0238732, 0.0191704, -0.0197695
24831398, 0.0146912, -0.00918198, 0.00808752, -0.0131797
24831399, 0.0146912, -0.00918198, 0.00688937, -0.0122811
24831400, -0.0128548, 0.00734559, 0.0128801, -0.016175
24831401, -0.0128548, 0.00734559, 0.0137787, -0.0167741
24831402, 0.0734559, -0.0422371, -0.00718891, -0.00449307
24831403, -0.0128548, 0.0752923, 0.0086866, -0.0308524
24831404, 0.0440735, -0.0257096, -0.00509214, -0.011682
24831405, -0.0422371, 0.0238732, 0.0134792, -0.0218663
24831406, 0.0440735, -0.0587647, -0.00509214, -0.00299538
24831407, -0.0128548, -0.0257096, 0.00599076, -0.0062903
24831408, -0.0128548, 0.00734559, 0.00688937, -0.0128801
24831409, -0.0422371, 0.0569283, 0.0170737, -0.0260598
24831410, -0.0128548, 0.00734559, 0.0134792, -0.0182718
24831411, 0.0146912, -0.0752923, 0.00778799, 0.0023963
24831412, -0.0128548, 0.0404007, 0.0143778, -0.0206681
24831413, 0.0440735, 0.00734559, 0.00149769, -0.0158755
24831414, 0.0146912, -0.0422371, 0.00539168, -0.00359446
24831415, -0.0422371, 0.0238732, 0.01947, -0.0170737
24831416, -0.0128548, 0.00734559, 0.0158755, -0.0149769
24831417, -0.0128548, 0.0752923, 0.0173732, -0.0326496
24831418, 0.0440735, 0.00734559, 0.00449307, -0.0218663
24831419, 0.0734559, -0.0752923, -0.0062903, -0.00149769
24831420, -0.0422371, 0.0238732, 0.0173732, -0.0203686
