TIMESTAMPS, I_Q_MEAS, I_D_MEAS, V_Q, V_D
20955148, 0.0440735, -0.0257096, -0.023364, 0.00808752
20955149, 0.0146912, 0.0238732, -0.0188709, -0.0023963
20955150, 0.0440735, -0.0257096, -0.0260598, 0.00838706
20955151, 0.0440735, -0.0587647, -0.0287556, 0.0188709
20955152, -0.0128548, 0.0404007, -0.0170737, -0.00119815
20955153, -0.0422371, 0.0238732, -0.00718891, -0.000599076
20955154, -0.0128548, 0.0752923, -0.0101843, -0.015576
20955155, 0.0440735, -0.0257096, -0.0224653, 0.00359446
20955156, -0.0422371, 0.0238732, -0.00299538, -0.00688937
20955157, 0.0734559, -0.0422371, -0.027857, 0.00808752
20955158, -0.0422371, 0.0569283, -0.00359446, -0.0137787
20955159, 0.0440735, 0.00734559, -0.0209677, -0.00599076
20955160, -0.0716195, 0.0404007, 0.00599076, -0.0149769
20955161, 0.0440735, -0.0257096, -0.0164746, -0.00149769
20955162, 0.0734559, -0.0422371, -0.0266589, 0.00509214
20955163, -0.0128548, 0.00734559, -0.00958521, -0.00419353
20955164, 0.0440735, -0.0257096, -0.0218663, 0.00359446
20955165, -0.0128548, 0.00734559, -0.0101843, -0.00269584
20955166, -0.0128548, 0.0404007, -0.00808752, -0.011682
20955167, -0.0128548, 0.00734559, -0.00569122, -0.00688937
20955168, -0.0128548, 0.0404007, -0.00359446, -0.015576
20955169, -0.0422371, 0.0238732, 0.0062903, -0.0149769
20955170, 0.0440735, -0.0257096, -0.0110829, -0.00449307
20955171, 0.0146912, 0.0238732, -0.00658983, -0.0146774
20955172, 0.0440735, -0.0257096, -0.0140783, -0.00419353
20955173, 0.0146912, 0.0238732, -0.00928568, -0.0146774
20955174, 0.0146912, 0.0569283, -0.00958521, -0.0251612
20955175, -0.0128548, 0.00734559, -0.0023963, -0.0173732
20955176, -0.0128548, -0.0257096, -0.000299538, -0.00958521
20955177, 0.0440735, -0.0936562, -0.0110829, 0.0101843
20955178, 0.0146912, -0.00918198, -0.00569122, -0.00359446
20955179, -0.0128548, 0.00734559, 0.00119815, -0.00718891
20955180, -0.0128548, 0.00734559, 0.00389399, -0.00778799
20955181, 0.0440735, -0.0587647, -0.00778799, 0.0086866
20955182, 0.0440735, -0.0257096, -0.00988475, 0.00509214
20955183, -0.0128548, 0.0404007, 0.0023963, -0.00928568
20955184, 0.0146912, 0.0569283, -0.00179723, -0.0173732
20955185, 0.0440735, -0.0257096, -0.00928568, -0.000898614
20955186, 0.0734559, -0.0422371, -0.0188709, 0.00569122
20955187, 0.0146912, -0.00918198, -0.00838706, 0.000599076
20955188, 0.0440735, -0.0257096, -0.0158755, 0.00569122
20955189, 0.0734559, -0.110184, -0.0254607, 0.0293547
20955190, -0.0128548, 0.108347, -0.00808752, -0.0170737
20955191, 0.0146912, -0.00918198, -0.0122811, 0.00389399
20955192, 0.0146912, 0.0238732, -0.0119815, -0.00389399
20955193, -0.0128548, 0.00734559, -0.00479261, -0.00179723
20955194, 0.0440735, -0.0587647, -0.0167741, 0.0146774
20955195, -0.0128548, 0.00734559, -0.00449307, 0.00269584
20955196, -0.0128548, 0.0752923, -0.00179723, -0.0152764
20955197, 0.0146912, -0.00918198, -0.00599076, 0
20955198, 0.0734559, -0.00918198, -0.0209677, 0.000599076
20955199, -0.0128548, 0.00734559, -0.00359446, -0.00299538
20955200, 0.0440735, -0.0257096, -0.0152764, 0.00509214
20955201, 0.0440735, -0.0587647, -0.0173732, 0.015576
20955202, 0.0146912, 0.0238732, -0.0119815, -0.000299538
20955203, 0.0440735, -0.0587647, -0.01947, 0.0185714
20955204, 0.0146912, 0.0918199, -0.0140783, -0.0149769
20955205, 0.0146912, -0.00918198, -0.0134792, 0.00329492
20955206, 0.0146912, -0.0422371, -0.0131797, 0.0125806
20955207, 0.0146912, -0.0422371, -0.0110829, 0.016175
20955208, 0.102838, -0.0257096, -0.0326496, 0.0152764
20955209, -0.0716195, 0.0404007, 0.00509214, 0.000898614
20955210, -0.0128548, 0.00734559, -0.00179723, 0.00569122
20955211, 0.0440735, -0.0257096, -0.0128801, 0.0134792
20955212, -0.0128548, 0.0752923, 0, -0.0101843
20955213, 0.0146912, -0.00918198, -0.00359446, 0.00509214
20955214, 0.0440735, -0.0936562, -0.0101843, 0.0275575
20955215, -0.0716195, 0.0752923, 0.0179723, -0.00778799
20955216, 0.0734559, -0.0752923, -0.0110829, 0.0242626
20955217, -0.0128548, 0.0404007, 0.00688937, 0.00119815
20955218, 0.0146912, -0.0422371, 0.00329492, 0.0188709
20955219, 0.0440735, -0.0257096, -0.00329492, 0.0179723
20955220, -0.0128548, 0.0404007, 0.00958521, 0.00359446
20955221, -0.0128548, 0.0404007, 0.0128801, 0.000299538
20955222, 0.0440735, -0.0257096, 0.00179723, 0.0134792
20955223, 0.0440735, -0.0587647, 0.000299538, 0.0242626
20955224, 0.0440735, -0.0257096, -0.00149769, 0.0206681
20955225, -0.0128548, 0.0752923, 0.0113824, -0.00299538
20955226, 0.0146912, 0.0238732, 0.00778799, 0.00389399
20955227, 0.0440735, -0.0587647, 0.00119815, 0.0227649
20955228, 0.0146912, -0.00918198, 0.00718891, 0.0152764
20955229, 0.0440735, 0.0404007, 0.000599076, 0.00329492
20955230, 0.0146912, -0.00918198, 0.00658983, 0.0125806
20955231, 0.0146912, 0.0918199, 0.00748845, -0.0125806
20955232, 0.0440735, -0.0257096, 0.000898614, 0.00958521
20955233, 0.0146912, -0.00918198, 0.00688937, 0.00778799
20955234, 0.0146912, 0.0569283, 0.00778799, -0.00838706
20955235, -0.0128548, 0.00734559, 0.015576, -0.000599076
20955236, 0.0440735, 0.00734559, 0.00449307, -0.00119815
20955237, 0.0734559, -0.0422371, -0.00329492, 0.0110829
20955238, 0.0146912, -0.00918198, 0.00838706, 0.00599076
20955239, 0.0440735, -0.0257096, 0.00209677, 0.0107834
20955240, -0.0128548, 0.0404007, 0.0158755, -0.00359446
20955241, 0.0734559, -0.0422371, -0.00269584, 0.0140783
20955242, -0.0128548, 0.00734559, 0.0158755, 0.00479261
20955243, 0.0146912, 0.0238732, 0.0125806, 0
20955244, 0.0734559, -0.0422371, -0.00119815, 0.0149769
20955245, 0.0146912, -0.00918198, 0.0104838, 0.0101843
20955246, 0.0146912, 0.0569283, 0.011682, -0.00599076
20955247, 0.0734559, 0.0238732, -0.00209677, -0.0023963
20955248, 0.0440735, 0.0404007, 0.00209677, -0.0086866
20955249, 0.0146912, 0.0238732, 0.00838706, -0.00808752
20955250, 0.0440735, -0.0257096, 0.0023963, 0.00269584
20955251, -0.0128548, 0.00734559, 0.0158755, -0.00359446
20955252, 0.0734559, -0.0422371, -0.00269584, 0.0086866
20955253, -0.0128548, 0.00734559, 0.016175, -0.000599076
20955254, 0.0440735, 0.00734559, 0.00509214, -0.00119815
20955255, 0.0146912, -0.00918198, 0.011682, 0.0023963
20955256, 0.0440735, 0.0404007, 0.00539168, -0.00928568
20955257, 0.0440735, -0.0257096, 0.00419353, 0.00389399
20955258, -0.0128548, 0.0404007, 0.0179723, -0.0107834
20955259, 0.0440735, 0.0404007, 0.00688937, -0.0140783
20955260, 0.0440735, 0.00734559, 0.00599076, -0.00928568
20955261, 0.0440735, -0.0257096, 0.00479261, -0.00149769
20955262, 0.0734559, -0.00918198, -0.00389399, -0.00329492
20955263, 0.0734559, -0.0422371, -0.00748845, 0.00599076
20955264, 0.0146912, 0.0918199, 0.00419353, -0.0248616
20955265, 0.0440735, -0.0257096, -0.00209677, -0.00269584
20955266, 0.0440735, -0.0257096, -0.00329492, -0.000599076
20955267, 0.0146912, -0.0422371, 0.00509214, 0.00599076
20955268, 0.0734559, -0.0422371, -0.00778799, 0.00958521
20955269, 0.0440735, 0.0404007, -0.00329492, -0.00778799
20955270, 0.0146912, -0.0422371, 0.00389399, 0.00988475
20955271, 0.0440735, -0.0936562, -0.00179723, 0.0266589
20955272, 0.0440735, 0.0752923, -0.0023963, -0.0086866
20955273, 0.0146912, 0.0918199, 0.00479261, -0.01947
20955274, 0.0734559, -0.0752923, -0.00808752, 0.0152764
20955275, 0.0146912, 0.0918199, 0.00389399, -0.0209677
20955276, 0.0146912, -0.0422371, 0.00599076, 0.00569122
20955277, 0.0146912, -0.00918198, 0.00808752, 0.000898614
20955278, 0.0146912, -0.00918198, 0.00988475, 0.00179723
20955279, 0.0734559, -0.0422371, -0.00299538, 0.0110829
20955280, 0.0440735, 0.00734559, 0.00149769, 0.00149769
20955281, 0.0146912, 0.0238732, 0.0086866, -0.00299538
20955282, 0.0440735, -0.0257096, 0.00299538, 0.00748845
20955283, 0.0146912, -0.00918198, 0.0101843, 0.00569122
20955284, 0.0146912, 0.0569283, 0.0122811, -0.0107834
20955285, 0.0734559, 0.0238732, -0.000599076, -0.00688937
20955286, -0.0128548, 0.00734559, 0.0182718, -0.00479261
20955287, 0.0146912, -0.00918198, 0.015576, -0.00119815
20955288, 0.102838, -0.0257096, -0.00479261, 0.00359446
20955289, 0.0146912, -0.00918198, 0.0122811, 0.00179723
20955290, 0.0440735, 0.0404007, 0.00658983, -0.00988475
20955291, 0.0146912, -0.00918198, 0.0137787, -0.000898614
20955292, 0.0440735, 0.0404007, 0.00808752, -0.0125806
20955293, 0.0440735, -0.0936562, 0.00778799, 0.0179723
20955294, 0.0440735, 0.00734559, 0.00718891, 0
20955295, 0.0146912, 0.0238732, 0.0143778, -0.00479261
20955296, 0.0440735, 0.00734559, 0.0086866, -0.00269584
20955297, 0.0440735, 0.00734559, 0.00988475, -0.00329492
20955298, 0.0734559, -0.0422371, 0.0023963, 0.00898614
20955299, 0.0734559, -0.0422371, 0, 0.0125806
20955300, 0.0146912, -0.00918198, 0.0122811, 0.00778799
20955301, 0.0440735, 0.0404007, 0.00748845, -0.00419353
20955302, 0.0440735, -0.0257096, 0.00748845, 0.00928568
20955303, 0.0146912, 0.0569283, 0.0146774, -0.00958521
20955304, 0.0734559, -0.0422371, 0.0023963, 0.0110829
20955305, 0.0146912, 0.0238732, 0.0146774, -0.0023963
20955306, 0.0734559, -0.0422371, 0.0023963, 0.0125806
20955307, 0.102838, 0.0404007, -0.00778799, -0.00509214
20955308, 0.102838, -0.0257096, -0.0125806, 0.00838706
20955309, 0.0146912, 0.0238732, 0.00479261, -0.00209677
20955310, 0.0146912, 0.0569283, 0.00718891, -0.0125806
20955311, 0.0146912, -0.00918198, 0.00988475, -0.000599076
20955312, 0.0734559, -0.0752923, -0.00269584, 0.0170737
20955313, 0.0440735, -0.0257096, 0.0023963, 0.0107834
20955314, 0.0440735, 0.0404007, 0.0023963, -0.00389399
20955315, 0.0734559, -0.0752923, -0.00509214, 0.0221658
20955316, -0.0128548, 0.00734559, 0.0143778, 0.00748845
20955317, 0.0734559, 0.0238732, -0.00269584, 0.00269584
20955318, 0.102838, -0.0587647, -0.0128801, 0.0218663
20955319, 0.0146912, -0.00918198, 0.00479261, 0.0140783
20955320, 0.0734559, -0.0422371, -0.00778799, 0.023364
20955321, 0.0734559, 0.0238732, -0.0101843, 0.0101843
20955322, 0.0146912, -0.00918198, 0.00209677, 0.0164746
20955323, 0.0440735, 0.0752923, -0.00269584, -0.00419353
20955324, 0.0146912, -0.00918198, 0.00479261, 0.0107834
20955325, 0.0146912, 0.0238732, 0.00718891, 0.00329492
20955326, 0.0734559, -0.0422371, -0.00509214, 0.0182718
20955327, 0.0146912, -0.0422371, 0.00898614, 0.0218663
20955328, 0.0734559, -0.00918198, -0.00269584, 0.0167741
20955329, 0.0734559, -0.0422371, -0.00479261, 0.0260598
20955330, 0.0734559, 0.0238732, -0.00658983, 0.0125806
20955331, -0.0128548, 0.00734559, 0.0134792, 0.0146774
20955332, 0.0146912, 0.124875, 0.0119815, -0.015576
20955333, 0.0734559, 0.0569283, 0.000299538, -0.00898614
20955334, 0.0146912, -0.00918198, 0.0131797, 0.00299538
20955335, 0.102838, -0.0936562, -0.0062903, 0.0254607
20955336, 0.0440735, 0.0404007, 0.00479261, -0.000898614
20955337, 0.0440735, -0.0257096, 0.00539168, 0.0125806
20955338, 0.0440735, 0.0752923, 0.00599076, -0.0110829
20955339, 0.0440735, -0.0257096, 0.00658983, 0.00838706
20955340, 0.0734559, -0.00918198, -0.000299538, 0.0062903
20955341, 0.0440735, 0.0404007, 0.00539168, -0.00539168
20955342, 0.0146912, 0.0238732, 0.0131797, -0.00479261
20955343, 0.0146912, 0.0569283, 0.016175, -0.0152764
20955344, 0.0440735, -0.0257096, 0.0122811, 0.000898614
20955345, 0.0734559, -0.0422371, 0.00509214, 0.00748845
20955346, 0.0146912, 0.0918199, 0.0182718, -0.023364
20955347, -0.0128548, 0.00734559, 0.0284561, -0.00958521
20955348, 0.0734559, -0.0752923, 0.0119815, 0.0107834
20955349, 0.0440735, 0.00734559, 0.0176727, -0.00389399
20955350, 0.0440735, 0.00734559, 0.0182718, -0.00449307
20955351, 0.0734559, 0.0238732, 0.0113824, -0.00928568
20955352, 0.0734559, -0.00918198, 0.00928568, -0.00269584
20955353, 0.0146912, 0.0238732, 0.0224653, -0.0104838
20955354, 0.0440735, 0.0404007, 0.0182718, -0.0164746
20955355, 0.0440735, -0.0257096, 0.0188709, -0.00329492
20955356, 0.0440735, -0.0587647, 0.01947, 0.00748845
20955357, 0.0440735, -0.0257096, 0.0215667, 0.00389399
20955358, 0.0734559, 0.0238732, 0.0149769, -0.00658983
20955359, 0.102838, -0.0257096, 0.00599076, 0.00419353
20955360, 0.0146912, -0.00918198, 0.0248616, 0.00209677
20955361, 0.0146912, 0.0238732, 0.0284561, -0.00569122
20955362, 0.102838, -0.0587647, 0.00928568, 0.0134792
20955363, 0.0146912, 0.0569283, 0.0281566, -0.0110829
20955364, 0.102838, -0.0587647, 0.00898614, 0.0137787
20955365, 0.0440735, 0.0404007, 0.0203686, -0.00658983
20955366, 0.0440735, 0.108347, 0.0212672, -0.0275575
20955367, 0.0734559, -0.0422371, 0.0149769, 0.00179723
20955368, 0.0734559, -0.00918198, 0.0134792, -0.00299538
20955369, 0.0734559, -0.0422371, 0.0119815, 0.0062903
20955370, 0.0440735, -0.0257096, 0.0182718, 0.00539168
20955371, 0.0734559, 0.0238732, 0.011682, -0.00509214
20955372, 0.0440735, -0.0257096, 0.0179723, 0.00569122
20955373, 0.102838, 0.00734559, 0.00389399, -0.000599076
20955374, 0.0146912, -0.00918198, 0.0227649, 0.00299538
20955375, 0.0440735, 0.00734559, 0.0185714, -0.000599076
20955376, 0.102838, 0.00734559, 0.00449307, -0.00119815
20955377, 0.0734559, 0.0238732, 0.00838706, -0.00599076
20955378, 0.0440735, -0.0936562, 0.0143778, 0.0221658
20955379, 0.0440735, 0.00734559, 0.015576, 0.00419353
20955380, 0.0734559, -0.0422371, 0.00898614, 0.0164746
20955381, 0.0734559, -0.0422371, 0.00778799, 0.020069
20955382, 0.0440735, 0.0404007, 0.0137787, 0.0023963
20955383, 0.0146912, 0.0569283, 0.0224653, -0.00539168
20955384, 0.0440735, 0.00734559, 0.0185714, 0.0023963
20955385, 0.0440735, -0.0257096, 0.01947, 0.0101843
20955386, 0.0734559, -0.0422371, 0.0131797, 0.0167741
20955387, 0.0440735, -0.0587647, 0.0212672, 0.0245621
20955388, 0.0734559, -0.00918198, 0.0152764, 0.0170737
20955389, 0.0440735, 0.00734559, 0.0221658, 0.0134792
20955390, 0.0146912, 0.0238732, 0.0314515, 0.0086866
20955391, 0.0734559, 0.0569283, 0.0203686, -0.00179723
20955392, 0.0734559, -0.00918198, 0.0197695, 0.0101843
20955393, 0.0440735, 0.0404007, 0.0263593, -0.00149769
20955394, 0.0734559, -0.00918198, 0.0206681, 0.00748845
20955395, 0.0734559, 0.0569283, 0.0197695, -0.0086866
20955396, 0.0734559, -0.0422371, 0.0188709, 0.0119815
20955397, 0.0734559, -0.0752923, 0.0182718, 0.023963
20955398, 0.0440735, 0.0752923, 0.0251612, -0.00808752
20955399, 0.0146912, 0.0569283, 0.0344469, -0.00988475
20955400, 0.132221, -0.0752923, 0.00838706, 0.0188709
20955401, 0.0440735, -0.0257096, 0.0251612, 0.0128801
20955402, 0.0734559, 0.0569283, 0.0191704, -0.00599076
20955403, 0.0734559, -0.00918198, 0.0185714, 0.00599076
20955404, 0.0146912, 0.0569283, 0.0329492, -0.0101843
20955405, 0.0440735, -0.0587647, 0.0296543, 0.0146774
20955406, 0.0734559, -0.0422371, 0.0236635, 0.015576
20955407, 0.0440735, 0.0404007, 0.0305529, -0.00209677
20955408, 0.0440735, -0.0257096, 0.0323501, 0.0113824
20955409, 0.0734559, -0.00918198, 0.0263593, 0.00928568
20955410, 0.0734559, 0.0238732, 0.0254607, 0.00149769
20955411, 0.102838, -0.0257096, 0.0173732, 0.0122811
20955412, 0.0146912, 0.0569283, 0.0365436, -0.00688937
20955413, 0.0734559, 0.0569283, 0.0257603, -0.011682
20955414, 0.161603, -0.0936562, 0.0023963, 0.0221658
20955415, 0.0440735, 0.0404007, 0.0242626, -0.00419353
20955416, 0.0734559, -0.00918198, 0.0182718, 0.00509214
20955417, 0.0734559, -0.0422371, 0.0188709, 0.0143778
20955418, 0.0734559, 0.0569283, 0.0185714, -0.00748845
20955419, 0.0440735, 0.00734559, 0.0260598, 0.000299538
20955420, 0.0734559, -0.00918198, 0.0206681, 0.00389399
20955421, 0.0734559, -0.0422371, 0.020069, 0.0131797
20955422, 0.0734559, 0.0569283, 0.0197695, -0.0086866
20955423, 0.0734559, 0.0569283, 0.01947, -0.0134792
20955424, 0.0440735, -0.0257096, 0.0269584, 0.00269584
20955425, 0.0734559, -0.110184, 0.0215667, 0.0266589
20955426, 0.0146912, 0.0918199, 0.0362441, -0.015576
20955427, 0.102838, -0.0587647, 0.0185714, 0.0149769
20955428, 0.0440735, -0.0257096, 0.0305529, 0.011682
20955429, 0.0440735, -0.0257096, 0.0329492, 0.0137787
20955430, 0.0440735, 0.0404007, 0.0350459, -0.000898614
20955431, 0.0734559, 0.0569283, 0.0296543, -0.0086866
20955432, 0.0734559, -0.0422371, 0.0293547, 0.0119815
20955433, 0.0734559, -0.0422371, 0.0290552, 0.015576
20955434, 0.0734559, 0.0569283, 0.0287556, -0.0062903
20955435, 0.0734559, -0.0422371, 0.0284561, 0.0143778
20955436, 0.0734559, -0.00918198, 0.0281566, 0.00958521
20955437, 0.0734559, 0.0238732, 0.027857, 0.00179723
20955438, -0.0128548, 0.00734559, 0.0494238, 0.00389399
20955439, 0.132221, -0.00918198, 0.01947, 0.00748845
20955440, 0.0440735, 0.0404007, 0.0368432, -0.00419353
20955441, 0.102838, -0.0587647, 0.023963, 0.0176727
20955442, 0.0440735, 0.00734559, 0.0362441, 0.00569122
20955443, 0.0734559, -0.00918198, 0.0305529, 0.00928568
20955444, 0.132221, -0.0752923, 0.015576, 0.0269584
20955445, 0.0146912, 0.0918199, 0.0401381, -0.00958521
20955446, 0.0734559, 0.0569283, 0.0296543, -0.00838706
20955447, 0.0734559, -0.0422371, 0.0314515, 0.0122811
20955448, 0.0440735, -0.0257096, 0.0392395, 0.011682
20955449, 0.0734559, -0.00918198, 0.0347464, 0.00958521
20955450, 0.0440735, 0.00734559, 0.0422348, 0.00599076
20955451, 0.0734559, 0.0569283, 0.0377418, -0.00718891
20955452, 0.102838, -0.0587647, 0.0305529, 0.0176727
20955453, 0.102838, 0.00734559, 0.0284561, 0.00569122
20955454, 0.0734559, -0.00918198, 0.0338478, 0.00928568
20955455, 0.0734559, -0.0752923, 0.0341473, 0.0269584
20955456, 0.0734559, 0.0569283, 0.0344469, -0.000599076
20955457, 0.102838, -0.0257096, 0.0269584, 0.0158755
20955458, 0.0440735, 0.0404007, 0.0398385, 0.00119815
20955459, 0.0440735, 0.0404007, 0.0425344, -0.00209677
20955460, 0.0734559, -0.00918198, 0.0380413, 0.00688937
20955461, 0.102838, -0.0587647, 0.0308524, 0.0203686
20955462, 0.0146912, 0.0918199, 0.051221, -0.0131797
20955463, 0.132221, -0.0752923, 0.0263593, 0.0215667
20955464, 0.102838, 0.0404007, 0.0293547, -0.00119815
20955465, 0.0734559, 0.0569283, 0.0347464, -0.00898614
20955466, 0.132221, -0.0752923, 0.0197695, 0.0197695
20955467, 0.0734559, 0.0569283, 0.0302533, -0.00748845
20955468, 0.102838, 0.0404007, 0.0230644, -0.00808752
20955469, 0.0734559, -0.0422371, 0.0284561, 0.00958521
20955470, 0.0440735, 0.0404007, 0.0359446, -0.00778799
20955471, 0.0734559, -0.0422371, 0.0314515, 0.00988475
20955472, 0.102838, 0.00734559, 0.0242626, 0.000599076
20955473, 0.0734559, 0.0569283, 0.0296543, -0.0125806
20955474, 0.102838, -0.0587647, 0.0224653, 0.0119815
20955475, 0.0440735, -0.0257096, 0.0350459, 0.0086866
20955476, 0.0734559, -0.0422371, 0.0305529, 0.0152764
20955477, 0.102838, -0.0257096, 0.0245621, 0.0143778
20955478, 0.102838, 0.00734559, 0.0230644, 0.00808752
20955479, 0.0734559, 0.0238732, 0.0287556, 0.00329492
20955480, 0.0440735, 0.0404007, 0.0368432, -0.00269584
20955481, 0.0734559, 0.0238732, 0.0329492, -0.00209677
20955482, 0.0734559, -0.00918198, 0.0338478, 0.00419353
20955483, 0.102838, -0.0257096, 0.0269584, 0.00928568
20955484, 0.0734559, -0.0422371, 0.0326496, 0.0158755
20955485, 0.0734559, 0.0569283, 0.0335482, -0.00599076
20955486, 0.0734559, 0.0238732, 0.0344469, -0.0023963
20955487, 0.0440735, -0.0257096, 0.0425344, 0.00808752
20955488, 0.161603, -0.0257096, 0.0158755, 0.0101843
20955489, 0.0734559, 0.0569283, 0.031751, -0.0086866
20955490, 0.0734559, -0.0422371, 0.0323501, 0.0119815
20955491, 0.102838, -0.0257096, 0.0257603, 0.0113824
20955492, -0.0128548, 0.0752923, 0.0536173, -0.0122811
20955493, 0.102838, 0.00734559, 0.0320506, -0.00149769
20955494, 0.102838, 0.00734559, 0.0302533, -0.00209677
20955495, 0.0734559, 0.0238732, 0.0362441, -0.00688937
20955496, 0.0734559, -0.00918198, 0.0371427, -0.000299538
20955497, 0.0734559, 0.0238732, 0.0377418, -0.00808752
20955498, 0.0440735, 0.00734559, 0.0458293, -0.00599076
20955499, 0.132221, -0.00918198, 0.0266589, -0.0023963
20955500, 0.0440735, 0.00734559, 0.0449307, -0.00599076
20955501, 0.102838, 0.00734559, 0.0332487, -0.00658983
20955502, 0.102838, 0.00734559, 0.0314515, -0.00718891
20955503, 0.0734559, -0.00918198, 0.0374422, -0.00329492
20955504, 0.0734559, -0.0422371, 0.0383409, 0.00599076
20955505, 0.0734559, 0.0569283, 0.0389399, -0.0158755
20955506, 0.132221, -0.0752923, 0.0245621, 0.0128801
20955507, 0.102838, -0.0587647, 0.0299538, 0.0152764
20955508, 0.0734559, 0.0569283, 0.0362441, -0.00928568
20955509, 0.0440735, 0.0752923, 0.0452302, -0.0188709
20955510, 0.132221, -0.0752923, 0.0263593, 0.0131797
20955511, 0.0440735, 0.00734559, 0.0455298, -0.00149769
20955512, 0.102838, 0.00734559, 0.0344469, -0.0023963
20955513, 0.102838, 0.0404007, 0.0332487, -0.0110829
20955514, 0.0734559, 0.0238732, 0.0398385, -0.0104838
20955515, 0.102838, -0.0587647, 0.0335482, 0.0086866
20955516, 0.0440735, 0.0752923, 0.0476265, -0.0206681
20955517, 0.102838, -0.0587647, 0.0362441, 0.00718891
20955518, 0.102838, -0.0587647, 0.0353455, 0.0122811
20955519, 0.0734559, -0.00918198, 0.0419353, 0.00449307
20955520, 0.102838, 0.0404007, 0.035645, -0.00718891
20955521, 0.132221, -0.00918198, 0.0269584, 0.00209677
20955522, 0.0146912, 0.0918199, 0.0533178, -0.023364
20955523, 0.102838, -0.0587647, 0.0374422, 0.00748845
20955524, 0.102838, -0.0587647, 0.0362441, 0.0125806
20955525, 0.0734559, 0.0238732, 0.0428339, -0.00359446
20955526, 0.132221, -0.0422371, 0.0290552, 0.0113824
20955527, 0.102838, 0.00734559, 0.0329492, 0.00209677
20955528, 0.0440735, 0.0404007, 0.0470275, -0.00658983
20955529, 0.132221, 0.0238732, 0.0281566, -0.00599076
