I_Q,I_D,V_Q,V_D,is_startup
0.0863107,0.148748,1.95748,-0.322602,0
0.22955,-0.156094,1.93262,-0.257303,0
0.130384,-0.293824,1.95778,-0.208778,0
0.317697,-0.282805,1.91794,-0.186612,0
0.389316,-0.117529,1.89218,-0.204884,0
0.301169,0.0477463,1.90057,-0.237234,0
0.31586,0.236895,1.89038,-0.289354,0
0.330551,0.304842,1.879,-0.327095,0
0.185476,0.0550919,1.90716,-0.289054,0
0.29566,-0.0146912,1.8826,-0.275874,0
0.222204,-0.181803,1.89548,-0.231842,0
0.310351,-0.0495827,1.88949,-0.250114,0
0.374625,0.325042,1.87121,-0.341773,0
0.214858,0.31586,1.90476,-0.366934,0
0.123039,0.291987,1.93472,-0.387602,0
0.148748,0.0734559,1.9425,-0.35675,0
0.163439,-0.258932,1.95089,-0.278271,0
0.170785,0.163439,1.92663,-0.329192,0
0.194658,0.156094,1.92543,-0.341174,0
0.159767,-0.202004,1.93741,-0.263294,0
0.218531,-0.288314,1.92843,-0.224054,0
0.325042,-0.194658,1.90207,-0.223156,0
0.343406,0.0257096,1.88949,-0.262994,0
0.22404,0.209349,1.91015,-0.312119,0
0.101002,0.227713,1.9422,-0.334584,0
0.104675,0.0330551,1.95179,-0.304031,0
0.143239,-0.211186,1.95299,-0.244423,0
0.258932,-0.317697,1.93082,-0.199492,0
0.244241,-0.26995,1.93172,-0.184515,0
0.306678,-0.0459099,1.91465,-0.218663,0
0.345243,0.141403,1.89847,-0.262994,0
0.334224,0.247914,1.89128,-0.301934,0
0.255259,0.238732,1.90266,-0.320805,0
0.268114,0.0422371,1.89727,-0.291151,0
0.22404,-0.135893,1.90506,-0.248916,0
0.358097,-0.119366,1.87121,-0.241727,0
0.34157,-0.0165276,1.8781,-0.257902,0
0.359934,0.310351,1.86852,-0.339976,0
0.13773,0.220368,1.91854,-0.34327,0
0.174458,0.0863107,1.92154,-0.327994,0
0.187312,-0.0348915,1.92753,-0.304331,0
0.181803,-0.126711,1.93711,-0.277672,0
0.257096,-0.108347,1.92633,-0.271681,0
0.213022,0.134057,1.93981,-0.3244,0
