I_Q,I_D,V_Q,V_D,is_startup
0.325042,0.0165276,1.96048,-0.302234,0
0.319533,0.218531,1.95658,-0.355252,0
0.205676,0.0404007,1.98084,-0.328294,0
0.214858,0.0991654,1.98354,-0.346865,0
0.258932,-0.097329,1.97635,-0.30493,0
0.301169,-0.291987,1.96587,-0.247119,0
0.380134,-0.163439,1.9422,-0.255206,0
0.422371,0.0459099,1.92154,-0.294745,0
0.262605,0.251586,1.94879,-0.351058,0
0.145075,0.154257,1.97845,-0.347464,0
0.179967,-0.0624375,1.97965,-0.305229,0
0.242404,-0.205676,1.97096,-0.263593,0
0.244241,-0.264441,1.96497,-0.230944,0
0.314024,-0.179967,1.9464,-0.230045,0
0.359934,0.0550919,1.92813,-0.274676,0
0.310351,0.150585,1.93022,-0.303731,0
0.405844,0.291987,1.89907,-0.352556,0
0.22955,0.148748,1.92992,-0.340874,0
0.130384,-0.0624375,1.95538,-0.299837,0
0.242404,-0.104675,1.93561,-0.283662,0
0.339733,-0.0936562,1.91045,-0.277372,0
0.374625,0.0771287,1.89248,-0.313017,0
0.258932,0.354425,1.91015,-0.390597,0
0.146912,0.190985,1.93681,-0.378915,0
0.11202,0.0936562,1.95299,-0.370528,0
0.15793,-0.119366,1.95179,-0.3241,0
0.190985,-0.150585,1.95029,-0.305828,0
0.220368,-0.0202004,1.9464,-0.326197,0
0.27546,0.117529,1.93352,-0.359745,0
0.260768,0.279132,1.93382,-0.410966,0
0.181803,0.233222,1.95179,-0.422948,0
0.207513,0.0220368,1.94969,-0.3891,0
0.165276,-0.187312,1.96287,-0.33728,0
0.192822,-0.282805,1.96197,-0.297142,0
0.291987,-0.257096,1.94011,-0.279469,0
0.284642,-0.0257096,1.93681,-0.316911,0
0.246077,0.0587647,1.9425,-0.336082,0
0.222204,0.128548,1.9479,-0.359146,0
0.130384,-0.0734559,1.97246,-0.318409,0
0.156094,-0.168949,1.97455,-0.287556,0
0.163439,-0.211186,1.97965,-0.262395,0
0.192822,-0.18364,1.97845,-0.251612,0
0.319533,0.0899835,1.94939,-0.305828,0
0.253423,0.0899835,1.95898,-0.313616,0
0.168949,0.139566,1.97905,-0.333985,0
0.178131,0.0459099,1.98234,-0.322003,0
0.235059,-0.156094,1.97276,-0.274077,0
0.207513,-0.194658,1.97965,-0.251013,0
0.381971,-0.15793,1.93741,-0.243824,0
0.325042,0.0202004,1.95119,-0.316612,0
0.246077,0.121202,1.96587,-0.344169,0
0.22404,0.15793,1.97246,-0.363939,0
0.178131,0.0459099,1.98713,-0.348962,0
0.222204,-0.189149,1.98264,-0.292649,0
0.214858,-0.163439,1.98803,-0.283363,0
0.378298,-0.194658,1.94999,-0.261197,0
0.36177,0.0477463,1.944,-0.306727,0
0.240568,0.200167,1.96617,-0.349561,0
0.209349,0.145075,1.97575,-0.352556,0
0.179967,-0.119366,1.98713,-0.297441,0
0.198331,-0.238732,1.98953,-0.256704,0
0.328715,-0.303006,1.96137,-0.219861,0
0.288314,-0.15793,1.96557,-0.231243,0
0.334224,-0.0293824,1.95149,-0.250713,0
0.424208,0.174458,1.92213,-0.300137,0
0.284642,0.196494,1.9437,-0.320506,0
0.31586,0.176294,1.93352,-0.332188,0
0.277296,-0.0165276,1.93831,-0.29804,0
0.233222,-0.13773,1.94819,-0.26569,0
0.376461,-0.0477463,1.91375,-0.276773,0
0.347079,0.0569283,1.91105,-0.299538,0
0.284642,0.218531,1.91974,-0.345667,0
0.18364,0.271787,1.9431,-0.378017,0
0.145075,0.0330551,1.95958,-0.339976,0
0.102838,-0.097329,1.97995,-0.309423,0
0.262605,-0.102838,1.95239,-0.299837,0
0.321369,-0.172621,1.93711,-0.273179,0
0.277296,0.113857,1.9431,-0.331588,0
0.297496,0.262605,1.93651,-0.379515,0
0.27546,0.240568,1.93861,-0.395989,0
0.113857,0.196494,1.97875,-0.405275,0
0.174458,-0.161603,1.97575,-0.33069,0
0.293824,-0.227713,1.95239,-0.300137,0
0.257096,-0.244241,1.95868,-0.276474,0
0.370952,-0.0146912,1.92962,-0.314215,0
0.293824,0.128548,1.93981,-0.34986,0
0.159767,0.134057,1.97126,-0.362141,0
0.196494,-0.0220368,1.97006,-0.333386,0
0.238732,-0.0459099,1.96467,-0.325298,0
0.156094,-0.214858,1.98743,-0.278271,0
0.253423,-0.128548,1.97156,-0.282165,0
0.238732,-0.0752923,1.97575,-0.284861,0
0.255259,0.0826379,1.97336,-0.318708,0
0.240568,0.299333,1.97725,-0.381312,0
0.214858,0.0954926,1.98534,-0.354653,0
0.231386,-0.0146912,1.98474,-0.334584,0
0.268114,-0.18364,1.97785,-0.290252,0
0.347079,-0.179967,1.95209,-0.275275,0
0.389316,0.124875,1.93232,-0.337879,0
0.282805,0.148748,1.9467,-0.354653,0
0.246077,0.132221,1.95269,-0.36334,0
0.0808015,-0.0018364,1.99432,-0.339976,0
0.227713,-0.238732,1.97066,-0.279469,0
0.176294,-0.284642,1.98474,-0.247718,0
0.246077,-0.242404,1.97216,-0.234239,0
0.422371,-0.0495827,1.92693,-0.262695,0
0.363607,0.190985,1.92663,-0.319907,0
0.319533,0.185476,1.92723,-0.334883,0
0.303006,0.202004,1.92483,-0.354653,0
0.238732,0.0348915,1.93591,-0.329192,0
0.200167,-0.148748,1.9458,-0.28546,0
0.336061,-0.132221,1.91435,-0.276773,0
