I_Q,I_D,V_Q,V_D,is_startup
0.0146912,-0.0128548,-0.0122811,-0.00269584,1
0.0146912,-0.0459099,-0.0134792,0.00688937,1
0.0146912,0.0202004,-0.0146774,-0.00599076,1
0.0146912,-0.0128548,-0.0158755,0.000599076,1
-0.0128548,0.0018364,-0.0101843,-0.00209677,1
-0.0716195,0.0697831,0.00599076,-0.01947,1
0.0146912,-0.0459099,-0.0101843,0.00419353,1
-0.0128548,0.0367279,-0.00419353,-0.0128801,1
-0.0128548,-0.0293824,-0.00299538,0.000599076,1
0.0440735,-0.0293824,-0.0167741,0.00299538,1
0.0146912,-0.0128548,-0.0128801,0.00149769,1
0.0146912,0.0202004,-0.0140783,-0.00599076,1
-0.0716195,0.0367279,0.00658983,-0.011682,1
-0.0422371,0.0532555,0.00539168,-0.0191704,1
0.0440735,-0.0642739,-0.0131797,0.0062903,1
-0.0422371,0.0881471,0.00539168,-0.027258,1
0.0146912,-0.0459099,-0.00569122,-0.000299538,1
0.0440735,-0.0642739,-0.0128801,0.00808752,1
-0.0422371,0.0202004,0.00569122,-0.00808752,1
0.0146912,-0.0128548,-0.00479261,-0.00119815,1
-0.0128548,0.0018364,0.00149769,-0.00389399,1
-0.0128548,0.0697831,0.00299538,-0.0212672,1
-0.0128548,0.0018364,0.00449307,-0.0101843,1
-0.0128548,0.0367279,0.00599076,-0.0188709,1
-0.0422371,0.0532555,0.0152764,-0.0263593,1
0.0440735,0.0018364,-0.00269584,-0.0179723,1
0.0146912,0.0202004,0.00119815,-0.0227649,1
0.0146912,0.0202004,0.000599076,-0.0242626,1
0.0146912,-0.0128548,-0.000299538,-0.0176727,1
0.0146912,0.0202004,-0.000898614,-0.0248616,1
0.0146912,-0.0459099,-0.00179723,-0.00958521,1
-0.0128548,-0.0293824,0.00449307,-0.0101843,1
0.0146912,-0.0128548,-0.000898614,-0.011682,1
-0.0128548,-0.0293824,0.00539168,-0.00658983,1
-0.0128548,0.0367279,0.00688937,-0.0209677,1
0.0146912,0.0202004,0.00119815,-0.0197695,1
0.0146912,-0.0128548,0.000599076,-0.0131797,1
0.0440735,0.0018364,-0.00748845,-0.0158755,1
0.0146912,0.0202004,-0.00359446,-0.0206681,1
0.0440735,-0.0293824,-0.011682,-0.00988475,1
