I_Q,I_D,V_Q,V_D,is_startup
0.213022,0.27546,1.94101,-0.41456,0
0.170785,0.15793,1.95419,-0.407971,0
0.124875,-0.0532555,1.97156,-0.367234,0
0.172621,-0.29566,1.96916,-0.300736,0
0.304842,-0.262605,1.94101,-0.284261,0
0.34157,-0.115693,1.92603,-0.299538,0
0.365443,0.0587647,1.91105,-0.334284,0
0.220368,0.143239,1.93741,-0.360644,0
0.148748,0.00367279,1.95718,-0.33728,0
0.119366,-0.0936562,1.97216,-0.312718,0
0.181803,-0.213022,1.96677,-0.274077,0
0.211186,-0.18364,1.96347,-0.263593,0
0.236895,-0.0495827,1.95928,-0.282165,0
0.253423,0.106511,1.95478,-0.31781,0
0.238732,0.233222,1.95718,-0.359146,0
0.185476,0.0918199,1.97066,-0.342971,0
0.202004,-0.0844743,1.97066,-0.305529,0
0.22404,-0.110184,1.96826,-0.292049,0
0.424208,-0.225877,1.91824,-0.25311,0
0.422371,-0.00550919,1.90266,-0.289953,0
0.306678,0.225877,1.91644,-0.348962,0
0.176294,0.170785,1.9437,-0.354054,0
0.0844743,0.0550919,1.97246,-0.339077,0
0.0881471,-0.108347,1.98444,-0.301934,0
0.312187,-0.319533,1.93981,-0.238732,0
0.27546,-0.205676,1.9428,-0.240828,0
0.36177,-0.0624375,1.91764,-0.259699,0
0.321369,0.104675,1.91704,-0.297142,0
0.31586,0.207513,1.91165,-0.332188,0
0.222204,0.170785,1.92872,-0.340575,0
0.205676,0.0257096,1.93412,-0.318109,0
0.258932,-0.139566,1.92303,-0.277971,0
0.330551,-0.141403,1.90296,-0.26569,0
0.348915,-0.0587647,1.89038,-0.274676,0
0.293824,0.207513,1.89488,-0.337579,0
0.146912,0.214858,1.92753,-0.357349,0
0.0679467,0.121202,1.95538,-0.351358,0
0.178131,-0.00918198,1.9416,-0.328593,0
0.146912,-0.0771287,1.95478,-0.310621,0
0.22955,-0.152421,1.94131,-0.284861,0
0.222204,0.0697831,1.9437,-0.328294,0
0.216695,0.257096,1.95089,-0.38251,0
0.293824,0.200167,1.93472,-0.389399,0
0.134057,0.163439,1.97186,-0.397187,0
