TIMESTAMPS, I_Q_MEAS, I_D_MEAS, V_Q, V_D
1506195, 0.00550919, -0.0165276, -0.00838706, -0.0023963
1506196, 0.0348915, 0, -0.0158755, -0.00509214
1506197, -0.0220368, 0.0330551, -0.00389399, -0.0134792
1506198, -0.0220368, 0, -0.00149769, -0.00778799
1506199, 0.0348915, -0.0330551, -0.0137787, 0.000299538
1506200, 0.00550919, -0.0495827, -0.0086866, 0.00748845
1506201, -0.0220368, 0.0330551, 0, -0.00928568
1506202, 0.00550919, -0.0165276, -0.00389399, 0.000599076
1506203, 0.0348915, 0.0679467, -0.0107834, -0.0197695
1506204, 0.00550919, -0.0165276, -0.00509214, -0.00389399
1506205, 0.00550919, -0.0495827, -0.00449307, 0.00599076
1506206, 0.0348915, -0.0330551, -0.0113824, 0.00599076
1506207, 0.0642739, 0.0165276, -0.0209677, -0.00389399
1506208, 0.0348915, 0, -0.0176727, -0.000898614
1506209, -0.0220368, 0.0330551, -0.00509214, -0.00958521
1506210, 0.00550919, 0.0165276, -0.00898614, -0.00808752
1506211, 0.0348915, -0.0330551, -0.0158755, 0.00299538
1506212, -0.0220368, 0.0330551, -0.00329492, -0.0107834
1506213, 0.0348915, -0.0330551, -0.0149769, 0.00299538
1506214, 0.00550919, 0.0495827, -0.00898614, -0.0152764
1506215, 0.0642739, -0.0844743, -0.0236635, 0.0149769
1506216, 0.00550919, 0.0844743, -0.0128801, -0.0212672
1506217, -0.0220368, 0.0679467, -0.00539168, -0.023963
1506218, -0.0220368, -0.0661103, -0.0023963, 0.00449307
1506219, 0.0348915, 0, -0.0137787, -0.00658983
1506220, 0.0348915, 0, -0.0158755, -0.00658983
1506221, 0.0348915, -0.0661103, -0.0176727, 0.00988475
1506222, 0.00550919, 0.0165276, -0.0119815, -0.00539168
1506223, 0.00550919, -0.0165276, -0.0113824, 0.00149769
1506224, 0.00550919, 0.0165276, -0.0107834, -0.00539168
1506225, 0.00550919, 0.0165276, -0.0101843, -0.00688937
1506226, 0.00550919, -0.0165276, -0.00928568, 0.000299538
1506227, 0.0348915, -0.0330551, -0.0164746, 0.00569122
1506228, 0.00550919, 0.0495827, -0.0107834, -0.0125806
1506229, 0.00550919, -0.0165276, -0.0101843, 0.000299538
1506230, 0.0642739, -0.0844743, -0.0245621, 0.0191704
1506231, 0.00550919, -0.0165276, -0.0125806, 0.0086866
1506232, 0.00550919, 0.0495827, -0.0113824, -0.00688937
1506233, -0.0220368, 0.0679467, -0.00329492, -0.015576
1506234, -0.0220368, 0.0330551, 0, -0.0122811
1506235, 0.00550919, -0.0165276, -0.00329492, -0.00269584
1506236, -0.0220368, -0.0330551, 0.00449307, 0.00299538
1506237, 0.00550919, -0.0165276, 0.00119815, 0.00149769
1506238, -0.0220368, 0.0330551, 0.00898614, -0.00958521
1506239, -0.0220368, 0.0330551, 0.0125806, -0.0122811
1506240, 0.0936562, -0.0661103, -0.0134792, 0.00988475
1506241, -0.0220368, 0.0679467, 0.00958521, -0.0185714
1506242, 0.0348915, 0, -0.00149769, -0.00688937
1506243, 0.0348915, -0.0661103, -0.00269584, 0.00988475
1506244, 0.0348915, 0.0330551, -0.00419353, -0.00988475
1506245, 0.0642739, -0.0844743, -0.0131797, 0.0173732
1506246, 0.00550919, 0.0165276, -0.00209677, -0.00119815
1506247, -0.0220368, 0.0330551, 0.00599076, -0.00688937
1506248, 0.0642739, -0.0844743, -0.0125806, 0.0203686
1506249, 0.0348915, -0.0330551, -0.00898614, 0.0143778
1506250, 0.00550919, 0.0165276, -0.00269584, 0.00449307
1506251, 0.0348915, -0.0661103, -0.00928568, 0.0242626
1506252, 0.00550919, 0.0495827, -0.00299538, 0.000299538
1506253, 0.0348915, 0.0330551, -0.00958521, 0.000299538
1506254, 0.0642739, 0.0165276, -0.0185714, 0.00179723
1506255, 0.00550919, 0.0165276, -0.00718891, 0.000299538
1506256, 0.00550919, 0.0165276, -0.0062903, -0.00119815
1506257, 0.0348915, 0, -0.0125806, 0.00179723
1506258, 0.00550919, -0.0165276, -0.00658983, 0.00599076
1506259, -0.0220368, 0, 0.00149769, 0.00329492
1506260, 0.00550919, -0.0165276, -0.00209677, 0.00748845
1506261, 0.00550919, 0.0495827, 0.000898614, -0.00808752
1506262, 0.0348915, -0.0330551, -0.00479261, 0.0086866
1506263, 0.00550919, 0.0165276, 0.00179723, -0.00119815
1506264, -0.0220368, 0.0330551, 0.0107834, -0.00658983
1506265, 0.0348915, 0, 0, -0.000898614
1506266, -0.0220368, 0.0679467, 0.0140783, -0.0182718
1506267, 0.0348915, -0.0330551, 0.00329492, 0.00149769
1506268, -0.0220368, 0, 0.0173732, -0.00389399
1506269, 0.00550919, 0.0165276, 0.0143778, -0.00838706
1506270, 0.0642739, -0.0495827, 0.00119815, 0.00718891
1506271, 0.0348915, 0.0330551, 0.00509214, -0.00958521
1506272, 0.00550919, 0.0495827, 0.0119815, -0.0167741
1506273, 0.0348915, 0, 0.00599076, -0.00808752
1506274, 0.00550919, 0.0165276, 0.0128801, -0.0125806
1506275, 0.0348915, -0.0330551, 0.00688937, -0.00119815
1506276, 0.0348915, 0, 0.0062903, -0.00658983
1506277, 0.00550919, 0.0495827, 0.0128801, -0.0197695
1506278, -0.0220368, 0.0330551, 0.0218663, -0.01947
1506279, 0.0348915, -0.0330551, 0.0110829, -0.00569122
1506280, -0.0220368, -0.0330551, 0.0251612, -0.00269584
1506281, 0.0348915, -0.0330551, 0.0143778, 0
1506282, 0.0348915, 0.0330551, 0.0137787, -0.0137787
1506283, 0.0348915, 0.0679467, 0.0128801, -0.0254607
1506284, 0.0348915, -0.0330551, 0.0119815, -0.00569122
1506285, -0.0220368, 0.0330551, 0.0260598, -0.01947
1506286, 0.0642739, -0.0165276, 0.00808752, -0.00988475
1506287, 0.0936562, -0.0330551, -0.00269584, -0.00419353
1506288, 0.00550919, 0.0495827, 0.0140783, -0.0224653
1506289, 0.0642739, -0.0844743, 0.000898614, 0.00778799
1506290, 0.00550919, -0.0165276, 0.0122811, -0.00269584
1506291, 0.0348915, 0.0330551, 0.00778799, -0.0137787
1506292, 0.0348915, -0.0330551, 0.00748845, 0
1506293, 0.0348915, 0, 0.00718891, -0.00539168
1506294, 0.00550919, 0.0165276, 0.0143778, -0.00958521
1506295, 0.0936562, -0.0661103, -0.00569122, 0.00988475
1506296, 0.00550919, 0.0495827, 0.0113824, -0.0140783
1506297, 0.00550919, 0.0165276, 0.0134792, -0.00958521
1506298, 0.00550919, 0.0844743, 0.0158755, -0.0284561
1506299, 0.00550919, 0.0495827, 0.0179723, -0.0269584
1506300, 0.0348915, -0.0330551, 0.0125806, -0.00988475
1506301, 0.0348915, 0, 0.0122811, -0.0152764
1506302, -0.0220368, 0.101002, 0.0266589, -0.0413362
1506303, 0.0642739, -0.0844743, 0.00928568, -0.0023963
1506304, 0.00550919, 0.0165276, 0.0212672, -0.0212672
1506305, 0.0936562, 0, 0.000898614, -0.0182718
1506306, 0.00550919, 0.0165276, 0.0179723, -0.0224653
1506307, 0.0348915, 0, 0.0125806, -0.01947
1506308, 0.00550919, 0.0495827, 0.020069, -0.0323501
1506309, 0.0348915, -0.0661103, 0.0146774, -0.00718891
1506310, -0.0514191, 0.0165276, 0.0362441, -0.0224653
1506311, 0.0348915, -0.0330551, 0.0212672, -0.0113824
1506312, 0.0348915, -0.0330551, 0.0209677, -0.00838706
1506313, 0.00550919, 0.0495827, 0.0281566, -0.0269584
1506314, 0.0936562, -0.0661103, 0.00808752, -0.00149769
1506315, 0.0348915, 0.0330551, 0.0176727, -0.0209677
1506316, 0.0642739, -0.0165276, 0.00988475, -0.0110829
1506317, 0.0348915, 0, 0.0143778, -0.0137787
1506318, 0.0348915, -0.0330551, 0.0140783, -0.00569122
1506319, 0.123039, -0.0495827, -0.0086866, 0.00149769
1506320, 0.00550919, -0.0165276, 0.0134792, -0.00269584
1506321, 0.0348915, 0, 0.0101843, -0.00539168
1506322, 0.0348915, 0.0330551, 0.0104838, -0.0140783
1506323, 0.0642739, 0.0165276, 0.00329492, -0.0125806
1506324, -0.0220368, 0.0679467, 0.0230644, -0.027258
1506325, 0.0348915, 0, 0.0137787, -0.015576
1506326, 0.0348915, 0, 0.0140783, -0.015576
1506327, 0.0348915, 0.0679467, 0.0143778, -0.0329492
1506328, 0.0936562, -0.0330551, -0.000299538, -0.0131797
1506329, 0.00550919, 0.0495827, 0.0173732, -0.0314515
1506330, 0.0348915, -0.0330551, 0.0128801, -0.0143778
1506331, -0.0220368, 0, 0.0275575, -0.0197695
1506332, 0.0348915, 0.0330551, 0.0185714, -0.0284561
1506333, 0.00550919, -0.0165276, 0.0260598, -0.0185714
1506334, 0.0642739, 0.0165276, 0.0140783, -0.0257603
1506335, 0.0642739, -0.0165276, 0.011682, -0.0185714
1506336, 0.0348915, -0.0330551, 0.0170737, -0.0131797
1506337, 0.00550919, 0.0495827, 0.0248616, -0.0314515
1506338, 0.0642739, -0.0495827, 0.0125806, -0.0101843
1506339, 0.123039, -0.0495827, -0.00479261, -0.00569122
1506340, 0.0348915, 0, 0.0107834, -0.0140783
1506341, -0.0220368, 0.0679467, 0.0257603, -0.031751
1506342, 0.0642739, -0.0844743, 0.0086866, 0.00149769
1506343, 0.00550919, -0.0165276, 0.0215667, -0.0086866
1506344, 0.00550919, 0.0165276, 0.0242626, -0.0158755
1506345, 0.0936562, 0, 0.00479261, -0.0128801
1506346, 0.00550919, 0.0165276, 0.0224653, -0.0170737
1506347, 0.0936562, -0.101002, 0.00269584, 0.0113824
1506348, -0.0220368, 0.0679467, 0.0275575, -0.0230644
1506349, 0.0642739, 0.0165276, 0.0107834, -0.0158755
1506350, 0.00550919, -0.0495827, 0.0236635, -0.000299538
1506351, 0.00550919, 0.0165276, 0.027857, -0.0128801
1506352, 0.0348915, -0.0330551, 0.0236635, -0.00179723
1506353, 0.0642739, 0.0165276, 0.0167741, -0.011682
1506354, 0.0348915, 0, 0.0227649, -0.0086866
1506355, 0.0642739, -0.0165276, 0.0158755, -0.00449307
1506356, 0.00550919, 0.0495827, 0.0290552, -0.020069
1506357, 0.0936562, 0.0330551, 0.00988475, -0.0197695
1506358, 0.0348915, -0.0330551, 0.0209677, -0.00599076
1506359, 0.0936562, -0.0661103, 0.00658983, 0.00539168
1506360, 0.0642739, 0.0495827, 0.00988475, -0.0185714
1506361, 0.0642739, 0.0165276, 0.00808752, -0.0143778
1506362, 0.00550919, 0.0165276, 0.0212672, -0.0158755
1506363, 0.0936562, -0.0330551, 0.00209677, -0.00449307
1506364, 0.00550919, 0.0165276, 0.0203686, -0.0143778
1506365, 0.00550919, 0.0844743, 0.0236635, -0.0332487
1506366, 0.0642739, 0.0165276, 0.0119815, -0.0230644
1506367, 0.0348915, 0.0330551, 0.0179723, -0.0284561
1506368, 0.0642739, -0.0165276, 0.0110829, -0.0185714
1506369, 0.00550919, -0.0165276, 0.0242626, -0.0173732
1506370, 0.0348915, 0, 0.0203686, -0.020069
1506371, 0.0348915, 0.0330551, 0.0209677, -0.0284561
1506372, 0.0642739, -0.0165276, 0.0143778, -0.0185714
1506373, -0.0220368, 0.0330551, 0.0344469, -0.0299538
1506374, 0.0936562, -0.0330551, 0.0104838, -0.0158755
1506375, 0.0642739, -0.0165276, 0.0137787, -0.0173732
1506376, 0.00550919, 0.0165276, 0.0269584, -0.0242626
1506377, 0.0348915, -0.0330551, 0.0230644, -0.0131797
1506378, 0.00550919, -0.0495827, 0.0311519, -0.00599076
1506379, 0.0642739, 0.0495827, 0.01947, -0.027258
1506380, 0.0348915, 0, 0.0254607, -0.0185714
1506381, 0.0348915, 0.0330551, 0.0281566, -0.0269584
1506382, 0.0348915, 0, 0.0293547, -0.0212672
1506383, 0.0936562, -0.0330551, 0.015576, -0.0131797
1506384, 0.00550919, 0.0165276, 0.0347464, -0.0230644
1506385, 0.0936562, -0.0330551, 0.0158755, -0.011682
1506386, 0.0348915, -0.0330551, 0.0275575, -0.00898614
1506387, 0.0348915, 0.101002, 0.0290552, -0.0404376
1506388, 0.00550919, -0.0495827, 0.0380413, -0.0104838
1506389, 0.0642739, 0.0165276, 0.0266589, -0.0230644
1506390, 0.0348915, 0.0330551, 0.0332487, -0.0287556
1506391, 0.0642739, -0.0165276, 0.0269584, -0.0188709
1506392, 0.0642739, -0.0844743, 0.0257603, 0
1506393, 0.0348915, 0.0679467, 0.0323501, -0.031751
1506394, 0.0348915, -0.0330551, 0.0338478, -0.0119815
1506395, 0.0348915, 0.0330551, 0.0353455, -0.0257603
1506396, 0.0642739, -0.0844743, 0.0290552, 0.00149769
1506397, 0.0348915, 0, 0.035645, -0.0128801
1506398, 0.0642739, 0.0165276, 0.0293547, -0.0173732
1506399, 0.0936562, -0.0330551, 0.0206681, -0.0062903
1506400, 0.0642739, 0.0165276, 0.0245621, -0.0158755
1506401, 0.00550919, 0.0165276, 0.0386404, -0.0173732
1506402, 0.0348915, 0, 0.0350459, -0.0143778
1506403, 0.0348915, 0.0679467, 0.0365436, -0.031751
1506404, 0.0348915, 0.0330551, 0.0377418, -0.0287556
1506405, 0.0642739, -0.0495827, 0.031751, -0.0104838
1506406, 0.0642739, 0.0495827, 0.0305529, -0.031751
1506407, 0.0642739, -0.0165276, 0.0296543, -0.0188709
1506408, 0.00550919, 0.0165276, 0.0437325, -0.0260598
1506409, 0.0348915, 0, 0.0398385, -0.0230644
1506410, 0.0642739, 0.0165276, 0.0338478, -0.027258
1506411, 0.0936562, -0.101002, 0.0266589, 0.00119815
1506412, 0.0348915, 0, 0.0383409, -0.0158755
1506413, 0.0936562, 0.0330551, 0.0254607, -0.0242626
1506414, 0.00550919, 0.0495827, 0.0449307, -0.0314515
1506415, 0.0936562, 0, 0.0266589, -0.0227649
1506416, 0.0348915, -0.0330551, 0.0383409, -0.0146774
1506417, 0.00550919, 0.0844743, 0.0479261, -0.0419353
1506418, 0.0936562, -0.0661103, 0.0299538, -0.0104838
1506419, 0.0642739, 0.0165276, 0.0341473, -0.0260598
1506420, 0.0348915, 0.0330551, 0.0410367, -0.0314515
1506421, 0.0936562, -0.0330551, 0.027857, -0.0176727
1506422, 0.0642739, 0.0165276, 0.0320506, -0.027258
1506423, 0.0936562, 0.0330551, 0.0242626, -0.0329492
1506424, 0.0642739, -0.0165276, 0.0284561, -0.0230644
1506425, 0.00550919, 0.0495827, 0.0428339, -0.0386404
1506426, 0.0642739, 0.0165276, 0.0320506, -0.0344469
1506427, 0.0642739, -0.0844743, 0.0314515, -0.00988475
1506428, 0.0348915, 0.0330551, 0.0383409, -0.0326496
1506429, 0.0348915, 0, 0.0404376, -0.0269584
1506430, 0.0642739, -0.0165276, 0.0347464, -0.0230644
1506431, 0.0642739, 0.0165276, 0.0341473, -0.0299538
1506432, 0.0642739, -0.0844743, 0.0332487, -0.00539168
1506433, 0.0348915, 0, 0.0404376, -0.0197695
1506434, 0.0642739, -0.0165276, 0.0347464, -0.0158755
1506435, 0.0936562, -0.101002, 0.0266589, 0.00718891
1506436, 0.0348915, 0.0330551, 0.0383409, -0.0182718
1506437, 0.0642739, -0.0165276, 0.0326496, -0.0086866
1506438, 0.0348915, 0.0330551, 0.0398385, -0.0197695
1506439, 0.0642739, 0.0495827, 0.0341473, -0.0269584
1506440, 0.0642739, 0.0165276, 0.0332487, -0.0227649
1506441, 0.0642739, -0.0844743, 0.0347464, 0.00179723
1506442, 0.00550919, 0.0495827, 0.0497233, -0.0254607
1506443, 0.0936562, -0.0330551, 0.0323501, -0.00838706
1506444, 0.0642739, 0.0165276, 0.0374422, -0.0182718
1506445, 0.0348915, 0.0330551, 0.0446312, -0.023963
1506446, 0.0642739, -0.0165276, 0.0398385, -0.0140783
1506447, 0.0348915, 0.0330551, 0.0470275, -0.0251612
1506448, 0.0642739, -0.0165276, 0.0422348, -0.015576
1506449, 0.0642739, -0.0844743, 0.0422348, 0.00329492
1506450, 0.0642739, 0.0495827, 0.0422348, -0.023963
1506451, 0.0936562, 0.0330551, 0.0347464, -0.0236635
1506452, 0.0348915, 0, 0.0470275, -0.0179723
1506453, 0.0936562, 0, 0.0347464, -0.0179723
1506454, 0.0642739, 0.0165276, 0.0398385, -0.0224653
1506455, 0.0642739, 0.0495827, 0.0398385, -0.0323501
1506456, 0.0642739, -0.0495827, 0.0398385, -0.0110829
1506457, 0.0642739, 0.0165276, 0.0398385, -0.0236635
1506458, 0.0936562, -0.0330551, 0.0323501, -0.0125806
1506459, 0.0642739, -0.0165276, 0.0374422, -0.0137787
1506460, 0.0936562, 0, 0.0296543, -0.0164746
1506461, 0.00550919, 0.117529, 0.0497233, -0.0467279
1506462, 0.0936562, -0.0330551, 0.0323501, -0.0182718
1506463, 0.0348915, 0, 0.0446312, -0.0236635
1506464, 0.0936562, 0.0330551, 0.0323501, -0.0323501
1506465, 0.0936562, -0.0330551, 0.0296543, -0.0182718
1506466, 0.0348915, 0, 0.0422348, -0.0236635
1506467, 0.152421, -0.0661103, 0.0146774, -0.00718891
1506468, 0.0642739, 0.0165276, 0.0299538, -0.0224653
1506469, 0.00550919, 0.0844743, 0.0446312, -0.0413362
1506470, 0.0936562, 0, 0.027258, -0.0266589
1506471, 0.0642739, -0.0165276, 0.0338478, -0.0227649
1506472, 0.0348915, -0.0330551, 0.0416358, -0.0170737
1506473, 0.00550919, 0.0495827, 0.0521196, -0.0353455
1506474, 0.0642739, -0.0165276, 0.0425344, -0.0227649
1506475, 0.0348915, 0.0330551, 0.0503224, -0.0338478
1506476, 0.0642739, -0.0165276, 0.0461288, -0.023963
1506477, 0.0642739, -0.0495827, 0.0464284, -0.0140783
1506478, 0.0936562, -0.0330551, 0.039539, -0.0143778
1506479, 0.0936562, 0, 0.0374422, -0.0197695
1506480, 0.0936562, 0, 0.0353455, -0.0197695
1506481, 0.0348915, 0.0330551, 0.0482256, -0.0281566
1506482, 0.0348915, -0.0330551, 0.051221, -0.0143778
1506483, 0.0348915, 0.0679467, 0.0542164, -0.0371427
1506484, 0.0936562, -0.101002, 0.0422348, 0.000299538
1506485, 0.0642739, 0.0495827, 0.0479261, -0.0296543
1506486, 0.123039, 0.0165276, 0.0329492, -0.0254607
1506487, 0.0936562, -0.0661103, 0.0362441, -0.00569122
1506488, 0.0348915, 0.0679467, 0.0491242, -0.0344469
1506489, 0.0936562, 0, 0.0371427, -0.0227649
1506490, 0.0348915, -0.0330551, 0.0500228, -0.0143778
1506491, 0.0348915, 0.0679467, 0.0530182, -0.0374422
1506492, 0.0642739, 0.0165276, 0.0485251, -0.0299538
1506493, 0.0936562, 0, 0.0413362, -0.0269584
1506494, 0.0642739, 0.0165276, 0.0470275, -0.0314515
1506495, 0.0936562, -0.101002, 0.0398385, -0.00269584
1506496, 0.0642739, 0.0165276, 0.0455298, -0.0242626
1506497, 0.0936562, -0.0330551, 0.0383409, -0.0131797
1506498, 0.0936562, -0.0330551, 0.0362441, -0.0101843
1506499, 0.0348915, 0.0330551, 0.0491242, -0.0242626
1506500, 0.0936562, 0.0330551, 0.0371427, -0.0269584
1506501, 0.123039, -0.117529, 0.0293547, 0.00838706
1506502, 0.00550919, 0.0165276, 0.0557141, -0.015576
1506503, 0.0936562, 0.0330551, 0.0392395, -0.0212672
1506504, 0.0642739, 0.0165276, 0.0455298, -0.0197695
1506505, 0.0936562, 0.0330551, 0.0389399, -0.0254607
1506506, 0.123039, -0.0844743, 0.0299538, 0.00179723
1506507, 0.0642739, 0.0165276, 0.0413362, -0.0167741
1506508, 0.0936562, 0, 0.0347464, -0.0137787
1506509, 0.0642739, 0.0495827, 0.0407372, -0.0269584
1506510, 0.0348915, 0, 0.0494238, -0.0182718
1506511, 0.0936562, 0, 0.0380413, -0.0182718
1506512, 0.0642739, 0.0495827, 0.0440321, -0.0311519
1506513, 0.0936562, 0, 0.0377418, -0.0224653
1506514, 0.0642739, 0.0165276, 0.0437325, -0.0266589
1506515, 0.00550919, 0.0495827, 0.0599076, -0.0365436
1506516, 0.0642739, 0.0165276, 0.0509214, -0.0323501
1506517, 0.0936562, -0.0661103, 0.0446312, -0.0125806
1506518, 0.0642739, 0.0165276, 0.0506219, -0.0281566
1506519, 0.0936562, 0.0330551, 0.0443316, -0.0335482
1506520, 0.0936562, 0.0330551, 0.0428339, -0.0365436
1506521, 0.0642739, -0.0495827, 0.0491242, -0.0182718
1506522, 0.0642739, -0.0165276, 0.0500228, -0.0224653
1506523, 0.0936562, -0.0330551, 0.0437325, -0.0170737
1506524, 0.0936562, -0.0330551, 0.0422348, -0.0140783
1506525, 0.0642739, -0.0165276, 0.0485251, -0.015576
1506526, 0.0936562, 0, 0.0419353, -0.0182718
1506527, 0.0642739, -0.0165276, 0.0479261, -0.0140783
1506528, 0.123039, -0.0495827, 0.0338478, -0.00419353
1506529, 0.00550919, 0.0165276, 0.0602071, -0.0167741
1506530, 0.0348915, 0.0679467, 0.059009, -0.0314515
1506531, 0.123039, -0.0844743, 0.0413362, 0.00179723
1506532, 0.0936562, -0.0330551, 0.0452302, -0.00419353
1506533, 0.0936562, 0, 0.0443316, -0.00958521
1506534, 0.0642739, 0.0495827, 0.0509214, -0.0224653
1506535, 0.0936562, 0, 0.0449307, -0.0137787
1506536, 0.0642739, 0.0495827, 0.0515205, -0.0269584
1506537, 0.123039, -0.0165276, 0.0383409, -0.0140783
1506538, 0.0936562, 0, 0.0422348, -0.0167741
1506539, 0.0936562, -0.0330551, 0.0413362, -0.00838706
1506540, 0.0642739, -0.0165276, 0.0479261, -0.00988475
1506541, 0.0642739, 0.0495827, 0.0494238, -0.0254607
1506542, 0.123039, -0.0165276, 0.0362441, -0.0125806
1506543, 0.0642739, 0.0495827, 0.0476265, -0.0281566
1506544, 0.0936562, 0, 0.0416358, -0.01947
1506545, 0.0936562, 0.0330551, 0.0407372, -0.0281566
1506546, 0.00550919, 0.0495827, 0.0620044, -0.0353455
1506547, 0.0642739, -0.0495827, 0.0539168, -0.0140783
1506548, 0.0936562, -0.0330551, 0.0479261, -0.0140783
1506549, 0.0348915, 0.0679467, 0.0620044, -0.0371427
1506550, 0.0936562, -0.101002, 0.0509214, 0.000299538
1506551, 0.123039, -0.0165276, 0.0425344, -0.0125806
1506552, 0.0936562, 0.0330551, 0.0464284, -0.023963
1506553, 0.0936562, 0, 0.0455298, -0.0182718
1506554, 0.0642739, 0.0165276, 0.0521196, -0.0224653
1506555, 0.0936562, 0, 0.0461288, -0.01947
1506556, 0.0642739, 0.0495827, 0.0530182, -0.0323501
1506557, 0.0936562, 0.0330551, 0.0467279, -0.0323501
1506558, 0.0936562, -0.101002, 0.0458293, -0.000898614
1506559, 0.0642739, -0.0165276, 0.0524191, -0.0137787
1506560, 0.0936562, 0, 0.0464284, -0.0164746
1506561, 0.0936562, -0.134057, 0.047327, 0.0176727
1506562, 0.0642739, -0.0165276, 0.0548154, -0.00119815
1506563, 0.0642739, 0.0165276, 0.0569122, -0.00808752
1506564, 0.0936562, -0.0330551, 0.0515205, 0.00299538
1506565, 0.0642739, 0.0495827, 0.0587094, -0.0152764
1506566, 0.123039, -0.0844743, 0.0461288, 0.0149769
1506567, 0.0936562, 0, 0.0506219, 0.000599076
1506568, 0.123039, 0.0165276, 0.0428339, -0.00389399
1506569, 0.123039, -0.0495827, 0.0401381, 0.0119815
1506570, 0.0348915, 0.0679467, 0.0599076, -0.0140783
1506571, 0.0642739, 0.0165276, 0.0569122, -0.00688937
1506572, 0.0936562, 0, 0.0515205, -0.00389399
1506573, 0.0642739, 0.0495827, 0.0587094, -0.0167741
1506574, 0.0936562, 0, 0.0533178, -0.00808752
1506575, 0.0642739, 0.0165276, 0.0605067, -0.0122811
1506576, 0.0642739, 0.0495827, 0.062903, -0.0221658
1506577, 0.0936562, 0, 0.0575113, -0.0134792
1506578, 0.0642739, 0.0495827, 0.0647002, -0.0263593
1506579, 0.0348915, -0.0661103, 0.0745849, -0.00119815
1506580, 0.152421, -0.0330551, 0.0491242, -0.00389399
1506581, 0.123039, 0.0165276, 0.0515205, -0.0137787
1506582, 0.0936562, 0, 0.0557141, -0.0107834
1506583, 0.123039, 0.0165276, 0.0482256, -0.0152764
1506584, 0.123039, -0.0495827, 0.0455298, 0.000299538
1506585, 0.0642739, 0.0165276, 0.0575113, -0.0122811
1506586, 0.0936562, 0, 0.0521196, -0.00928568
1506587, 0.0642739, 0.0165276, 0.0593085, -0.0137787
1506588, 0.123039, -0.0844743, 0.0467279, 0.0107834
1506589, 0.0936562, 0, 0.051221, -0.00359446
1506590, 0.0642739, 0.0165276, 0.0584099, -0.00808752
