TIMESTAMPS, I_Q_MEAS, I_D_MEAS, V_Q, V_D
275, 0.0936562, -0.0661103, 0.015576, 0.00449307
276, 0.0348915, 0.0679467, 0.027258, -0.0242626
277, 0.0642739, -0.0495827, 0.0209677, 0
278, 0.0348915, -0.0330551, 0.0275575, 0
279, 0.0348915, 0.101002, 0.0290552, -0.0314515
280, 0.00550919, 0.0165276, 0.0380413, -0.0185714
281, 0.123039, -0.0844743, 0.011682, 0.00599076
282, 0.0642739, -0.0165276, 0.0206681, -0.00419353
283, 0.0642739, -0.0165276, 0.01947, -0.00269584
284, 0.0642739, -0.0165276, 0.0182718, -0.00149769
285, 0.0348915, 0.0679467, 0.0248616, -0.0215667
286, 0.0348915, -0.0661103, 0.0263593, 0.00688937
287, 0.00550919, 0.0165276, 0.0353455, -0.0086866
288, 0.00550919, 0.0495827, 0.0392395, -0.0185714
289, 0.123039, 0.0165276, 0.0131797, -0.0143778
290, 0.0936562, -0.0661103, 0.0143778, 0.00539168
291, 0.0348915, -0.0661103, 0.0257603, 0.0110829
292, 0.0642739, -0.0165276, 0.0197695, 0.00419353
293, 0.0348915, 0.101002, 0.0260598, -0.0245621
294, 0.0642739, -0.0495827, 0.020069, 0.00539168
295, 0.0348915, -0.0330551, 0.0263593, 0.00539168
296, 0.0348915, 0.0330551, 0.027857, -0.0086866
297, 0.0936562, -0.0661103, 0.0140783, 0.0137787
298, 0.0642739, 0.0495827, 0.0179723, -0.0101843
299, 0.0936562, -0.0661103, 0.0110829, 0.0152764
300, 0.123039, -0.0844743, 0.000299538, 0.0257603
301, -0.0220368, 0.135893, 0.031751, -0.0236635
302, 0.0936562, -0.0330551, 0.00898614, 0.00778799
303, 0.0642739, 0.0165276, 0.0131797, -0.00179723
304, 0.0348915, 0.0679467, 0.020069, -0.0164746
305, 0.0936562, -0.0330551, 0.00718891, 0.00359446
306, 0.0348915, 0, 0.0188709, -0.00179723
307, 0.00550919, 0.0165276, 0.0284561, -0.0062903
308, 0.123039, -0.0495827, 0.00269584, 0.00928568
309, 0.0642739, -0.0165276, 0.0119815, 0.00509214
310, 0.0642739, 0.0165276, 0.0113824, -0.00209677
311, 0.0348915, 0.0330551, 0.0182718, -0.00748845
312, 0.0642739, -0.0165276, 0.0125806, 0.00209677
313, 0.0348915, 0, 0.01947, -0.000599076
314, 0.0642739, -0.0165276, 0.0137787, 0.00359446
315, 0.00550919, 0.0844743, 0.0284561, -0.0209677
316, 0.0642739, -0.0495827, 0.0176727, 0.0062903
317, 0.0642739, -0.0165276, 0.0170737, 0.00209677
318, -0.0220368, 0.0330551, 0.0383409, -0.00898614
319, 0.0936562, 0, 0.0158755, -0.00329492
320, 0.0642739, -0.0495827, 0.020069, 0.00928568
321, 0.0348915, 0.0330551, 0.0269584, -0.00778799
322, 0.0936562, 0, 0.0137787, -0.00209677
323, 0.00550919, 0.117529, 0.0332487, -0.0320506
324, 0.0348915, 0.0330551, 0.0299538, -0.0206681
325, 0.0642739, 0.0165276, 0.0242626, -0.0191704
326, 0.00550919, 0.0844743, 0.0389399, -0.0380413
327, 0.0642739, -0.0165276, 0.0281566, -0.01947
328, 0.0936562, -0.0330551, 0.020069, -0.0137787
329, 0.0642739, -0.0495827, 0.0263593, -0.00658983
330, 0.0642739, -0.0495827, 0.0263593, -0.0023963
331, 0.0642739, 0.0165276, 0.0263593, -0.0152764
332, 0.0348915, 0.0679467, 0.0338478, -0.0296543
333, 0.0936562, -0.0661103, 0.0212672, -0.00119815
334, 0.0348915, -0.0330551, 0.0338478, -0.00419353
335, 0.0642739, -0.0165276, 0.0290552, -0.00539168
336, 0.0642739, -0.0844743, 0.0290552, 0.0134792
337, 0.0348915, 0, 0.0362441, -0.000898614
338, 0.0642739, -0.0165276, 0.0314515, 0.00329492
339, 0.0642739, 0.0165276, 0.0314515, -0.00389399
340, 0.00550919, 0.0165276, 0.0464284, -0.00539168
341, 0.0642739, -0.0165276, 0.0365436, 0.00179723
342, 0.0642739, 0.0165276, 0.0365436, -0.00539168
343, 0.0642739, -0.0495827, 0.0365436, 0.0101843
344, 0.0642739, 0.0495827, 0.0365436, -0.0110829
345, 0.0642739, 0.0165276, 0.0365436, -0.00688937
346, 0.0642739, 0.0495827, 0.0365436, -0.0167741
347, 0.0642739, -0.0165276, 0.0365436, -0.00389399
348, 0.0642739, 0.0165276, 0.0365436, -0.0110829
349, 0.0936562, -0.0330551, 0.0287556, 0.000299538
350, 0.0936562, -0.0330551, 0.0263593, 0.00299538
351, 0.0348915, 0, 0.0386404, -0.0023963
352, 0.0936562, 0, 0.0263593, -0.0023963
353, 0.0348915, 0.0679467, 0.0386404, -0.0197695
354, 0.0642739, -0.0165276, 0.0338478, -0.00389399
355, 0.0348915, 0.0330551, 0.0413362, -0.0152764
356, 0.0936562, 0, 0.0287556, -0.00958521
357, 0.0936562, -0.0330551, 0.0263593, -0.00119815
358, 0.0642739, -0.0165276, 0.0314515, -0.00269584
359, 0.0642739, -0.0165276, 0.0329492, -0.00119815
360, 0.0642739, 0.0165276, 0.0332487, -0.00838706
361, 0.0642739, 0.0165276, 0.0338478, -0.00958521
362, 0.0642739, -0.0165276, 0.0341473, -0.00269584
363, 0.0936562, -0.0330551, 0.0269584, 0.00299538
364, 0.0642739, 0.0165276, 0.0326496, -0.00688937
365, 0.0936562, -0.0330551, 0.0254607, 0.00419353
366, 0.0936562, 0, 0.023364, -0.00119815
367, 0.0348915, 0.0679467, 0.0362441, -0.0185714
368, 0.123039, -0.0844743, 0.0167741, 0.0146774
369, 0.0348915, 0, 0.0347464, 0.000299538
370, 0.0936562, 0.0330551, 0.0227649, -0.00808752
371, 0.0642739, -0.0844743, 0.0284561, 0.0191704
372, 0.0936562, 0, 0.0212672, 0.00479261
373, 0.0348915, 0.101002, 0.0341473, -0.0212672
374, 0.0936562, -0.101002, 0.0221658, 0.0218663
375, 0.0642739, 0.0165276, 0.027857, 0.000299538
376, 0.0348915, 0.0679467, 0.035645, -0.0140783
377, 0.0348915, 0, 0.0386404, -0.0023963
378, 0.0642739, -0.0165276, 0.0341473, 0.00149769
379, 0.123039, -0.0165276, 0.01947, 0.00299538
380, 0.0936562, 0, 0.0224653, 0.000299538
381, 0.0348915, 0, 0.0353455, 0.000299538
382, 0.0936562, -0.0330551, 0.023364, 0.00838706
383, 0.0642739, 0.0165276, 0.0290552, -0.00119815
384, 0.0642739, 0.0165276, 0.0296543, -0.00269584
385, 0.0936562, -0.0330551, 0.0224653, 0.00838706
386, 0.0642739, 0.0495827, 0.027857, -0.00988475
387, 0.0936562, 0, 0.0209677, -0.00119815
388, 0.0642739, 0.0165276, 0.0263593, -0.00539168
389, 0.0348915, 0, 0.0362441, -0.0023963
390, 0.0936562, -0.0330551, 0.0245621, 0.00569122
391, 0.0642739, -0.0165276, 0.0308524, 0.00449307
392, 0.0348915, 0.0679467, 0.039539, -0.0158755
393, 0.0936562, -0.0330551, 0.027857, 0.00419353
394, 0.0642739, 0.0495827, 0.0341473, -0.0140783
395, 0.0936562, 0.0330551, 0.0275575, -0.0140783
396, 0.0348915, 0, 0.0413362, -0.00838706
397, 0.0348915, 0.0679467, 0.0449307, -0.0257603
398, 0.123039, -0.0495827, 0.0257603, -0.00149769
399, 0.0348915, 0.0330551, 0.0446312, -0.0182718
400, 0.0936562, -0.0330551, 0.0332487, -0.00449307
401, 0.0642739, -0.0165276, 0.0392395, -0.00569122
402, 0.0642739, -0.0165276, 0.0404376, -0.00419353
403, 0.0642739, 0.0165276, 0.0416358, -0.0113824
404, 0.152421, 0.0330551, 0.020069, -0.0170737
405, 0.0936562, 0, 0.0284561, -0.0113824
406, 0.0936562, 0.0330551, 0.027258, -0.0197695
407, 0.0936562, 0, 0.0257603, -0.0140783
408, 0.0348915, 0, 0.039539, -0.0140783
409, 0.0348915, -0.0330551, 0.0431335, -0.00599076
410, 0.0642739, 0.0165276, 0.0392395, -0.015576
411, 0.0936562, -0.0330551, 0.0326496, -0.00449307
412, 0.0642739, 0.0165276, 0.0389399, -0.0143778
413, 0.0936562, 0, 0.0323501, -0.0113824
414, 0.0348915, -0.0330551, 0.0461288, -0.00299538
415, 0.152421, -0.0661103, 0.0197695, 0.00838706
416, 0.0642739, 0.0165276, 0.035645, -0.00718891
417, 0.0936562, 0, 0.0293547, -0.00419353
418, 0.123039, -0.0844743, 0.020069, 0.0173732
419, 0.0642739, 0.0495827, 0.0329492, -0.00988475
420, 0.0642739, 0.0844743, 0.0344469, -0.0230644
421, 0.0642739, 0.0165276, 0.0359446, -0.0128801
422, 0.0348915, 0.0330551, 0.0452302, -0.0182718
423, 0.0642739, -0.0165276, 0.0416358, -0.0086866
424, 0.123039, -0.0495827, 0.0281566, 0.00149769
425, 0.0642739, -0.0165276, 0.0398385, -0.00299538
426, 0.0936562, -0.0330551, 0.0338478, 0.00269584
427, 0.00550919, 0.0495827, 0.055115, -0.015576
428, 0.0936562, 0.0330551, 0.0392395, -0.015576
429, 0.123039, -0.0844743, 0.0311519, 0.011682
430, 0.0936562, 0.0330551, 0.0350459, -0.0110829
431, 0.0936562, 0, 0.0341473, -0.00539168
432, 0.123039, -0.0495827, 0.0257603, 0.00718891
433, 0.0642739, 0.0495827, 0.0371427, -0.0140783
434, 0.0348915, 0, 0.0464284, -0.00539168
435, 0.0642739, -0.0165276, 0.0428339, -0.00149769
436, 0.0936562, -0.0330551, 0.0368432, 0.00419353
437, 0.0642739, -0.0165276, 0.043433, 0.00299538
438, 0.0936562, 0.0330551, 0.0374422, -0.00838706
439, 0.0642739, 0.0495827, 0.0440321, -0.015576
440, 0.123039, -0.0495827, 0.0308524, 0.00569122
441, 0.0642739, 0.0165276, 0.0422348, -0.00718891
442, 0.0936562, -0.0330551, 0.0362441, 0.00419353
443, 0.0936562, -0.0330551, 0.0353455, 0.00688937
444, 0.0642739, 0.0495827, 0.0419353, -0.0113824
445, 0.123039, -0.0495827, 0.0287556, 0.00988475
446, 0.0642739, 0.0495827, 0.0401381, -0.0113824
447, 0.00550919, 0.0495827, 0.0566127, -0.015576
448, 0.123039, -0.0165276, 0.0332487, -0.00269584
449, 0.152421, -0.0330551, 0.023963, 0.00269584
450, 0.0936562, 0.0330551, 0.0335482, -0.0110829
451, 0.0348915, -0.0330551, 0.0485251, 0.00269584
452, 0.0936562, -0.0330551, 0.0380413, 0.00569122
453, 0.0642739, -0.0165276, 0.0452302, 0.00419353
454, 0.0642739, 0.0495827, 0.0476265, -0.0113824
455, 0.0642739, 0.0165276, 0.0497233, -0.00718891
456, 0.0936562, -0.0661103, 0.0443316, 0.0125806
457, 0.0936562, 0.0330551, 0.0440321, -0.00688937
458, 0.0936562, 0.0679467, 0.0437325, -0.0185714
459, 0.123039, -0.0495827, 0.0359446, 0.00569122
460, 0.0936562, 0, 0.0404376, -0.00269584
461, 0.123039, -0.0844743, 0.0329492, 0.0188709
462, 0.123039, -0.0165276, 0.0302533, 0.00838706
463, 0.0642739, 0.0844743, 0.0422348, -0.016175
464, 0.0936562, 0.0330551, 0.0368432, -0.00988475
465, 0.0642739, 0.0165276, 0.0440321, -0.0086866
466, 0.0936562, 0, 0.0386404, -0.00569122
467, 0.0936562, -0.0330551, 0.0383409, 0.00269584
468, 0.0642739, 0.0165276, 0.0455298, -0.00718891
469, 0.0642739, 0.0165276, 0.0479261, -0.0086866
470, 0.0936562, 0.0330551, 0.0425344, -0.0140783
471, 0.0642739, 0.0165276, 0.0497233, -0.0128801
472, 0.123039, -0.0495827, 0.0371427, 0.00269584
473, 0.0936562, -0.0661103, 0.0413362, 0.0110829
474, 0.0348915, 0.0679467, 0.0563131, -0.0173732
475, 0.123039, -0.0844743, 0.0386404, 0.0158755
476, 0.123039, -0.0495827, 0.035645, 0.0140783
477, 0.0936562, 0.0330551, 0.0401381, -0.00299538
478, 0.0936562, 0.0330551, 0.0398385, -0.00569122
479, 0.0642739, 0.0165276, 0.0485251, -0.00449307
480, 0.0642739, -0.0165276, 0.051221, 0.00269584
481, 0.0936562, 0, 0.0467279, 0
482, 0.123039, -0.0165276, 0.0392395, 0.00419353
483, 0.0642739, 0.0495827, 0.0518201, -0.0113824
484, 0.0936562, 0, 0.0470275, -0.00269584
485, 0.0642739, 0.0165276, 0.0545159, -0.00718891
486, 0.0642739, 0.0165276, 0.0572117, -0.0086866
487, 0.0936562, 0, 0.0524191, -0.00569122
488, 0.0936562, 0.0330551, 0.0527187, -0.0140783
489, 0.123039, -0.0165276, 0.0452302, -0.00419353
490, 0.0936562, -0.0330551, 0.0506219, 0.00119815
491, 0.0936562, 0.0330551, 0.0506219, -0.0125806
492, 0.123039, -0.0495827, 0.0431335, 0.00569122
493, 0.0936562, 0, 0.0485251, -0.00269584
494, 0.0642739, 0.0165276, 0.0560136, -0.00718891
495, 0.0936562, 0.0330551, 0.051221, -0.0125806
496, 0.0936562, 0, 0.0515205, -0.00688937
497, 0.0936562, 0.0330551, 0.0515205, -0.015576
498, 0.0642739, 0.0165276, 0.059009, -0.0143778
499, 0.123039, 0.0165276, 0.0467279, -0.015576
500, 0.0642739, 0.0165276, 0.0593085, -0.0170737
501, 0.0642739, 0.0165276, 0.0620044, -0.0185714
502, 0.123039, 0.0165276, 0.0497233, -0.0197695
503, 0.123039, 0.0165276, 0.047327, -0.0212672
504, 0.0936562, 0, 0.0527187, -0.0182718
505, 0.123039, -0.0495827, 0.0452302, -0.00569122
506, 0.0642739, 0.0165276, 0.0578108, -0.0185714
507, 0.0642739, -0.0165276, 0.0605067, -0.0113824
508, 0.123039, -0.0165276, 0.0482256, -0.00988475
5574, 1.15142, 0.101002, 0.677555, -0.0329492
5575, 1.21019, -0.0330551, 0.666172, -0.00718891
5576, 1.21019, 0, 0.664375, -0.0125806
5577, 1.23957, -0.0495827, 0.655389, 0
