TIMESTAMPS, I_Q_MEAS, I_D_MEAS, V_Q, V_D
12045227, -0.0422371, 0.156094, 0.0107834, -0.0401381
12045228, 0.0440735, -0.0293824, -0.00808752, -0.0062903
12045229, 0.0146912, -0.0459099, -0.00419353, 0.000898614
12045230, 0.0734559, -0.0808015, -0.0203686, 0.0134792
12045231, -0.0422371, 0.0532555, 0.00299538, -0.0140783
12045232, -0.0422371, 0.0202004, 0.00658983, -0.00988475
12045233, -0.0128548, -0.0293824, 0.00269584, 0.000898614
12045234, 0.0146912, 0.0202004, -0.00359446, -0.00928568
12045235, -0.0128548, -0.0293824, 0.0023963, 0.00179723
12045236, 0.0146912, -0.0128548, -0.00359446, 0
12045237, -0.0128548, 0.0697831, 0.0023963, -0.020069
12045238, 0.0146912, -0.0459099, -0.00389399, 0.00359446
12045239, 0.0146912, -0.0128548, -0.00509214, -0.000898614
12045240, -0.0128548, -0.0293824, 0.000898614, 0.00419353
12045241, -0.0422371, 0.0532555, 0.00958521, -0.0143778
12045242, 0.0146912, 0.0202004, -0.00149769, -0.0101843
12045243, 0.0146912, 0.0202004, -0.00269584, -0.0119815
12045244, 0.0440735, -0.097329, -0.011682, 0.0164746
12045245, -0.0128548, 0.0018364, -0.000599076, -0.000898614
12045246, -0.0128548, 0.0018364, 0.000299538, -0.00119815
12045247, 0.0146912, 0.0202004, -0.00569122, -0.00569122
12045248, 0.0440735, -0.0293824, -0.0143778, 0.00509214
12045249, 0.0146912, -0.0128548, -0.0107834, 0.00359446
12045250, 0.0146912, -0.0128548, -0.0119815, 0.00449307
12045251, -0.0422371, 0.0532555, 0.00149769, -0.0113824
12045252, 0.0146912, -0.0459099, -0.00958521, 0.00958521
12045253, -0.0422371, 0.121202, 0.00539168, -0.0290552
12045254, 0.0440735, -0.0642739, -0.0125806, 0.00778799
12045255, 0.0146912, -0.0459099, -0.0086866, 0.0086866
12045256, -0.0422371, 0.0532555, 0.00539168, -0.0128801
12045257, -0.0128548, -0.0293824, 0.00179723, 0.00359446
12045258, 0.0146912, -0.0128548, -0.00389399, 0.00209677
12045259, -0.0422371, 0.0532555, 0.0101843, -0.0137787
12045260, 0.0440735, -0.097329, -0.00778799, 0.0203686
12045261, 0.0440735, 0.0018364, -0.0110829, 0.00299538
12045262, 0.0146912, 0.0532555, -0.00718891, -0.0101843
12045263, -0.0128548, -0.0293824, -0.000898614, 0.0062903
12045264, -0.0128548, 0.0367279, 0.000898614, -0.00778799
12045265, 0.0146912, 0.0202004, -0.00479261, -0.00688937
12045266, 0.0146912, -0.0128548, -0.00569122, 0
12045267, -0.0128548, 0.0367279, 0.000898614, -0.011682
12045268, 0.0440735, -0.0293824, -0.0119815, 0.00209677
12045269, 0.0146912, 0.0202004, -0.00808752, -0.00808752
12045270, 0.0146912, -0.0128548, -0.0086866, -0.00119815
12045271, -0.0128548, 0.0018364, -0.0023963, -0.00419353
12045272, 0.0440735, -0.0642739, -0.0152764, 0.0125806
12045273, 0.0146912, 0.0202004, -0.0113824, -0.00329492
12045274, 0.0440735, -0.0293824, -0.01947, 0.00748845
12045275, -0.0716195, 0.0697831, 0.00658983, -0.0152764
12045276, 0.0440735, -0.0293824, -0.016175, 0.00389399
12045277, -0.0128548, 0.0367279, -0.00509214, -0.0101843
12045278, -0.0128548, 0.0018364, -0.00329492, -0.00479261
12045279, -0.0128548, -0.0293824, -0.00179723, 0.00329492
12045280, -0.0128548, -0.0293824, -0.000299538, 0.00569122
12045281, 0.0440735, 0.0018364, -0.0131797, 0.000299538
12045282, 0.0440735, -0.0642739, -0.0164746, 0.0170737
12045283, -0.101002, 0.156094, 0.0191704, -0.0335482
12045284, -0.0128548, -0.0293824, 0.0062903, 0.000299538
12045285, 0.0146912, 0.0202004, 0.00119815, -0.00988475
12045286, -0.0128548, 0.0697831, 0.00838706, -0.0242626
12045287, 0.0734559, -0.0808015, -0.011682, 0.00808752
12045288, 0.0146912, -0.0128548, -0.00179723, -0.00209677
12045289, 0.0146912, 0.0532555, -0.00209677, -0.0179723
12045290, 0.0146912, -0.0128548, -0.00209677, -0.00569122
12045291, 0.0146912, -0.0128548, -0.0023963, -0.00449307
12045292, -0.0128548, 0.0367279, 0.00479261, -0.0158755
12045293, -0.0422371, 0.0202004, 0.0143778, -0.0149769
12045294, -0.0128548, 0.0018364, 0.011682, -0.0122811
12045295, 0.0734559, -0.0808015, -0.00838706, 0.0086866
12045296, 0.0146912, -0.0128548, 0.00149769, -0.00149769
12045297, 0.0146912, -0.0128548, 0.00119815, -0.000299538
12045298, 0.0146912, -0.0128548, 0.00119815, 0.000599076
12045299, 0.0440735, 0.0018364, -0.0062903, -0.00209677
12045300, 0.0146912, -0.0459099, -0.00179723, 0.0101843
12045301, 0.0440735, 0.0018364, -0.00928568, 0.00149769
12045302, -0.0128548, 0.0697831, 0.00269584, -0.0158755
12045303, 0.0146912, 0.0202004, -0.0023963, -0.00898614
12045304, 0.0440735, -0.0293824, -0.00988475, 0.00179723
12045305, -0.0128548, 0.104675, 0.00209677, -0.0299538
12045306, 0.0146912, -0.0459099, -0.00299538, -0.000299538
12045307, 0.0734559, -0.0808015, -0.0179723, 0.0122811
12045308, -0.0422371, 0.0532555, 0.00658983, -0.0149769
12045309, -0.0128548, -0.0293824, 0.00359446, 0.00179723
12045310, 0.0146912, -0.0128548, -0.00149769, 0
12045311, 0.0146912, 0.0532555, -0.00149769, -0.0158755
12045312, -0.0422371, 0.0202004, 0.0131797, -0.0119815
12045313, -0.0422371, 0.0532555, 0.0191704, -0.0221658
12045314, 0.0146912, -0.0128548, 0.00988475, -0.00958521
12045315, 0.0440735, 0.0018364, 0.00269584, -0.0125806
12045316, -0.0128548, -0.0293824, 0.0146774, -0.00449307
12045317, -0.0128548, -0.0293824, 0.0173732, -0.00209677
12045318, 0.0734559, -0.0808015, -0.00179723, 0.0134792
12045319, -0.0128548, 0.0018364, 0.0152764, -0.000599076
12045320, -0.0422371, 0.0532555, 0.0257603, -0.0140783
12045321, 0.0440735, 0.0018364, 0.0086866, -0.00539168
12045322, 0.0146912, -0.0128548, 0.0140783, -0.00179723
12045323, 0.0734559, -0.0128548, -0.000599076, -0.000599076
12045324, 0.0440735, 0.0018364, 0.00209677, -0.00329492
12045325, 0.0146912, -0.0128548, 0.00778799, 0.000299538
12045326, 0.0146912, 0.0202004, 0.00808752, -0.00688937
12045327, -0.0422371, 0.0202004, 0.0227649, -0.0086866
12045328, 0.0440735, 0.0018364, 0.00569122, -0.00599076
12045329, 0.0146912, -0.0128548, 0.0113824, -0.00209677
12045330, 0.0146912, -0.0128548, 0.011682, -0.000898614
12045331, 0.0734559, -0.0459099, -0.00329492, 0.0086866
12045332, 0.0440735, -0.0293824, -0.000299538, 0.00808752
12045333, -0.0128548, 0.0018364, 0.011682, 0.0023963
12045334, 0.0440735, 0.0018364, 0, 0.0023963
12045335, -0.0128548, 0.0367279, 0.0122811, -0.0062903
12045336, -0.0128548, 0.0697831, 0.0149769, -0.0179723
12045337, 0.0734559, -0.0459099, -0.00449307, 0.00569122
12045338, 0.0734559, -0.0128548, -0.00898614, 0.000898614
12045339, -0.0128548, 0.0367279, 0.00808752, -0.0104838
12045340, -0.0128548, -0.0293824, 0.0107834, 0.00299538
12045341, -0.0422371, 0.0532555, 0.0212672, -0.015576
12045342, 0.0440735, -0.0293824, 0.00419353, 0.000898614
12045343, -0.0422371, 0.0532555, 0.0260598, -0.0176727
12045344, 0.0146912, 0.0202004, 0.0173732, -0.0134792
12045345, -0.0128548, -0.0293824, 0.0251612, -0.00269584
12045346, 0.0440735, -0.0293824, 0.0137787, -0.000299538
12045347, 0.0440735, 0.0367279, 0.0122811, -0.0143778
12045348, 0.0146912, 0.0202004, 0.0182718, -0.0134792
12045349, -0.0422371, -0.0459099, 0.0338478, 0.00179723
12045350, 0.0440735, 0.0018364, 0.0173732, -0.00658983
12045351, 0.0440735, -0.0293824, 0.0158755, 0.00119815
12045352, 0.0734559, -0.0128548, 0.00688937, -0.000299538
12045353, 0.0734559, -0.0459099, 0.00269584, 0.00928568
12045354, -0.0128548, 0.0367279, 0.0206681, -0.00808752
12045355, 0.0146912, 0.0202004, 0.0170737, -0.00688937
12045356, 0.0734559, -0.0808015, 0.00299538, 0.0170737
12045357, -0.0422371, 0.0532555, 0.0284561, -0.0104838
12045358, -0.0128548, 0.0697831, 0.0266589, -0.0188709
12045359, 0.0146912, -0.0128548, 0.0230644, -0.00389399
12045360, -0.0128548, 0.104675, 0.0308524, -0.0329492
12045361, 0.0440735, -0.0642739, 0.0197695, 0.00149769
12045362, 0.0734559, -0.113857, 0.0104838, 0.01947
12045363, 0.0146912, 0.0202004, 0.0215667, -0.00509214
12045364, -0.0128548, 0.0018364, 0.0293547, -0.00209677
12045365, 0.0146912, 0.0532555, 0.0257603, -0.0152764
12045366, 0.0734559, 0.0532555, 0.011682, -0.0197695
12045367, 0.0734559, -0.113857, 0.00748845, 0.0182718
12045368, 0.0146912, 0.0202004, 0.0185714, -0.0062903
