TIMESTAMPS, I_Q_MEAS, I_D_MEAS, V_Q, V_D
6219688, 0.0440735, -0.0293824, 0.0236635, 0.00269584
6219689, 0.0440735, 0.0018364, 0.0242626, -0.00299538
6219690, 0.0440735, 0.0018364, 0.0248616, -0.00299538
6219691, 0.102838, -0.0293824, 0.0101843, 0.00479261
6219692, 0.0146912, 0.0202004, 0.0284561, -0.00539168
6219693, 0.0440735, 0.0367279, 0.0242626, -0.0110829
6219694, 0.0146912, 0.0532555, 0.0320506, -0.0185714
6219695, 0.0440735, 0.0018364, 0.027857, -0.0101843
6219696, 0.0440735, -0.0293824, 0.0284561, -0.00209677
6219697, 0.0440735, 0.0018364, 0.0290552, -0.00778799
6219698, -0.0128548, 0.0367279, 0.0443316, -0.0164746
6219699, 0.132221, -0.0459099, 0.0128801, 0.00149769
6219700, -0.0128548, 0.0367279, 0.0428339, -0.0158755
6219701, 0.0734559, 0.0202004, 0.0263593, -0.0149769
6219702, 0.0440735, 0.0018364, 0.0320506, -0.0119815
6219703, 0.0440735, 0.0018364, 0.0326496, -0.0122811
6219704, 0.0734559, -0.0128548, 0.0257603, -0.00838706
6219705, 0.0734559, 0.0202004, 0.0236635, -0.0158755
6219706, 0.0440735, -0.0293824, 0.0293547, -0.00479261
6219707, 0.0734559, -0.0459099, 0.0224653, 0.00209677
6219708, 0.0146912, 0.121202, 0.035645, -0.0368432
6219709, 0.0440735, 0.0018364, 0.0314515, -0.0167741
6219710, 0.0440735, -0.0642739, 0.0320506, 0
6219711, 0.0734559, -0.0459099, 0.0251612, 0.000898614
6219712, 0.0734559, -0.0128548, 0.0230644, -0.00359446
6219713, 0.0734559, -0.0128548, 0.0212672, -0.00269584
6219714, 0.0440735, 0.0697831, 0.0269584, -0.0224653
6219715, 0.0440735, -0.0642739, 0.0275575, 0.00569122
6219716, 0.0440735, 0.0018364, 0.0281566, -0.00599076
6219717, 0.0734559, 0.0202004, 0.0227649, -0.0104838
6219718, 0.0734559, -0.0459099, 0.0212672, 0.00479261
6219719, 0.0734559, -0.0128548, 0.0197695, 0
6219720, 0.0440735, 0.0018364, 0.0260598, -0.00269584
6219721, 0.0440735, 0.0018364, 0.027258, -0.00299538
6219722, 0.0734559, -0.0128548, 0.0206681, 0.000898614
6219723, 0.0440735, 0.0367279, 0.0266589, -0.0107834
6219724, 0.0734559, -0.0808015, 0.0203686, 0.0158755
6219725, 0.0146912, 0.0202004, 0.0341473, -0.00269584
6219726, 0.0734559, 0.0532555, 0.0224653, -0.0131797
6219727, 0.0734559, -0.0459099, 0.0209677, 0.00808752
6219728, -0.0128548, 0.0367279, 0.0416358, -0.00928568
6219729, 0.0440735, 0.0367279, 0.0332487, -0.0122811
6219730, 0.0734559, -0.0128548, 0.0266589, -0.00299538
6219731, 0.0734559, -0.0459099, 0.0251612, 0.00658983
6219732, 0.0734559, -0.0128548, 0.023963, 0.00209677
6219733, 0.0146912, 0.0881471, 0.0377418, -0.0227649
6219734, 0.0734559, -0.0808015, 0.0260598, 0.0128801
6219735, 0.0440735, -0.0642739, 0.0323501, 0.015576
6219736, -0.0422371, 0.0881471, 0.0554145, -0.0179723
6219737, 0.102838, -0.0293824, 0.0266589, 0.00479261
6219738, 0.0734559, 0.0202004, 0.0302533, -0.00539168
6219739, 0.0440735, 0.0018364, 0.0365436, -0.00269584
6219740, 0.0440735, 0.0018364, 0.0377418, -0.00269584
6219741, 0.0734559, -0.0128548, 0.0311519, 0.000898614
6219742, 0.0734559, -0.0128548, 0.0296543, 0.00209677
6219743, 0.0440735, 0.0018364, 0.0359446, -0.000599076
6219744, 0.0734559, -0.0459099, 0.0293547, 0.011682
6219745, 0.0734559, -0.0128548, 0.027857, 0.00688937
6219746, 0.0734559, -0.0128548, 0.0266589, 0.00808752
6219747, 0.0440735, -0.0293824, 0.0344469, 0.0131797
6219748, 0.102838, -0.0293824, 0.0212672, 0.0158755
6219749, 0.0146912, -0.0128548, 0.0407372, 0.0140783
6219750, 0.0734559, -0.0128548, 0.0296543, 0.0152764
6219751, 0.0440735, 0.0367279, 0.0365436, 0.00359446
6219752, 0.0440735, 0.104675, 0.0380413, -0.0167741
6219753, 0.132221, -0.0459099, 0.0173732, 0.0128801
6219754, 0.102838, -0.0293824, 0.0191704, 0.0122811
6219755, 0.0734559, -0.0128548, 0.023364, 0.0107834
6219756, 0.0734559, -0.0128548, 0.0224653, 0.011682
6219757, 0.0440735, 0.0018364, 0.0293547, 0.00898614
6219758, 0.0146912, 0.0532555, 0.0386404, -0.00419353
6219759, 0.0734559, 0.0202004, 0.0275575, -0.000299538
6219760, 0.0734559, -0.0128548, 0.0269584, 0.00658983
6219761, 0.0734559, -0.0128548, 0.0260598, 0.00748845
6219762, 0.0734559, -0.0808015, 0.0251612, 0.0257603
6219763, 0.0146912, 0.0532555, 0.039539, -0.00149769
6219764, 0.0734559, 0.0532555, 0.0287556, -0.00599076
6219765, 0.102838, -0.0293824, 0.0206681, 0.0104838
6219766, -0.0128548, 0.104675, 0.0467279, -0.0209677
6219767, 0.0440735, -0.0293824, 0.0389399, 0.00419353
6219768, 0.0734559, -0.0128548, 0.0329492, 0.00269584
6219769, 0.0440735, 0.0367279, 0.0398385, -0.00898614
6219770, 0.102838, 0.0018364, 0.0266589, -0.00329492
6219771, 0.0734559, 0.0202004, 0.0305529, -0.00808752
6219772, 0.0440735, 0.0018364, 0.0374422, -0.00539168
6219773, 0.102838, -0.0293824, 0.0242626, 0.00269584
6219774, 0.0146912, 0.0532555, 0.043433, -0.0158755
6219775, 0.0734559, -0.0128548, 0.0323501, -0.00359446
6219776, 0.0734559, -0.0128548, 0.031751, -0.0023963
6219777, 0.0734559, -0.0128548, 0.0323501, -0.00119815
6219778, 0.0734559, -0.0459099, 0.0320506, 0.00838706
6219779, 0.0440735, -0.0293824, 0.0392395, 0.00778799
6219780, 0.102838, 0.0697831, 0.0266589, -0.0149769
6219781, 0.0440735, 0.0018364, 0.0386404, -0.00359446
6219782, 0.102838, -0.0293824, 0.0257603, 0.00419353
6219783, 0.0146912, 0.0202004, 0.0455298, -0.00599076
6219784, 0.102838, -0.0293824, 0.027857, 0.00509214
6219785, 0.0734559, 0.0532555, 0.0323501, -0.0137787
6219786, 0.0440735, 0.0018364, 0.039539, -0.00509214
6219787, 0.0440735, 0.0018364, 0.0416358, -0.00539168
6219788, 0.0440735, 0.0018364, 0.0440321, -0.00539168
6219789, 0.102838, -0.0293824, 0.0311519, 0.0023963
6219790, 0.0146912, 0.0202004, 0.0509214, -0.00778799
6219791, 0.102838, 0.0018364, 0.0329492, -0.00479261
6219792, 0.132221, -0.0459099, 0.0227649, 0.00748845
6219793, 0.0440735, 0.0697831, 0.0398385, -0.0182718
6219794, 0.0734559, 0.0532555, 0.0344469, -0.020069
6219795, 0.102838, -0.097329, 0.0269584, 0.0140783
6219796, 0.0734559, -0.0128548, 0.0314515, 0.000599076
6219797, 0.0734559, -0.0128548, 0.0311519, 0.00179723
6219798, 0.0734559, -0.0459099, 0.0305529, 0.0113824
6219799, 0.0440735, 0.0697831, 0.0380413, -0.0143778
6219800, 0.0734559, 0.0532555, 0.0326496, -0.016175
6219801, 0.102838, -0.0293824, 0.0248616, 0.000299538
6219802, 0.0734559, -0.0808015, 0.0293547, 0.0158755
6219803, 0.0734559, 0.0202004, 0.0290552, -0.00269584
6219804, 0.0440735, -0.0293824, 0.0365436, 0.00808752
6219805, 0.0146912, 0.0202004, 0.0461288, -0.00209677
6219806, 0.0734559, -0.0128548, 0.035645, 0.00479261
6219807, 0.132221, -0.0459099, 0.0224653, 0.0143778
6219808, 0.0146912, 0.0202004, 0.0476265, 0.00119815
6219809, 0.0734559, -0.0128548, 0.0380413, 0.00808752
6219810, 0.0734559, -0.0128548, 0.0383409, 0.00928568
6219811, 0.0440735, 0.0367279, 0.0461288, -0.0023963
6219812, 0.0734559, -0.0128548, 0.0416358, 0.00718891
6219813, 0.0440735, -0.0293824, 0.0491242, 0.0122811
6219814, 0.132221, -0.0459099, 0.0296543, 0.0191704
6219815, 0.0440735, 0.0367279, 0.047327, 0.00209677
6219816, 0.0734559, -0.0128548, 0.0428339, 0.0113824
6219817, 0.0734559, 0.0202004, 0.0431335, 0.00419353
6219818, 0.0440735, 0.0697831, 0.0506219, -0.0101843
6219819, 0.0146912, 0.0881471, 0.0611057, -0.0209677
6219820, 0.102838, -0.0293824, 0.0440321, 0.00149769
6219821, 0.0734559, -0.0128548, 0.0494238, 0
6219822, 0.0734559, 0.0202004, 0.0497233, -0.00748845
6219823, 0.0734559, -0.0128548, 0.0500228, -0.000599076
6219824, 0.0440735, 0.0697831, 0.0575113, -0.0206681
6219825, 0.102838, -0.0293824, 0.0455298, -0.00149769
6219826, 0.0440735, 0.0697831, 0.0581104, -0.0242626
6219827, 0.0734559, 0.0202004, 0.0536173, -0.0173732
6219828, 0.102838, -0.097329, 0.0464284, 0.0107834
6219829, 0.0734559, -0.0128548, 0.0518201, -0.0023963
6219830, 0.0440735, 0.0367279, 0.059608, -0.0140783
6219831, 0.102838, -0.0642739, 0.047327, 0.0086866
6219832, 0.0146912, 0.0202004, 0.0676956, -0.00748845
6219833, 0.0734559, -0.0128548, 0.0581104, -0.000599076
6219834, 0.102838, 0.0018364, 0.0509214, -0.00359446
6219835, 0.0440735, 0.0018364, 0.063502, -0.00359446
6219836, 0.132221, -0.0128548, 0.0440321, 0
6219837, 0.132221, -0.0459099, 0.0404376, 0.00958521
6219838, 0.0734559, -0.0128548, 0.0515205, 0.00509214
6219839, 0.102838, -0.0293824, 0.0446312, 0.0101843
6219840, 0.0440735, 0.13773, 0.0578108, -0.0299538
6219841, 0.0734559, -0.0128548, 0.0539168, -0.00299538
6219842, 0.0734559, -0.0459099, 0.0545159, 0.00658983
6219843, 0.0734559, 0.0881471, 0.0554145, -0.023963
6219844, 0.0734559, -0.0459099, 0.0563131, 0.00299538
6219845, 0.102838, -0.0642739, 0.0494238, 0.0113824
6219846, 0.0440735, 0.0367279, 0.0626034, -0.0086866
6219847, 0.0734559, -0.0128548, 0.0587094, 0.000599076
6219848, 0.0734559, 0.0532555, 0.0593085, -0.0152764
6219849, 0.102838, -0.0293824, 0.0524191, 0.00149769
6219850, 0.102838, -0.0293824, 0.0509214, 0.00389399
6219851, 0.102838, 0.0367279, 0.0491242, -0.0104838
6219852, 0.0734559, -0.0128548, 0.055115, -0.000898614
6219853, 0.0734559, -0.0128548, 0.0557141, 0.000299538
6219854, 0.0440735, 0.0018364, 0.0638016, -0.00269584
6219855, 0.102838, 0.0018364, 0.0521196, -0.00269584
6219856, 0.102838, -0.0293824, 0.0506219, 0.00509214
6219857, 0.0734559, -0.0128548, 0.0563131, 0.00359446
6219858, 0.102838, 0.0018364, 0.0494238, 0.000599076
6219859, 0.0440735, 0.0018364, 0.0626034, 0.000599076
6219860, 0.132221, -0.0128548, 0.043433, 0.00419353
6219861, 0.102838, -0.0293824, 0.0470275, 0.00958521
6219862, 0.0440735, 0.0697831, 0.0602071, -0.0131797
6219863, 0.102838, 0.0018364, 0.0485251, -0.00209677
6219864, 0.102838, 0.0018364, 0.0467279, -0.00209677
6219865, 0.0734559, 0.0532555, 0.0527187, -0.0152764
6219866, 0.132221, -0.0459099, 0.0383409, 0.00569122
6219867, 0.0734559, -0.0459099, 0.0509214, 0.00958521
6219868, 0.102838, 0.0697831, 0.0449307, -0.016175
6219869, 0.0734559, 0.0881471, 0.051221, -0.0269584
6219870, 0.0734559, -0.0128548, 0.0527187, -0.00838706
6219871, 0.0440735, -0.0293824, 0.0617048, -0.00329492
6219872, 0.0734559, 0.0532555, 0.0581104, -0.0218663
6219873, 0.0734559, -0.0128548, 0.0593085, -0.00958521
6219874, 0.0734559, -0.0459099, 0.0608062, 0
6219875, 0.132221, 0.0202004, 0.0470275, -0.0128801
6219876, 0.0440735, 0.0018364, 0.0661979, -0.0101843
6219877, 0.132221, -0.0808015, 0.047327, 0.0107834
6219878, 0.0440735, 0.0367279, 0.0664974, -0.0119815
6219879, 0.102838, 0.0018364, 0.0554145, -0.00658983
6219880, 0.132221, -0.0808015, 0.0467279, 0.0143778
6219881, 0.0440735, 0.0697831, 0.0658983, -0.0170737
6219882, 0.0734559, -0.0128548, 0.0620044, -0.00179723
6219883, 0.132221, -0.0459099, 0.0482256, 0.00778799
6219884, 0.0734559, 0.0202004, 0.0599076, -0.00539168
6219885, 0.132221, 0.0202004, 0.0461288, -0.00688937
6219886, 0.102838, 0.0018364, 0.0500228, -0.00419353
6219887, 0.0734559, -0.0128548, 0.0566127, -0.000299538
6219888, 0.132221, -0.0128548, 0.0428339, 0.000599076
