I_Q,I_D,V_Q,V_D,is_startup
0.222204,0.134057,1.44617,-0.16205,0
0.174458,0.0716195,1.45366,-0.157257,0
0.128548,0.0330551,1.46474,-0.153663,0
0.15793,0.0495827,1.46085,-0.160852,0
0.170785,-0.0495827,1.45815,-0.139585,0
0.240568,-0.0146912,1.44018,-0.144377,0
0.303006,0.0348915,1.41771,-0.15576,0
0.20384,-0.0459099,1.43179,-0.137787,0
0.260768,0.0808015,1.41382,-0.166244,0
0.176294,0.198331,1.4273,-0.203386,0
0.0991654,0.0771287,1.44647,-0.189308,0
0.124875,0.0844743,1.44587,-0.197995,0
0.128548,0.00918198,1.45066,-0.185714,0
0.130384,-0.0367279,1.45426,-0.17493,0
0.0899835,0.0293824,1.46863,-0.188409,0
0.126711,-0.0404007,1.46654,-0.173432,0
0.181803,-0.0991654,1.45635,-0.154861,0
0.165276,0.106511,1.46055,-0.198893,0
0.156094,0.0899835,1.46354,-0.203686,0
0.176294,0.0936562,1.46025,-0.212372,0
0.174458,0.0808015,1.46085,-0.216865,0
0.0918199,0.0495827,1.48211,-0.215967,0
0.0514191,0.0587647,1.49919,-0.222557,0
0.132221,-0.104675,1.4896,-0.185714,0
0.132221,-0.121202,1.4932,-0.172833,0
0.202004,-0.117529,1.47912,-0.163248,0
0.154257,-0.0899835,1.489,-0.160253,0
0.220368,-0.00367279,1.47403,-0.174631,0
0.218531,0.0202004,1.47073,-0.180322,0
0.167112,0.119366,1.48032,-0.20728,0
0.167112,0.0146912,1.48122,-0.190806,0
0.211186,0.0,1.47073,-0.18811,0
0.22955,-0.00550919,1.46294,-0.186912,0
0.123039,-0.0844743,1.48571,-0.166244,0
0.163439,-0.0624375,1.48002,-0.164746,0
0.168949,-0.0459099,1.47972,-0.163548,0
0.172621,-0.027546,1.47942,-0.164446,0
0.231386,0.027546,1.46444,-0.176128,0
0.222204,0.0881471,1.46204,-0.194101,0
0.130384,0.0716195,1.48181,-0.197096,0
0.113857,0.027546,1.4899,-0.192004,0
0.174458,-0.0220368,1.47972,-0.18182,0
0.194658,-0.0312187,1.47433,-0.177626,0
0.139566,-0.0789651,1.48661,-0.162949,0
0.179967,-0.0550919,1.47912,-0.16205,0
0.297496,-0.0844743,1.44886,-0.149769,0
0.27546,-0.0348915,1.44377,-0.15546,0
0.303006,0.0495827,1.4282,-0.174032,0
0.205676,0.0808015,1.44228,-0.186013,0
0.190985,-0.0514191,1.41951,-0.104539,0
0.154257,0.0477463,1.4234,-0.125506,0
0.181803,0.0550919,1.41382,-0.131497,0
0.130384,0.0220368,1.42191,-0.127603,0
0.145075,0.00550919,1.41771,-0.125506,0
0.143239,0.0202004,1.41651,-0.1297,0
0.115693,-0.027546,1.42221,-0.119216,0
0.124875,-0.104675,1.42071,-0.0970503,0
0.22955,-0.0550919,1.39375,-0.100645,0
0.20384,-0.0459099,1.39135,-0.0982484,0
0.286478,0.132221,1.3638,-0.140184,0
0.134057,0.0881471,1.38866,-0.140184,0
0.106511,0.167112,1.39495,-0.167741,0
0.0752923,0.209349,1.40453,-0.192902,0
0.0936562,0.00918198,1.40393,-0.159654,0
0.097329,-0.0385643,1.40573,-0.148271,0
0.0440735,-0.097329,1.42161,-0.1297,0
0.0367279,-0.0367279,1.43059,-0.137188,0
0.0826379,0.0459099,1.44048,-0.155161,0
0.134057,0.0202004,1.43569,-0.152165,0
0.24975,0.00734559,1.40993,-0.150668,0
0.102838,0.181803,1.44138,-0.195898,0
0.0826379,0.190985,1.45306,-0.213571,0
0.11202,0.0752923,1.45396,-0.200391,0
0.187312,-0.00367279,1.44048,-0.186612,0
0.190985,-0.0404007,1.43898,-0.177027,0
0.22955,-0.104675,1.4279,-0.157257,0
0.165276,-0.132221,1.44048,-0.141082,0
