I_Q,I_D,V_Q,V_D,is_startup
0.154257,-0.128548,1.48032,-0.119815,0
0.196494,-0.097329,1.47193,-0.117119,0
0.205676,-0.00918198,1.46863,-0.131198,0
0.268114,-0.0146912,1.45066,-0.129101,0
0.251586,0.0808015,1.44797,-0.152165,0
0.220368,0.0808015,1.45006,-0.159055,0
0.258932,0.0697831,1.43718,-0.163248,0
0.233222,0.0679467,1.43718,-0.16864,0
0.18364,0.0,1.44587,-0.156958,0
0.143239,-0.110184,1.45575,-0.129101,0
0.218531,-0.0734559,1.44018,-0.129101,0
0.24975,-0.102838,1.43149,-0.115322,0
0.343406,0.145075,1.40274,-0.169838,0
0.240568,0.152421,1.41622,-0.183916,0
0.130384,0.0514191,1.44018,-0.171336,0
0.123039,0.156094,1.44737,-0.202188,0
0.0771287,0.0220368,1.46504,-0.18122,0
0.15793,0.0642739,1.45426,-0.194101,0
0.146912,-0.00918198,1.46025,-0.180621,0
0.152421,-0.0826379,1.46264,-0.161451,0
0.145075,0.0220368,1.46804,-0.180921,0
0.227713,0.0146912,1.45096,-0.180921,0
0.165276,0.0716195,1.46384,-0.196497,0
0.113857,0.167112,1.47942,-0.22705,0
0.202004,0.119366,1.46354,-0.229147,0
0.145075,0.0899835,1.47762,-0.231842,0
0.0826379,0.0771287,1.49739,-0.236036,0
0.202004,-0.0532555,1.47612,-0.209377,0
0.159767,-0.15793,1.48631,-0.178225,0
0.126711,-0.0918199,1.49739,-0.18152,0
0.279132,-0.115693,1.46414,-0.167741,0
0.233222,-0.0146912,1.46863,-0.183617,0
0.288314,0.0477463,1.45096,-0.198594,0
0.22404,0.0679467,1.45935,-0.20758,0
0.135893,0.0514191,1.47942,-0.209377,0
0.156094,0.00367279,1.47882,-0.201589,0
0.119366,-0.097329,1.4914,-0.175829,0
0.128548,-0.0844743,1.49529,-0.170737,0
0.181803,-0.0293824,1.48721,-0.177926,0
0.176294,-0.0440735,1.4896,-0.171336,0
0.178131,-0.0569283,1.4905,-0.164446,0
0.26995,0.0459099,1.46354,-0.186013,0
0.15793,-0.0385643,1.48421,-0.16834,0
0.178131,0.0348915,1.48032,-0.183617,0
0.174458,0.0532555,1.48122,-0.191405,0
0.146912,0.0440735,1.4878,-0.193801,0
0.15793,0.0899835,1.48751,-0.209077,0
0.148748,-0.0422371,1.4914,-0.182718,0
0.190985,-0.106511,1.48271,-0.162949,0
0.181803,-0.121202,1.49739,-0.163847,0
0.240568,-0.150585,1.48331,-0.146175,0
0.286478,-0.110184,1.46774,-0.143479,0
0.297496,-0.0459099,1.45725,-0.150368,0
0.238732,0.0495827,1.46324,-0.171036,0
0.194658,0.121202,1.47103,-0.193502,0
0.134057,0.0918199,1.48631,-0.196497,0
0.101002,0.0789651,1.50009,-0.20069,0
0.187312,-0.0899835,1.48601,-0.164446,0
0.146912,-0.102838,1.49709,-0.153363,0
0.167112,-0.143239,1.49589,-0.134493,0
0.181803,-0.124875,1.49439,-0.127004,0
0.225877,-0.0936562,1.48421,-0.124308,0
0.262605,-0.0532555,1.47223,-0.126705,0
0.290151,0.0606011,1.45935,-0.151267,0
0.22955,0.0477463,1.46684,-0.153064,0
0.280969,0.0881471,1.45036,-0.167442,0
0.260768,0.0587647,1.44857,-0.167442,0
0.167112,0.0018364,1.46893,-0.158156,0
0.266278,0.027546,1.44677,-0.164446,0
0.271787,-0.0018364,1.44018,-0.159354,0
0.167112,-0.15793,1.46085,-0.119516,0
0.291987,0.0348915,1.43209,-0.155161,0
0.347079,0.0293824,1.41082,-0.156658,0
0.304842,0.148748,1.40933,-0.189907,0
0.22404,0.202004,1.42131,-0.215967,0
0.163439,0.143239,1.43509,-0.218363,0
0.0789651,0.0202004,1.45995,-0.198893,0
0.126711,-0.0018364,1.45845,-0.194999,0
0.205676,-0.097329,1.44497,-0.170437,0
0.168949,-0.0238732,1.45426,-0.180921,0
0.181803,-0.0954926,1.45396,-0.160552,0
0.174458,0.0459099,1.45755,-0.188709,0
0.13773,0.148748,1.46953,-0.218962,0
0.187312,0.102838,1.46264,-0.219861,0
0.207513,0.11202,1.45875,-0.230944,0
0.0826379,0.185476,1.4902,-0.2591,0
0.216695,0.00367279,1.46624,-0.228547,0
0.146912,-0.0330551,1.48331,-0.219561,0
