I_Q,I_D,V_Q,V_D,is_startup
0.176294,-0.0642739,1.47612,-0.178824,0
0.150585,-0.0954926,1.48271,-0.165045,0
0.209349,0.027546,1.46983,-0.188409,0
0.185476,-0.00550919,1.47313,-0.182419,0
0.139566,-0.0330551,1.48391,-0.17493,0
0.161603,0.00734559,1.48151,-0.182419,0
0.0918199,0.0844743,1.50069,-0.202787,0
0.167112,-0.0734559,1.4887,-0.169838,0
0.152421,-0.0293824,1.4932,-0.174631,0
0.222204,-0.113857,1.47732,-0.150668,0
0.268114,-0.0440735,1.46175,-0.158456,0
0.211186,0.0202004,1.46863,-0.171336,0
0.297496,0.0348915,1.44317,-0.176727,0
0.106511,0.0954926,1.48122,-0.195299,0
0.172621,0.0606011,1.47043,-0.1944,0
0.134057,-0.0661103,1.48002,-0.167442,0
0.124875,-0.0808015,1.48601,-0.158156,0
0.0716195,-0.132221,1.50368,-0.137787,0
0.220368,-0.18364,1.47433,-0.113525,0
0.156094,-0.126711,1.48721,-0.112327,0
0.286478,-0.0844743,1.45545,-0.112327,0
0.266278,-0.0385643,1.45096,-0.117119,0
0.205676,0.0165276,1.45875,-0.127903,0
0.251586,0.0844743,1.44437,-0.146774,0
0.196494,0.0587647,1.45186,-0.147073,0
0.218531,0.018364,1.44407,-0.141681,0
0.198331,0.0110184,1.44557,-0.141681,0
0.190985,-0.0569283,1.44557,-0.124907,0
0.196494,-0.0367279,1.44257,-0.125506,0
0.268114,0.0404007,1.42251,-0.141681,0
0.284642,-0.0514191,1.41022,-0.121912,0
0.314024,0.0991654,1.39345,-0.156059,0
0.211186,0.135893,1.40783,-0.174032,0
0.218531,0.179967,1.40274,-0.196796,0
0.154257,0.150585,1.41532,-0.204584,0
0.0991654,0.110184,1.43119,-0.206981,0
0.126711,0.00550919,1.43059,-0.189608,0
0.146912,-0.00550919,1.42939,-0.187211,0
0.143239,-0.113857,1.43269,-0.159354,0
0.170785,0.00367279,1.4285,-0.179723,0
0.143239,0.108347,1.43569,-0.206382,0
0.225877,0.00918198,1.41711,-0.190506,0
0.154257,0.0918199,1.4267,-0.212372,0
0.0771287,0.124875,1.44617,-0.228547,0
0.097329,0.128548,1.44797,-0.240229,0
0.0808015,0.0789651,1.45725,-0.238432,0
0.115693,-0.0257096,1.45456,-0.218363,0
0.0863107,-0.110184,1.46564,-0.1947,0
0.211186,-0.124875,1.43958,-0.18152,0
0.0422371,-0.0624375,1.46624,-0.184815,0
0.104675,-0.0752923,1.45995,-0.176428,0
0.13773,-0.0863107,1.45575,-0.167142,0
0.143239,-0.104675,1.45575,-0.155161,0
0.181803,-0.00367279,1.44677,-0.171935,0
0.172621,0.0826379,1.44677,-0.193502,0
0.146912,0.0459099,1.45186,-0.191405,0
0.128548,0.00367279,1.45695,-0.184515,0
0.108347,-0.0110184,1.46444,-0.180921,0
0.145075,-0.0569283,1.45905,-0.16834,0
0.0734559,0.00734559,1.47792,-0.180022,0
0.200167,-0.0752923,1.45246,-0.159654,0
0.194658,-0.119366,1.45006,-0.141981,0
0.152421,-0.0257096,1.45755,-0.15546,0
0.240568,0.0110184,1.43479,-0.162949,0
0.202004,0.0808015,1.43748,-0.18152,0
0.0697831,0.108347,1.46744,-0.195299,0
0.115693,0.0459099,1.46264,-0.188709,0
0.0716195,0.0,1.48181,-0.180621,0
0.110184,-0.106511,1.48062,-0.153663,0
0.130384,-0.152421,1.48092,-0.132995,0
0.13773,-0.168949,1.48241,-0.115622,0
0.185476,-0.143239,1.47313,-0.107834,0
0.22955,-0.108347,1.46085,-0.104539,0
0.266278,-0.0312187,1.44677,-0.115023,0
0.319533,0.0404007,1.4252,-0.130599,0
0.202004,0.0422371,1.44257,-0.134792,0
0.152421,0.0110184,1.45276,-0.130299,0
0.236895,0.0514191,1.43299,-0.141681,0
0.134057,-0.0459099,1.45366,-0.121013,0
0.271787,-0.00918198,1.42191,-0.126405,0
0.213022,-0.0881471,1.4285,-0.105437,0
0.284642,-0.0422371,1.40663,-0.109631,0
0.348915,0.0514191,1.38057,-0.130299,0
0.257096,0.0330551,1.38896,-0.1297,0
0.161603,0.0642739,1.40633,-0.140483,0
0.22404,0.273623,1.39135,-0.199492,0
0.132221,0.128548,1.41022,-0.185714,0
0.132221,0.11202,1.41382,-0.192303,0
0.104675,0.0936562,1.4243,-0.197396,0
0.123039,-0.0679467,1.4255,-0.164147,0
0.130384,-0.0550919,1.4279,-0.161451,0
0.139566,-0.00550919,1.4291,-0.169239,0
0.198331,0.0404007,1.41681,-0.180621,0
0.189149,0.128548,1.41711,-0.206681,0
0.211186,0.102838,1.41022,-0.211174,0
0.119366,0.0844743,1.43029,-0.215368,0
0.0624375,0.134057,1.44916,-0.235137,0
0.179967,-0.0385643,1.424,-0.202488,0
0.0826379,-0.0293824,1.44647,-0.201289,0
0.0863107,-0.110184,1.45156,-0.178225,0
0.211186,-0.124875,1.4255,-0.165345,0
0.168949,-0.0606011,1.43149,-0.170737,0
0.20384,0.00734559,1.42131,-0.183317,0
0.288314,0.0569283,1.39555,-0.196497,0
0.165276,0.0624375,1.41562,-0.202488,0
0.11202,0.0293824,1.4285,-0.199492,0
0.0532555,0.0165276,1.44677,-0.198594,0
0.0367279,-0.00734559,1.45965,-0.193801,0
0.0789651,-0.0569283,1.45875,-0.180621,0
0.0404007,-0.0899835,1.47522,-0.167442,0
0.172621,-0.0716195,1.45096,-0.164446,0
0.181803,-0.0202004,1.44737,-0.171635,0
0.154257,-0.0514191,1.45216,-0.16175,0
0.170785,0.0863107,1.44767,-0.192603,0
0.128548,0.113857,1.45695,-0.206981,0
0.106511,-0.0202004,1.46504,-0.182419,0
0.126711,0.0202004,1.46384,-0.191105,0
0.159767,-0.0238732,1.45755,-0.18152,0
0.156094,-0.185476,1.45815,-0.138087,0
0.192822,-0.101002,1.44886,-0.144078,0
0.170785,-0.0936562,1.45096,-0.137188,0
0.268114,-0.0624375,1.4246,-0.137188,0
0.209349,0.0642739,1.42999,-0.164446,0
0.236895,0.0422371,1.41831,-0.164446,0
0.101002,0.101002,1.44587,-0.182718,0
0.0808015,0.0532555,1.45545,-0.179124,0
0.104675,-0.0569283,1.45575,-0.15546,0
-0.00734559,-0.0826379,1.4935,-0.144377,0
0.165276,-0.233222,1.46474,-0.098548,0
0.205676,-0.148748,1.45486,-0.100345,0
0.156094,-0.152421,1.46474,-0.086866,0
0.176294,0.0,1.46085,-0.112626,0
0.266278,-0.027546,1.43748,-0.105737,0
0.235059,0.0128548,1.43778,-0.113824,0
0.257096,0.0624375,1.4267,-0.127304,0
0.181803,0.097329,1.43868,-0.141681,0
0.0991654,0.0018364,1.45905,-0.125806,0
0.198331,0.0202004,1.44018,-0.130299,0
0.181803,-0.0808015,1.44198,-0.106336,0
0.247914,0.0459099,1.4246,-0.131797,0
0.288314,-0.00367279,1.40783,-0.122811,0
0.255259,-0.0238732,1.40633,-0.117718,0
0.220368,0.121202,1.40813,-0.152465,0
0.264441,0.152421,1.39255,-0.170737,0
0.134057,0.146912,1.41801,-0.182419,0
0.108347,0.102838,1.4282,-0.183617,0
0.11202,0.027546,1.43269,-0.173133,0
0.141403,0.0404007,1.43029,-0.178824,0
0.146912,-0.0018364,1.43149,-0.171336,0
0.154257,-0.0752923,1.43179,-0.152764,0
0.134057,-0.0385643,1.43838,-0.15576,0
0.198331,0.0771287,1.4255,-0.18182,0
0.22404,0.0495827,1.41651,-0.18152,0
0.113857,0.139566,1.44048,-0.208478,0
0.0881471,0.181803,1.45216,-0.231243,0
0.168949,0.0330551,1.43868,-0.208478,0
0.0624375,0.0514191,1.46594,-0.216266,0
0.156094,-0.0789651,1.45396,-0.187511,0
0.253423,-0.0734559,1.43119,-0.182119,0
0.189149,-0.101002,1.44138,-0.16864,0
0.227713,-0.0642739,1.43089,-0.169538,0
0.20384,0.0110184,1.43329,-0.183317,0
0.202004,0.0312187,1.43179,-0.189308,0
0.189149,0.0863107,1.43329,-0.206082,0
0.145075,0.113857,1.44407,-0.22046,0
0.121202,0.0110184,1.45336,-0.203985,0
0.121202,-0.0348915,1.45845,-0.193202,0
0.11202,-0.0514191,1.46594,-0.185714,0
0.0330551,-0.121202,1.492,-0.163847,0
0.165276,-0.104675,1.47103,-0.157557,0
0.148748,-0.0661103,1.47642,-0.158456,0
0.181803,0.0018364,1.47103,-0.170437,0
0.198331,0.108347,1.46684,-0.197695,0
0.216695,0.121202,1.46085,-0.209976,0
0.0826379,0.0440735,1.492,-0.20099,0
0.15793,-0.0404007,1.48122,-0.183018,0
0.148748,-0.11202,1.48541,-0.161151,0
0.172621,-0.0624375,1.48241,-0.164446,0
0.200167,-0.189149,1.47582,-0.126705,0
0.22955,-0.0991654,1.46684,-0.133594,0
0.301169,0.0220368,1.44467,-0.156059,0
0.303006,-0.0459099,1.43389,-0.140483,0
0.26995,0.0293824,1.43179,-0.15576,0
0.141403,0.0606011,1.45725,-0.166244,0
0.146912,0.0422371,1.45935,-0.166843,0
0.123039,-0.0293824,1.46863,-0.152165,0
0.132221,-0.132221,1.47133,-0.12311,0
