TIMESTAMPS, I_Q_MEAS, I_D_MEAS, V_Q, V_D
747250, 6.48248, -0.0661103, 2.29985, -0.164746
747251, 6.48432, -0.0110184, 2.29985, -0.173133
747252, 6.54308, 0.00550919, 2.28458, -0.176727
747253, 6.48432, 0.027546, 2.29506, -0.182419
747254, 6.48248, 0.0110184, 2.29566, -0.180921
747255, 6.48248, -0.0018364, 2.29596, -0.178225
747256, 6.45494, 0.0697831, 2.30315, -0.196497
747257, 6.54125, 0.0348915, 2.28368, -0.193502
747258, 6.51003, -0.0293824, 2.28727, -0.180022
747259, 6.48065, -0.0257096, 2.29266, -0.178525
747260, 6.53757, -0.0752923, 2.27829, -0.163847
747261, 6.45126, -0.00550919, 2.29596, -0.17493
747262, 6.48065, 0.0312187, 2.29176, -0.183916
747263, 6.47881, -0.0514191, 2.29266, -0.165345
747264, 6.42004, 0.0697831, 2.30824, -0.192004
747265, 6.53757, -0.0459099, 2.28368, -0.16834
747266, 6.50819, -0.0459099, 2.28697, -0.164446
747267, 6.44943, -0.0257096, 2.29985, -0.165944
747268, 6.44943, 0.027546, 2.30315, -0.177326
747269, 6.51003, -0.0202004, 2.29087, -0.167442
747270, 6.50819, 0.0330551, 2.28937, -0.179124
747271, 6.48065, 0.0018364, 2.29446, -0.174331
747272, 6.45126, 0.0018364, 2.30225, -0.174331
747273, 6.48248, -0.027546, 2.29746, -0.167142
747274, 6.54308, -0.0752923, 2.28218, -0.152465
747275, 6.42372, -0.0257096, 2.30794, -0.158755
747276, 6.5743, -0.0863107, 2.27469, -0.140783
747277, 6.54492, -0.0844743, 2.27469, -0.133893
747278, 6.3925, 0.113857, 2.30884, -0.177626
747279, 6.48248, 0.0532555, 2.29386, -0.171935
747280, 6.48799, -0.0293824, 2.29236, -0.155161
747281, 6.45677, 0.00550919, 2.30045, -0.16175
747282, 6.52105, -0.0734559, 2.28667, -0.141981
747283, 6.45861, 0.0110184, 2.29955, -0.157257
747284, 6.43106, 0.00918198, 2.30884, -0.157856
747285, 6.52288, -0.0495827, 2.29027, -0.143479
747286, 6.4329, 0.0146912, 2.31004, -0.15576
747287, 6.52839, -0.0789651, 2.28997, -0.133294
747288, 6.52105, 0.0422371, 2.28847, -0.157557
747289, 6.49717, -0.0238732, 2.29147, -0.144078
747290, 6.43841, -0.00918198, 2.30554, -0.145575
747291, 6.50268, -0.0532555, 2.29326, -0.133594
747292, 6.44208, -0.00550919, 2.30734, -0.141082
747293, 6.50268, -0.0146912, 2.29566, -0.138387
747294, 6.44392, 0, 2.30944, -0.140783
747295, 6.50635, -0.0110184, 2.29686, -0.138087
747296, 6.48248, -0.0440735, 2.30135, -0.128801
747297, 6.45494, -0.0440735, 2.30854, -0.124907
747298, 6.51554, -0.0532555, 2.29566, -0.118917
747299, 6.48615, -0.0202004, 2.30075, -0.122811
747300, 6.48615, 0, 2.30075, -0.126105
747301, 6.46228, -0.0348915, 2.30674, -0.117419
747302, 6.48432, 0.0385643, 2.30345, -0.132995
747303, 6.51921, 0.00918198, 2.29446, -0.129101
747304, 6.46963, -0.0459099, 2.30435, -0.115622
747305, 6.46595, 0.00734559, 2.30674, -0.125506
747306, 6.50085, -0.0202004, 2.29955, -0.118917
747307, 6.54125, -0.0808015, 2.28787, -0.101843
747308, 6.44208, 0.0110184, 2.30854, -0.118317
747309, 6.57246, -0.0550919, 2.27888, -0.102442
747310, 6.51921, -0.0771287, 2.28517, -0.0922577
747311, 6.42372, -0.018364, 2.30674, -0.100645
747312, 6.51921, -0.0385643, 2.28787, -0.0940549
747313, 6.49717, -0.0734559, 2.29057, -0.0817739
747314, 6.45677, 0.0257096, 2.29985, -0.100645
747315, 6.50268, -0.0679467, 2.29057, -0.079078
747316, 6.42923, 0.0422371, 2.30824, -0.101543
747317, 6.5339, -0.0422371, 2.28607, -0.0832715
747318, 6.50268, -0.0110184, 2.28997, -0.0877646
747319, 6.54492, -0.0697831, 2.27799, -0.0718891
747320, 6.4935, -0.0936562, 2.28577, -0.059608
747321, 6.48799, -0.0404007, 2.28667, -0.0655988
747322, 6.45677, -0.00918198, 2.29446, -0.0697923
