TIMESTAMPS, I_Q_MEAS, I_D_MEAS, V_Q, V_D
33, 0.0146912, -0.0128548, -0.00419353, 0.00299538
34, 0.0440735, -0.0642739, -0.0128801, 0.0170737
35, -0.0716195, 0.0367279, 0.0128801, -0.00299538
36, 0.0440735, -0.0642739, -0.0104838, 0.01947
37, -0.0128548, 0.0367279, 0.000299538, -0.000599076
38, -0.0128548, 0.0018364, 0.00149769, 0.00479261
39, 0.0146912, -0.0808015, -0.00449307, 0.0257603
40, 0.0146912, 0.0202004, -0.00569122, 0.00718891
41, -0.0422371, 0.0532555, 0.00778799, -0.00329492
42, 0.0440735, -0.0293824, -0.0110829, 0.0134792
43, -0.0422371, 0.0532555, 0.00748845, -0.00509214
44, 0.0146912, -0.0459099, -0.00359446, 0.0158755
45, -0.0716195, 0.0697831, 0.0170737, -0.00988475
46, 0.0734559, -0.0128548, -0.0137787, 0.00509214
47, -0.0128548, -0.0293824, 0.00209677, 0.0104838
48, -0.0128548, -0.097329, 0.00329492, 0.0302533
49, -0.0422371, 0.121202, 0.0119815, -0.0170737
50, 0.0440735, 0.0018364, -0.00688937, 0.00299538
51, -0.0422371, 0.0532555, 0.011682, -0.0104838
52, -0.0128548, -0.0293824, 0.00778799, 0.0062903
53, 0.0146912, 0.0202004, 0.00179723, -0.00389399
54, -0.0128548, 0.0367279, 0.00748845, -0.00958521
55, -0.0422371, 0.0202004, 0.016175, -0.0086866
56, 0.0146912, -0.0128548, 0.00509214, -0.00209677
57, -0.0422371, 0.0532555, 0.0185714, -0.0179723
58, -0.0128548, -0.0293824, 0.0146774, -0.00119815
59, 0.0146912, -0.0808015, 0.00988475, 0.0143778
60, 0.0146912, -0.0459099, 0.00928568, 0.0125806
61, 0.0146912, -0.0128548, 0.00838706, 0.00778799
62, -0.0128548, -0.0293824, 0.0146774, 0.0131797
63, 0.0440735, 0.0018364, 0.00179723, 0.00748845
64, -0.0128548, 0.0367279, 0.0128801, -0.00119815
65, -0.0128548, -0.0293824, 0.0146774, 0.0122811
66, 0.0146912, -0.0459099, 0.00898614, 0.0191704
67, 0.0440735, 0.0018364, 0.000898614, 0.0107834
68, 0.0440735, 0.0018364, -0.0023963, 0.0104838
69, -0.0128548, 0.0018364, 0.0086866, 0.0104838
70, -0.0422371, -0.0128548, 0.0179723, 0.0140783
71, 0.0146912, 0.0202004, 0.00718891, 0.00658983
72, 0.0440735, 0.0018364, -0.000898614, 0.00958521
73, -0.0716195, 0.0697831, 0.0251612, -0.00778799
74, -0.0128548, 0.0367279, 0.0167741, -0.00509214
75, 0.0146912, 0.0202004, 0.0113824, -0.00419353
76, -0.0128548, 0.0018364, 0.0176727, -0.00149769
77, 0.0440735, -0.097329, 0.00479261, 0.023963
78, 0.0146912, 0.0532555, 0.00898614, -0.0062903
79, -0.0422371, 0.0532555, 0.0227649, -0.0107834
80, 0.0734559, -0.0459099, -0.00269584, 0.0101843
81, -0.0128548, -0.0293824, 0.0134792, 0.00958521
