I_Q,I_D,V_Q,V_D,is_startup
0.334224,-0.0881471,1.49739,-0.132396,0
0.277296,0.00918198,1.50218,-0.149769,0
0.27546,0.0385643,1.49799,-0.157856,0
0.325042,0.0844743,1.48092,-0.173133,0
0.165276,0.0202004,1.51297,-0.163847,0
0.262605,0.0348915,1.4929,-0.169239,0
0.262605,0.00367279,1.4896,-0.164446,0
0.148748,-0.108347,1.51506,-0.13599,0
0.240568,-0.130384,1.49769,-0.121013,0
0.284642,-0.0899835,1.48511,-0.120414,0
0.323206,-0.0110184,1.46983,-0.132695,0
0.288314,0.0697831,1.47013,-0.152465,0
0.273623,0.134057,1.46863,-0.17493,0
0.202004,0.146912,1.48271,-0.189608,0
0.156094,0.0826379,1.49649,-0.185714,0
0.178131,-0.0202004,1.49679,-0.166543,0
0.165276,-0.0312187,1.50368,-0.16205,0
0.189149,-0.0385643,1.50248,-0.157557,0
0.235059,-0.0991654,1.4938,-0.138686,0
0.220368,-0.018364,1.49679,-0.150967,0
0.192822,0.0899835,1.50398,-0.177027,0
0.27546,0.0661103,1.48571,-0.178525,0
0.170785,0.128548,1.50817,-0.200391,0
0.264441,0.0918199,1.4887,-0.201889,0
0.225877,0.0330551,1.49499,-0.1944,0
0.154257,0.0569283,1.51327,-0.203386,0
0.372789,-0.139566,1.46324,-0.158156,0
0.141403,-0.0899835,1.50967,-0.158755,0
0.231386,-0.110184,1.4938,-0.146175,0
0.328715,-0.110184,1.46833,-0.136589,0
0.396662,0.0257096,1.44198,-0.16205,0
0.213022,0.0826379,1.47433,-0.178525,0
0.258932,0.117529,1.46354,-0.1944,0
0.11202,0.0826379,1.49799,-0.195598,0
0.18364,0.0569283,1.489,-0.196197,0
0.244241,0.018364,1.47732,-0.191105,0
0.152421,-0.0844743,1.49889,-0.166244,0
0.227713,-0.0532555,1.48571,-0.167142,0
0.231386,-0.027546,1.48451,-0.169239,0
0.200167,-0.0514191,1.492,-0.160852,0
0.231386,0.0899835,1.48601,-0.192603,0
0.27546,0.154257,1.47403,-0.216566,0
0.189149,0.0808015,1.4893,-0.210875,0
0.134057,0.139566,1.50548,-0.233041,0
0.211186,0.027546,1.4929,-0.216266,0
0.190985,0.0220368,1.49829,-0.217165,0
0.205676,-0.0734559,1.49679,-0.1947,0
0.216695,-0.141403,1.49439,-0.171036,0
0.211186,-0.0624375,1.49589,-0.179124,0
0.178131,-0.0404007,1.47852,-0.170138,0
0.113857,-0.0293824,1.49709,-0.169538,0
0.152421,-0.0991654,1.49439,-0.14917,0
0.167112,-0.0495827,1.49469,-0.153363,0
0.242404,0.0991654,1.47822,-0.187211,0
0.205676,-0.027546,1.48391,-0.163248,0
0.246077,0.135893,1.47313,-0.202787,0
0.205676,0.13773,1.47972,-0.214769,0
0.124875,-0.00734559,1.49979,-0.189308,0
