I_Q,I_D,V_Q,V_D,is_startup
0.130384,-0.0624375,1.4917,-0.16205,0
0.124875,-0.0808015,1.49799,-0.152165,0
0.115693,-0.132221,1.50578,-0.132096,0
0.205676,0.00734559,1.489,-0.156658,0
0.172621,-0.0550919,1.49619,-0.141082,0
0.178131,-0.0367279,1.49619,-0.141382,0
0.187312,0.104675,1.49499,-0.174032,0
0.13773,0.0422371,1.50757,-0.167142,0
0.187312,0.0808015,1.49949,-0.180322,0
0.176294,0.0404007,1.50218,-0.177027,0
0.167112,-0.0881471,1.50578,-0.147672,0
0.209349,-0.0624375,1.49679,-0.146774,0
0.189149,-0.0165276,1.50039,-0.153064,0
0.330551,-0.0661103,1.46414,-0.139285,0
0.277296,0.00550919,1.46564,-0.151866,0
0.236895,0.115693,1.46833,-0.180322,0
0.190985,0.150585,1.47612,-0.199193,0
0.128548,0.119366,1.492,-0.203985,0
0.148748,-0.018364,1.4917,-0.179124,0
0.134057,-0.0899835,1.49919,-0.159055,0
0.148748,-0.132221,1.49979,-0.140483,0
0.185476,-0.141403,1.4941,-0.127004,0
0.141403,-0.110184,1.50578,-0.12311,0
0.185476,-0.0459099,1.49859,-0.129999,0
0.365443,0.0422371,1.45276,-0.14887,0
0.273623,0.0532555,1.46115,-0.155161,0
0.233222,0.0936562,1.46414,-0.170138,0
0.200167,0.0918199,1.46893,-0.177626,0
0.236895,0.0789651,1.45875,-0.18182,0
0.211186,0.0146912,1.46115,-0.172234,0
0.202004,-0.0514191,1.46175,-0.156658,0
0.22955,-0.0532555,1.45366,-0.151866,0
0.189149,-0.108347,1.46055,-0.133294,0
0.260768,-0.0569283,1.44228,-0.137188,0
0.264441,0.0367279,1.43539,-0.156059,0
0.308515,0.139566,1.41771,-0.185714,0
0.161603,0.209349,1.44467,-0.215368,0
0.126711,0.168949,1.45605,-0.222856,0
0.0936562,0.00550919,1.46983,-0.195598,0
0.128548,0.018364,1.46923,-0.199193,0
0.134057,-0.0257096,1.47283,-0.189608,0
0.181803,-0.0606011,1.46055,-0.178225,0
0.156094,-0.0532555,1.46624,-0.17493,0
0.167112,0.0661103,1.46474,-0.20099,0
0.220368,0.0202004,1.45126,-0.194999,0
0.185476,0.0550919,1.45605,-0.205783,0
0.152421,0.172621,1.46324,-0.240529,0
0.168949,0.0936562,1.46085,-0.234838,0
0.0532555,0.0569283,1.4902,-0.23334,0
0.148748,0.101002,1.45336,-0.205783,0
0.0954926,0.156094,1.46863,-0.228547,0
0.146912,0.0679467,1.46175,-0.219262,0
0.0697831,0.0257096,1.48331,-0.21417,0
0.0844743,0.00550919,1.4881,-0.211474,0
0.192822,-0.113857,1.46744,-0.18152,0
0.172621,-0.101002,1.47043,-0.17493,0
0.213022,-0.0697831,1.45995,-0.174331,0
0.247914,-0.0642739,1.44737,-0.169838,0
0.15793,0.0404007,1.46354,-0.190806,0
0.26995,0.0789651,1.43598,-0.204285,0
0.235059,0.0826379,1.43628,-0.211773,0
0.110184,0.00367279,1.46264,-0.198893,0
0.108347,-0.0440735,1.46804,-0.186912,0
0.0844743,-0.0936562,1.47942,-0.170437,0
0.150585,-0.102838,1.46953,-0.160253,0
0.159767,-0.0863107,1.46893,-0.15546,0
0.132221,-0.115693,1.47642,-0.141082,0
0.20384,0.0018364,1.45426,-0.161151,0
0.167112,0.0697831,1.45845,-0.178525,0
0.141403,0.0312187,1.46294,-0.174631,0
0.124875,0.0789651,1.46714,-0.189308,0
0.192822,-0.00367279,1.45096,-0.17493,0
0.15793,0.018364,1.45575,-0.180322,0
0.141403,0.0018364,1.45875,-0.177926,0
0.20384,-0.178131,1.44257,-0.131797,0
0.235059,-0.0881471,1.4291,-0.139585,0
0.246077,-0.0312187,1.41831,-0.146774,0
0.246077,0.0312187,1.40963,-0.159953,0
0.236895,0.0899835,1.40274,-0.177926,0
0.11202,0.0863107,1.4267,-0.184515,0
0.0918199,0.0422371,1.43449,-0.180621,0
0.0477463,-0.00550919,1.45006,-0.171935,0
